*HASH_VALUE	creature ID	name	ia	da	p	pia	pda		
0000000000000000	ckidf3	Killer  Kizoar	a	the			Killer  Kizoars		the
0000000000000000	ckidf4	Great Kizoar	a	the					
0000000000000000	ckidf7	Kizoketh							
0000000000000000	ckifb7	Kizokin							
0000000000000000	ckifc1	Vigilant Kizoar	a				Vigilant Kizoars		the
0000000000000000	ckifc2	Strong  Kizoar	a				Strong  Kizoars		the
0000000000000000	ckifc3	Mean Kizoar	a				Mean Kizoars		the
0000000000000000	ckifc4	Vicious  Kizoar	a				Vicious  Kizoars		the
0000000000000000	ckifc7	Kizokin							
0000000000000000	ckifc8	Destroyer Kizoar	a	the					
0000000000000000	ckifd1	Dreaded Kizoar	a				Dreaded Kizoars		the
0000000000000000	ckifd2	Master Kizoar	a				Master Kizoars		the
0000000000000000	ckifd3	Veteran Kizoar	a				Veteran Kizoars		the
0000000000000000	ckifd4	Hungry  Kizoar	a				Hungry  Kizoars		the
0000000000000000	ckifd7	Kizokin							
0000000000000000	ckife1	Nettled  Kizoar	a				Nettled  Kizoars		the
0000000000000000	ckife2	Incensed  Kizoar	an				Incensed  Kizoars		the
0000000000000000	ckife3	Mighty Kizoar	a				Mighty Kizoars		the
0000000000000000	ckife4	Awesome  Kizoar	an				Awesome  Kizoars		the
0000000000000000	ckife5	Razoa	a	the					
0000000000000000	ckife7	Kizokin							
0000000000000000	ckiff1	Gruesome Kizoar	a				Gruesome Kizoars		the
0000000000000000	ckiff2	Lacerating  Kizoar	a				Lacerating  Kizoars		the
0000000000000000	ckiff3	Killer  Kizoar	a				Killer  Kizoars		the
0000000000000000	ckiff4	Great  Kizoar	a				Great  Kizoars		the
0000000000000000	ckiff7	Kizokin							
0000000000000000	ckiff8	Destroyer Kizoar	a	the					
0000000000000000	ckifx4	Kizoar Faible	un	le	du	au	Kizoars Faibles	des	les
0000000000000000	ckiga1	Impure Kizoar	an	the			Impure Kizoars		the
0000000000000000	ckiga2	Blighted Kizoar	a	the			Blighted Kizoars		the
0000000000000000	ckiga3	Contaminated Kizoar	a	the			Contaminated Kizoars		the
0000000000000000	ckiga4	Infected Kizoar	an	the			Infected Kizoars		the
0000000000000000	ckigb1	Nauseous Kizoar	a	the			Nauseous Kizoars		the
0000000000000000	ckigb2	Stinking Kizoar	a	the			Stinking Kizoars		the
0000000000000000	ckigb3	Morbid Kizoar	a	the			Morbid Kizoars		the
0000000000000000	ckigb4	Poisoned Kizoar	a	the			Poisoned Kizoars		the
0000000000000000	ckigc1	Plagued Kizoar	a	the			Plagued Kizoars		the
0000000000000000	ckigc2	Sickly  Kizoar	a	the			Sickly  Kizoars		the
0000000000000000	ckigc3	Putrescent Kizoar	a	the			Putrescent Kizoars		the
0000000000000000	ckigc4	Virulent Kizoar	a	the			Virulent Kizoars		the
0000000000000000	ckigd1	Ravaged Kizoar	a	the			Ravaged Kizoars		the
0000000000000000	ckigd2	Festering Kizoar	a	the			Festering Kizoars		the
0000000000000000	ckigd3	Pestiferous Kizoar	a	the			Pestiferous Kizoars		the
0000000000000000	ckigd4	Raving Kizoar	a	the			Raving Kizoars		the
0000000000000000	ckige1	Pustulous Kizoar	a	the			Pustulous Kizoars		the
0000000000000000	ckige2	Seeping Kizoar	a	the			Seeping Kizoars		the
0000000000000000	ckige3	Foaming Kizoar	a	the			Foaming Kizoars		the
0000000000000000	ckige4	Revolting Kizoar	a	the			Revolting Kizoars		the
0000000000000000	ckigf1	Demented Kizoar	a	the			Demented Kizoars		the
0000000000000000	ckigf2	Frenzied Kizoar	a	the			Frenzied Kizoars		the
0000000000000000	ckigf3	Fiendish Kizoar	a	the			Fiendish Kizoars		the
0000000000000000	ckigf4	Lethal Kizoar							the
0000000000000000	ckiib1	Trooper Kizoar							the
0000000000000000	ckiib2	Power Trooper Kizoar							the
0000000000000000	ckiib3	Great Trooper Kizoar							the
0000000000000000	ckiib4	Elite Trooper Kizoar							the
0000000000000000	ckiic1	Raider Kizoar							the
0000000000000000	ckiic2	Power Raider Kizoar							the
0000000000000000	ckiic3	Great Raider Kizoar							the
0000000000000000	ckiic4	Elite Raider Kizoar							the
0000000000000000	ckiid1	Warrior Kizoar							the
0000000000000000	ckiid2	Power Warrior Kizoar							the
0000000000000000	ckiid3	Great Warrior Kizoar							the
0000000000000000	ckiid4	Elite Warrior Kizoar							the
0000000000000000	ckiie1	Reaper Kizoar							the
0000000000000000	ckiie2	Power Reaper Kizoar							the
0000000000000000	ckiie3	Great Reaper Kizoar							the
0000000000000000	ckiie4	Elite Reaper Kizoar							the
0000000000000000	ckiif1	Overlord Kizoar							the
0000000000000000	ckiif2	Power Overlord Kizoar							the
0000000000000000	ckiif3	Great Overlord Kizoar							the
0000000000000000	ckiif4	Elite Overlord Kizoar							the
0000000000000000	ckija1	Weeny  Kizoar	a	the			Weeny  Kizoars		the
0000000000000000	ckija2	Puny  Kizoar	a	the			Puny  Kizoars		the
0000000000000000	ckija3	Feeble  Kizoar	a	the			Feeble  Kizoars		the
0000000000000000	ckija4	Young Kizoar	a	the			Young Kizoars		the
0000000000000000	ckijb1	Vigorous  Kizoar	a	the			Vigorous  Kizoars		the
0000000000000000	ckijb2	Vulgar  Kizoar	a	the			Vulgar  Kizoars		the
0000000000000000	ckijb3	Moderate  Kizoar	a	the			Moderate  Kizoars		the
0000000000000000	ckijb4	Hard Kizoar	a	the			Hard Kizoars		the
0000000000000000	ckijb7	Kizokya							
0000000000000000	ckijc1	Vigilant Kizoar	a	the			Vigilant Kizoars		the
0000000000000000	ckijc2	Strong  Kizoar	a	the			Strong  Kizoars		the
0000000000000000	ckijc3	Mean Kizoar	a	the			Mean Kizoars		the
0000000000000000	ckijc4	Vicious  Kizoar	a	the			Vicious  Kizoars		the
0000000000000000	ckijc5	Tang-Ka	a				Tang-Kas		the
0000000000000000	ckijc7	Kizokya							
0000000000000000	ckijd1	Dreaded Kizoar	a	the			Dreaded Kizoars		the
0000000000000000	ckijd2	Master Kizoar	a	the			Master Kizoars		the
0000000000000000	ckijd3	Veteran Kizoar	a	the			Veteran Kizoars		the
0000000000000000	ckijd4	Hungry  Kizoar	a	the			Hungry  Kizoars		the
0000000000000000	ckijd7	Kizokya							
0000000000000000	ckije1	Nettled  Kizoar	a	the			Nettled  Kizoars		the
0000000000000000	ckije2	Incensed  Kizoar	an	the			Incensed  Kizoars		the
0000000000000000	ckije3	Mighty Kizoar	a	the			Mighty Kizoars		the
0000000000000000	ckije4	Awesome  Kizoar	an	the			Awesome  Kizoars		the
0000000000000000	ckije5	Razing	a	the					
0000000000000000	ckije7	Kizokya							
0000000000000000	ckijf1	Gruesome Kizoar	a	the			Gruesome Kizoars		the
0000000000000000	ckijf2	Lacerating  Kizoar	a	the			Lacerating  Kizoars		the
0000000000000000	ckijf3	Killer  Kizoar	a	the			Killer  Kizoars		the
0000000000000000	ckijf4	Great Kizoar	a	the					
0000000000000000	ckijf7	Kizokya							
0000000000000000	ckilb7	Kizokan							
0000000000000000	ckilc1	Vigilant Kizoar	a				Vigilant Kizoars		the
0000000000000000	ckilc2	Strong  Kizoar	a				Strong  Kizoars		the
0000000000000000	ckilc3	Mean Kizoar	a				Mean Kizoars		the
0000000000000000	ckilc4	Vicious  Kizoar	a				Vicious  Kizoars		the
0000000000000000	ckilc7	Kizokan							
0000000000000000	ckild1	Dreaded Kizoar	a				Dreaded Kizoars		the
0000000000000000	ckild2	Master Kizoar	a				Master Kizoars		the
0000000000000000	ckild3	Veteran Kizoar	a				Veteran Kizoars		the
0000000000000000	ckild4	Hungry  Kizoar	a				Hungry  Kizoars		the
0000000000000000	ckild7	Kizokan							
0000000000000000	ckile1	Nettled  Kizoar	a				Nettled  Kizoars		the
0000000000000000	ckile2	Incensed  Kizoar	an				Incensed  Kizoars		the
0000000000000000	ckile3	Mighty Kizoar	a				Mighty Kizoars		the
0000000000000000	ckile4	Awesome  Kizoar	an				Awesome  Kizoars		the
0000000000000000	ckile7	Kizokan							
0000000000000000	ckilf1	Gruesome Kizoar	a				Gruesome Kizoars		the
0000000000000000	ckilf2	Lacerating  Kizoar	a				Lacerating  Kizoars		the
0000000000000000	ckilf3	Killer  Kizoar	a				Killer  Kizoars		the
0000000000000000	ckilf4	Great  Kizoar	a				Great  Kizoars		the
0000000000000000	ckilf7	Kizokan							
0000000000000000	ckipa1	Weeny  Kizoar	a	the			Weeny  Kizoars		the
0000000000000000	ckipa2	Puny  Kizoar	a	the			Puny  Kizoars		the
0000000000000000	ckipa3	Feeble  Kizoar	a	the			Feeble  Kizoars		the
0000000000000000	ckipa4	Young Kizoar	a	the			Young Kizoars		the
0000000000000000	ckipb1	Vigorous  Kizoar	a	the			Vigorous  Kizoars		the
0000000000000000	ckipb2	Vulgar  Kizoar	a	the			Vulgar  Kizoars		the
0000000000000000	ckipb3	Moderate  Kizoar	a	the			Moderate  Kizoars		the
0000000000000000	ckipb4	Hard Kizoar	a	the			Hard Kizoars		the
0000000000000000	ckipb7	Kizokoo							
0000000000000000	ckipc1	Vigilant Kizoar	a	the			Vigilant Kizoars		the
0000000000000000	ckipc2	Strong  Kizoar	a	the			Strong  Kizoars		the
0000000000000000	ckipc3	Mean Kizoar	a	the			Mean Kizoars		the
0000000000000000	ckipc4	Vicious  Kizoar	a	the			Vicious  Kizoars		the
0000000000000000	ckipc7	Kizokoo							
0000000000000000	ckipd1	Dreaded Kizoar	a	the			Dreaded Kizoars		the
0000000000000000	ckipd2	Master Kizoar	a	the			Master Kizoars		the
0000000000000000	ckipd3	Veteran Kizoar	a	the			Veteran Kizoars		the
0000000000000000	ckipd4	Hungry  Kizoar	a	the			Hungry  Kizoars		the
0000000000000000	ckipd7	Kizokoo							
0000000000000000	ckipd8	Terminator Kizoar							the
0000000000000000	ckipe1	Nettled  Kizoar	a	the			Nettled  Kizoars		the
0000000000000000	ckipe2	Incensed  Kizoar	an	the			Incensed  Kizoars		the
0000000000000000	ckipe3	Mighty Kizoar	a	the			Mighty Kizoars		the
0000000000000000	ckipe4	Awesome  Kizoar	an	the			Awesome  Kizoars		the
0000000000000000	ckipe5	Rayler							the
0000000000000000	ckipe7	Kizokoo							
0000000000000000	ckipe8	Terminator Kizoar							the
0000000000000000	ckipf1	Gruesome Kizoar	a	the			Gruesome Kizoars		the
0000000000000000	ckipf2	Lacerating  Kizoar	a	the			Lacerating  Kizoars		the
0000000000000000	ckipf3	Killer  Kizoar	a	the			Killer  Kizoars		the
0000000000000000	ckipf4	Great Kizoar					Great Kizoars		the
0000000000000000	ckipf5	Scaver							the
0000000000000000	ckipf7	Kizokoo							
0000000000000000	ckipf8	Terminator Kizoar	a	the					
0000000000000000	ckjad1	Kipesta							
0000000000000000	ckjad4	Kipesta Vorace							
0000000000000000	ckjaf2	Kipesta							
0000000000000000	ckjbd1	Kipesta							
0000000000000000	ckjbd4	Kipesta Vorace							
0000000000000000	ckjbf2	Kipesta							
0000000000000000	CKJCF4	Kipesta Mortel	un	le	du	au	Kipestas Mortels	des	les
0000000000000000	ckjdb7	Kipesketh							
0000000000000000	ckjdc7	Kipesketh							
0000000000000000	ckjdd1	Dreaded Kipesta	a				Dreaded Kipestas		the
0000000000000000	ckjdd2	Master Kipesta	a				Master Kipestas		the
0000000000000000	ckjdd3	Veteran Kipesta	a				Veteran Kipestas		the
0000000000000000	ckjdd4	Hungry  Kipesta	a				Hungry  Kipestas		the
0000000000000000	ckjdd7	Kipesketh							
0000000000000000	ckjdd8	Slayer Kipesta	a	the					
0000000000000000	ckjde1	Nettled  Kipesta	a				Nettled  Kipestas		the
0000000000000000	ckjde2	Incensed  Kipesta	an				Incensed  Kipestas		the
0000000000000000	ckjde3	Mighty Kipesta	a				Mighty Kipestas		the
0000000000000000	ckjde4	Awesome  Kipesta	an				Awesome  Kipestas		the
0000000000000000	ckjde7	Kipesketh							
0000000000000000	ckjde8	Slayer Kipesta	a	the					
0000000000000000	ckjdf1	Gruesome Kipesta	a				Gruesome Kipestas		the
0000000000000000	ckjdf2	Lacerating  Kipesta	a				Lacerating  Kipestas		the
0000000000000000	ckjdf3	Killer  Kipesta	a				Killer  Kipestas		the
0000000000000000	ckjdf4	Great  Kipesta	a				Great  Kipestas		the
0000000000000000	ckjdf7	Kipesketh							
0000000000000000	ckjfb7	Kipeskin							
0000000000000000	ckjfc7	Kipeskin							
0000000000000000	ckjfd1	Dreaded Kipesta	a				Dreaded Kipestas		the
0000000000000000	ckjfd2	Master Kipesta	a				Master Kipestas		the
0000000000000000	ckjfd3	Veteran Kipesta	a				Veteran Kipestas		the
0000000000000000	ckjfd4	Hungry  Kipesta	a				Hungry  Kipestas		the
0000000000000000	ckjfd7	Kipeskin							
0000000000000000	ckjfe1	Nettled  Kipesta	a				Nettled  Kipestas		the
0000000000000000	ckjfe2	Incensed  Kipesta	an				Incensed  Kipestas		the
0000000000000000	ckjfe3	Mighty Kipesta	a				Mighty Kipestas		the
0000000000000000	ckjfe4	Awesome  Kipesta	an				Awesome  Kipestas		the
0000000000000000	ckjfe5	Stapika	a	the					
0000000000000000	ckjfe7	Kipeskin							
0000000000000000	ckjff1	Gruesome Kipesta	a				Gruesome Kipestas		the
0000000000000000	ckjff2	Lacerating  Kipesta	a				Lacerating  Kipestas		the
0000000000000000	ckjff3	Killer  Kipesta	a				Killer  Kipestas		the
0000000000000000	ckjff4	Great  Kipesta	a				Great  Kipestas		the
0000000000000000	ckjff7	Kipeskin							
0000000000000000	ckjfx4	Kipesta Jeune	un	le	du	au	Kipestas Jeunes	des	les
0000000000000000	ckjga1	Impure Kipesta	an	the			Impure Kipestas		the
0000000000000000	ckjga2	Blighted Kipesta	a	the			Blighted Kipestas		the
0000000000000000	ckjga3	Contaminated Kipesta	a	the			Contaminated Kipestas		the
0000000000000000	ckjga4	Infected Kipesta	an	the			Infected Kipestas		the
0000000000000000	ckjgb1	Nauseous Kipesta	a	the			Nauseous Kipestas		the
0000000000000000	ckjgb2	Stinking Kipesta	a	the			Stinking Kipestas		the
0000000000000000	ckjgb3	Morbid Kipesta	a	the			Morbid Kipestas		the
0000000000000000	ckjgb4	Poisoned Kipesta	a	the			Poisoned Kipestas		the
0000000000000000	ckjgc1	Plagued Kipesta	a	the			Plagued Kipestas		the
0000000000000000	ckjgc2	Sickly  Kipesta	a	the			Sickly  Kipestas		the
0000000000000000	ckjgc3	Putrescent Kipesta	a	the			Putrescent Kipestas		the
0000000000000000	ckjgc4	Virulent Kipesta	a	the			Virulent Kipestas		the
0000000000000000	ckjgd1	Ravaged Kipesta	a	the			Ravaged Kipestas		the
0000000000000000	ckjgd2	Festering Kipesta	a	the			Festering Kipestas		the
0000000000000000	ckjgd3	Pestiferous Kipesta	a	the			Pestiferous Kipestas		the
0000000000000000	ckjgd4	Raving Kipesta	a	the			Raving Kipestas		the
0000000000000000	ckjge1	Pustulous Kipesta	a	the			Pustulous Kipestas		the
0000000000000000	ckjge2	Seeping Kipesta	a	the			Seeping Kipestas		the
0000000000000000	ckjge3	Foaming Kipesta	a	the			Foaming Kipestas		the
0000000000000000	ckjge4	Revolting Kipesta	a	the			Revolting Kipestas		the
0000000000000000	ckjgf1	Demented Kipesta	a	the			Demented Kipestas		the
0000000000000000	ckjgf2	Frenzied Kipesta	a	the			Frenzied Kipestas		the
0000000000000000	ckjgf3	Fiendish Kipesta	a	the			Fiendish Kipestas		the
0000000000000000	ckjgf4	Lethal Kipesta							the
0000000000000000	ckjib1	Trooper Kipesta							the
0000000000000000	ckjib2	Power Trooper Kipesta							the
0000000000000000	ckjib3	Great Trooper Kipesta							the
0000000000000000	ckjib4	Elite Trooper Kipesta							the
0000000000000000	ckjic1	Raider Kipesta							the
0000000000000000	ckjic2	Power Raider Kipesta							the
0000000000000000	ckjic3	Great Raider Kipesta							the
0000000000000000	ckjic4	Elite Raider Kipesta							the
0000000000000000	ckjid1	Warrior Kipesta							the
0000000000000000	ckjid2	Power Warrior Kipesta							the
0000000000000000	ckjid3	Great Warrior Kipesta							the
0000000000000000	ckjid4	Elite Warrior Kipesta							the
0000000000000000	ckjie1	Reaper Kipesta							the
0000000000000000	ckjie2	Power Reaper Kipesta							the
0000000000000000	ckjie3	Great Reaper Kipesta							the
0000000000000000	ckjie4	Elite Reaper Kipesta							the
0000000000000000	ckjif1	Overlord Kipesta							the
0000000000000000	ckjif2	Power Overlord Kipesta							the
0000000000000000	ckjif3	Great Overlord Kipesta							the
0000000000000000	ckjif4	Elite Overlord Kipesta							the
0000000000000000	ckjjb7	Kipeskya							
0000000000000000	ckjjc7	Kipeskya							
0000000000000000	ckjjd1	Dreaded Kipesta	a				Dreaded Kipestas		the
0000000000000000	ckjjd2	Master Kipesta	a				Master Kipestas		the
0000000000000000	ckjjd3	Veteran Kipesta	a				Veteran Kipestas		the
0000000000000000	ckjjd4	Hungry  Kipesta	a				Hungry  Kipestas		the
0000000000000000	ckjjd7	Kipeskya							
0000000000000000	ckjjd8	Demolisher Kipesta	a	the					
0000000000000000	ckjje1	Nettled  Kipesta	a				Nettled  Kipestas		the
0000000000000000	ckjje2	Incensed  Kipesta	an				Incensed  Kipestas		the
0000000000000000	ckjje3	Mighty Kipesta	a				Mighty Kipestas		the
0000000000000000	ckjje4	Awesome  Kipesta	an				Awesome  Kipestas		the
0000000000000000	ckjje7	Kipeskya							
0000000000000000	ckjje8	Demolisher Kipesta	a	the					
0000000000000000	ckjjf1	Gruesome Kipesta	a				Gruesome Kipestas		the
0000000000000000	ckjjf2	Lacerating  Kipesta	a				Lacerating  Kipestas		the
0000000000000000	ckjjf3	Killer  Kipesta	a				Killer  Kipestas		the
0000000000000000	ckjjf4	Great  Kipesta	a				Great  Kipestas		the
0000000000000000	ckjjf7	Kipeskya							
0000000000000000	ckjjf8	Demolisher Kipesta	a	the					
0000000000000000	ckjlb7	Kipeskan							
0000000000000000	ckjlc7	Kipeskan							
0000000000000000	ckjld1	Dreaded Kipesta	a				Dreaded Kipestas		the
0000000000000000	ckjld2	Master Kipesta	a				Master Kipestas		the
0000000000000000	ckjld3	Veteran Kipesta	a				Veteran Kipestas		the
0000000000000000	ckjld4	Hungry  Kipesta	a				Hungry  Kipestas		the
0000000000000000	ckjld7	Kipeskan							
0000000000000000	ckjle1	Nettled  Kipesta	a				Nettled  Kipestas		the
0000000000000000	ckjle2	Incensed  Kipesta	an				Incensed  Kipestas		the
0000000000000000	ckjle3	Mighty Kipesta	a				Mighty Kipestas		the
0000000000000000	ckjle4	Awesome  Kipesta	an				Awesome  Kipestas		the
0000000000000000	ckjle7	Kipeskan							
0000000000000000	ckjle8	Death Kipesta							the
0000000000000000	ckjlf1	Gruesome Kipesta	a				Gruesome Kipestas		the
0000000000000000	ckjlf2	Lacerating  Kipesta	a				Lacerating  Kipestas		the
0000000000000000	ckjlf3	Killer  Kipesta	a				Killer  Kipestas		the
0000000000000000	ckjlf4	Great  Kipesta	a				Great  Kipestas		the
0000000000000000	ckjlf7	Kipeskan							
0000000000000000	ckjpa1	Weeny  Kipesta	a	the			Weeny  Kipestas		the
0000000000000000	ckjpa2	Puny  Kipesta	a	the			Puny  Kipestas		the
0000000000000000	ckjpa3	Feeble  Kipesta	a	the			Feeble  Kipestas		the
0000000000000000	ckjpa4	Young Kipesta	a	the			Young Kipestas		the
0000000000000000	ckjpb1	Vigorous  Kipesta	a	the			Vigorous  Kipestas		the
0000000000000000	ckjpb2	Vulgar  Kipesta	a	the			Vulgar  Kipestas		the
0000000000000000	ckjpb3	Moderate  Kipesta	a	the			Moderate  Kipestas		the
0000000000000000	ckjpb4	Hard Kipesta	a	the			Hard Kipestas		the
0000000000000000	ckjpb7	Kipeskoo							
0000000000000000	ckjpc1	Vigilant Kipesta	a	the			Vigilant Kipestas		the
0000000000000000	ckjpc2	Strong  Kipesta	a	the			Strong  Kipestas		the
0000000000000000	ckjpc3	Mean Kipesta	a	the			Mean Kipestas		the
0000000000000000	ckjpc4	Vicious  Kipesta	a	the			Vicious  Kipestas		the
0000000000000000	ckjpc7	Kipeskoo							
0000000000000000	ckjpd1	Dreaded Kipesta	a	the			Dreaded Kipestas		the
0000000000000000	ckjpd2	Master Kipesta	a	the			Master Kipestas		the
0000000000000000	ckjpd3	Veteran Kipesta	a	the			Veteran Kipestas		the
0000000000000000	ckjpd4	Hungry  Kipesta	a	the			Hungry  Kipestas		the
0000000000000000	ckjpd5	Voole							the
0000000000000000	ckjpd7	Kipeskoo							
0000000000000000	ckjpd8	Terminator Kipesta							the
0000000000000000	ckjpe1	Nettled  Kipesta	a	the			Nettled  Kipestas		the
0000000000000000	ckjpe2	Incensed  Kipesta	an	the			Incensed  Kipestas		the
0000000000000000	ckjpe3	Mighty Kipesta	a	the			Mighty Kipestas		the
0000000000000000	ckjpe4	Awesome  Kipesta	an	the			Awesome  Kipestas		the
0000000000000000	ckjpe7	Kipeskoo							
0000000000000000	ckjpf1	Gruesome Kipesta	a	the			Gruesome Kipestas		the
0000000000000000	ckjpf2	Lacerating  Kipesta	a	the			Lacerating  Kipestas		the
0000000000000000	ckjpf3	Killer  Kipesta	a	the			Killer  Kipestas		the
0000000000000000	ckjpf4	Great Kipesta					Great Kipestas		the
0000000000000000	ckjpf5	Zinch							the
0000000000000000	ckjpf7	Kipeskoo							
0000000000000000	ckjpf8	Terminator Kipesta	a	the					
0000000000000000	CKJSB4_sw	Faible Kitin des Profondeurs	un	le	du	au	Faibles Kitins des Profondeurs	des	les
0000000000000000	CKJSC4_sw	Kitin des Profondeurs	un	le	du	au	Kitins des Profondeurs	des	les
0000000000000000	CKJSD4_sw	Furieux Kitin des Profondeurs	un	le	du	au	Furieux Kitins des Profondeurs	des	les
0000000000000000	CKJSE4_sw	Terrible Kitin des Profondeurs	un	le	du	au	Terribles Kitins des Profondeurs	des	les
0000000000000000	CKJSF4_sw	Atroce Kitin des Profondeurs	un	le	du	au	Atroces Kitins des Profondeurs	des	les
0000000000000000	CPACF4	Jubla Mortel	un	le	du	au	Jublas Mortels	des	les
0000000000000000	cpadb7	Juketh							
0000000000000000	cpadc7	Juketh							
0000000000000000	cpadd7	Juketh							
0000000000000000	cpade7	Juketh							
0000000000000000	cpadf7	Juketh							
0000000000000000	cpafb7	Jukin							
0000000000000000	cpafc7	Jukin							
0000000000000000	cpafd7	Jukin							
0000000000000000	cpafe7	Jukin							
0000000000000000	cpaff7	Jukin							
0000000000000000	cpaga1	Impure Jubla	an	the			Impure Jublas		the
0000000000000000	cpaga2	Blighted Jubla	a	the			Blighted Jublas		the
0000000000000000	cpaga3	Contaminated Jubla	a	the			Contaminated Jublas		the
0000000000000000	cpaga4	Infected Jubla	an	the			Infected Jublas		the
0000000000000000	cpagb1	Nauseous Jubla	a	the			Nauseous Jublas		the
0000000000000000	cpagb2	Stinking Jubla	a	the			Stinking Jublas		the
0000000000000000	cpagb3	Morbid Jubla	a	the			Morbid Jublas		the
0000000000000000	cpagb4	Poisoned Jubla	a	the			Poisoned Jublas		the
0000000000000000	cpagc1	Plagued Jubla	a	the			Plagued Jublas		the
0000000000000000	cpagc2	Sickly  Jubla	a	the			Sickly  Jublas		the
0000000000000000	cpagc3	Putrescent Jubla	a	the			Putrescent Jublas		the
0000000000000000	cpagc4	Virulent Jubla	a	the			Virulent Jublas		the
0000000000000000	cpagd1	Ravaged Jubla	a	the			Ravaged Jublas		the
0000000000000000	cpagd2	Festering Jubla	a	the			Festering Jublas		the
0000000000000000	cpagd3	Pestiferous Jubla	a	the			Pestiferous Jublas		the
0000000000000000	cpagd4	Raving Jubla	a	the			Raving Jublas		the
0000000000000000	cpage1	Pustulous Jubla	a	the			Pustulous Jublas		the
0000000000000000	cpage2	Seeping Jubla	a	the			Seeping Jublas		the
0000000000000000	cpage3	Foaming Jubla	a	the			Foaming Jublas		the
0000000000000000	cpage4	Revolting Jubla	a	the			Revolting Jublas		the
0000000000000000	cpagf1	Demented Jubla	a	the			Demented Jublas		the
0000000000000000	cpagf2	Frenzied Jubla	a	the			Frenzied Jublas		the
0000000000000000	cpagf3	Fiendish Jubla	a	the			Fiendish Jublas		the
0000000000000000	cpagf4	Lethal Jubla							the
0000000000000000	cpajb7	Jukya							
0000000000000000	cpajc7	Jukya							
0000000000000000	cpajd7	Jukya							
0000000000000000	cpaje7	Jukya							
0000000000000000	cpajf7	Jukya							
0000000000000000	cpalb7	Jukan							
0000000000000000	cpalc7	Jukan							
0000000000000000	cpald7	Jukan							
0000000000000000	cpale7	Jukan							
0000000000000000	cpalf7	Jukan							
0000000000000000	cpapa1	Placid Jubla	a	the			Placid Jublas		the
0000000000000000	cpapa2	Tranquil Jubla	a	the			Tranquil Jublas		the
0000000000000000	cpapa3	Subdued Jubla	a	the			Subdued Jublas		the
0000000000000000	cpapa4	Calm Jubla	a	the			Calm Jublas		the
0000000000000000	cpapb1	Sluggish Jubla	a	the			Sluggish Jublas		the
0000000000000000	cpapb2	Drowsy Jubla	a	the			Drowsy Jublas		the
0000000000000000	cpapb3	Minor Jubla	a	the			Minor Jublas		the
0000000000000000	cpapb4	Budding Jubla	a	the			Budding Jublas		the
0000000000000000	cpapb7	Jukoo							
0000000000000000	cpapc1	Robust Jubla	a	the			Robust Jublas		the
0000000000000000	cpapc2	Blooming Jubla	a	the			Blooming Jublas		the
0000000000000000	cpapc3	Dehydrated Jubla	a	the			Dehydrated Jublas		the
0000000000000000	cpapc4	Famished Jubla	a	the			Famished Jublas		the
0000000000000000	cpapc7	Jukoo							
0000000000000000	cpapd1	Parched Jubla	a	the			Parched Jublas		the
0000000000000000	cpapd2	Stalking Jubla	a	the			Stalking Jublas		the
0000000000000000	cpapd3	Rooting Jubla	a	the			Rooting Jublas		the
0000000000000000	cpapd4	Noxious Jubla	a	the			Noxious Jublas		the
0000000000000000	cpapd7	Jukoo							
0000000000000000	cpape1	Vile Jubla	a	the			Vile Jublas		the
0000000000000000	cpape2	Unpredictable Jubla	an	the			Unpredictable Jublas		the
0000000000000000	cpape3	Prickly Jubla	a	the			Prickly Jublas		the
0000000000000000	cpape4	Rattled Jubla	a	the			Rattled Jublas		the
0000000000000000	cpape7	Jukoo							
0000000000000000	cpapf1	Horrifying Jubla	a	the			Horrifying Jublas		the
0000000000000000	cpapf2	Rapacious Jubla	a	the			Rapacious Jublas		the
0000000000000000	cpapf3	Prodigeous Jubla	a	the			Prodigeous Jublas		the
0000000000000000	cpapf4	Devastating Jubla					Devastating Jublas		the
0000000000000000	cpapf7	Jukoo							
0000000000000000	cpbdb7	Stinketh							
0000000000000000	cpbdc7	Stinketh							
0000000000000000	cpbdd7	Stinketh							
0000000000000000	cpbde7	Stinketh							
0000000000000000	cpbdf7	Stinketh							
0000000000000000	cpbfb7	Stinkin							
0000000000000000	cpbfc7	Stinkin							
0000000000000000	cpbfd7	Stinkin							
0000000000000000	cpbfe7	Stinkin							
0000000000000000	cpbff7	Stinkin							
0000000000000000	cpbga1	Impure Stinga	an	the			Impure Stingas		the
0000000000000000	cpbga2	Blighted Stinga	a	the			Blighted Stingas		the
0000000000000000	cpbga3	Contaminated Stinga	a	the			Contaminated Stingas		the
0000000000000000	cpbga4	Infected Stinga	an	the			Infected Stingas		the
0000000000000000	cpbgb1	Nauseous Stinga	a	the			Nauseous Stingas		the
0000000000000000	cpbgb2	Stinking Stinga	a	the			Stinking Stingas		the
0000000000000000	cpbgb3	Morbid Stinga	a	the			Morbid Stingas		the
0000000000000000	cpbgb4	Poisoned Stinga	a	the			Poisoned Stingas		the
0000000000000000	cpbgc1	Plagued Stinga	a	the			Plagued Stingas		the
0000000000000000	cpbgc2	Sickly  Stinga	a	the			Sickly  Stingas		the
0000000000000000	cpbgc3	Putrescent Stinga	a	the			Putrescent Stingas		the
0000000000000000	cpbgc4	Virulent Stinga	a	the			Virulent Stingas		the
