*HASH_VALUE	bot name	translated name	sheet_name		
0000000000000000	keepers_squad_2a	Flam'Ko Hara			
0000000000000000	keepers_squad_2b	Shuba Irdav			
0000000000000000	keepers_squad_2c	Maren Ka'Lim			
0000000000000000	keepers_squad_3a	Meski Ilwi			
0000000000000000	keepers_squad_3b	Fitaos Grann			
0000000000000000	keepers_squad_3c	Pen'Fu Mai			
0000000000000000	roam_coet_forager_1	Alef Bawas			
0000000000000000	roam_coet_forager_2	Wela Haram			
0000000000000000	roam_coet_fighter_1	Azar Dalis			
0000000000000000	roam_coet_fighter_2	Zai Taki			
0000000000000000	roam_coet_forager_3	Wan'Ta Gai			
0000000000000000	roam_coet_forager_4	Draeda Irue			
0000000000000000	roam_coet_fighter_3	Zan'Po Min			
0000000000000000	roam_coet_fighter_4	Hatar Peolos			
0000000000000000	roam_coet_forager_5	Jin'Ra Kun			
0000000000000000	roam_coet_forager_6	Meari Telus			
0000000000000000	roam_coet_fighter_5	Sen Lo'Ang			
0000000000000000	roam_coet_fighter_6	Jeka Goleas			
0000000000000000	tcm_tutor_walking	Eleor Kaviti			
0000000000000000	tcm_tutor_walking2	San'Ki Lin			
0000000000000000	tcm_tutor_walking3	Sigo Tarkas			
0000000000000000	tcm_tutor_walking4	Senti Ilara			
0000000000000000	tcm_tutor_walking5	Han Seng			
0000000000000000	tcm_tutor_walking6	Gern O'Casey			
0000000000000000	tcm_tutor_walking7	Wen Wen Po			
0000000000000000	tcm_tutor_praying	Zin'Lo Fao			
0000000000000000	tcm_tutor_praying2	Kabu Len'Fu			
0000000000000000	tcm_tutor_praying3	Tia Rho'Den			
0000000000000000	tcm_tutor_praying4	Wil'Be Gramit			
0000000000000000	tcm_tutor_praying5	Zina Kalah			
0000000000000000	tcm_tutor_guard	Pon'Fu Bok			
0000000000000000	tcm_tutor_guard2	Lili Teng			
0000000000000000	tcm_tutor_guard3	Kaw'Lin Raja			
0000000000000000	tcm_tutor_guard4	Rindi Ma'Wen			
0000000000000000	tcm_tutor_trader	Lee'Dan Gong			
0000000000000000	tcm_tutor_sitting	Wen'Ti Kao 			
0000000000000000	tcm_tutor_sitting2	Shu'Sei Gwai			
0000000000000000	tcm_tutor_sitting3	Logas Pilfir			
0000000000000000	tcm_tutor_chief_guard	Haiku Phen			
0000000000000000	tcm_tutor_chief_guard2	Kura Shuji			
0000000000000000	tcm_tutors_sitting4	Cheng Luh			
0000000000000000	tcm_tutors_sitting5	Ong Pa Liu			
0000000000000000	tcm_tutors_storyteller	Qim Jao'Peh			
0000000000000000	tcm_tutors_storyteller2	Gin'Roh Kyu			
0000000000000000	tcm_tutor_wander	Pho Zin'Gen			
0000000000000000	tcm_tutor_wander2	Shi Haw Fo			
0000000000000000	tcm_tutor_wander3	Lioro Valdo			
0000000000000000	tcm_keepers_chief_guard	Wu Dang Khan			
0000000000000000	tcm_keepers_chief_guard2	Felis Aroth			
0000000000000000	tcm_keepers_chief_guard3	Kim Gwan'Lo			
0000000000000000	tcm_keepers_sitting	Fuh'Kin Pek			
0000000000000000	tcm_keepers_sitting2	Meltar Prinus			
0000000000000000	tcm_keepers_trader	Rafith Garan			
0000000000000000	tcm_keepers_guard	Zho Bo'Gat			
0000000000000000	tcm_keepers_guard2	Calis Salmos			
0000000000000000	tcm_keepers_guard3	Hario Beleth			
0000000000000000	tcm_keepers_guard4	Bun'Li Ne'Hak			
0000000000000000	tcm_keepers_guard5	Pi'Qan Seng			
0000000000000000	tcm_keepers_guard6	Shin Fo'Gan			
0000000000000000	tcm_keepers_sitting3	Keol Yodis			
0000000000000000	tcm_keepers_sitting4	Shera Kah'Non			
0000000000000000	tcm_keepers_sitting5	Ildoar Mena			
0000000000000000	tcm_keepers_sitting6	Meledran Orio			
0000000000000000	tcm_keepers_trader2	Iliana Gatti			
0000000000000000	tcm_keepers_storyteller	Wa'Zen Bei			
0000000000000000	tcm_keepers_storyteller2	Bo'Lan Seng			
0000000000000000	tcm_keepers_elder	Mo'Jin Taro			
0000000000000000	tcm_keepers_wander	Klina Peggia			
0000000000000000	tcm_keepers_wander2	Golgar Bano			
0000000000000000	tcm_keepers_wander3	Rin Lo'Min			
0000000000000000	tcm_keepers_wander4	Maki Bao'Lu			
0000000000000000	tcm_keepers_wander5	Zao Tenchi			
0000000000000000	tcm_keepers_wander6	Sakin Be'Meth			
0000000000000000	tcm_keepers_wander7	Grahan Mac'Lowey			
0000000000000000	tcm_keepers_walking	Halen Walow			
0000000000000000	tcm_keepers_walking2	Sen'Den Miya			
0000000000000000	tcm_keepers_walking3	Henra O'Lawin			
0000000000000000	tcm_keepers_walking4	Horea Tenda			
0000000000000000	tcm_keepers_walking5	Maza'Mu Kara			
0000000000000000	tcm_keepers_walking6	Mendel Spaney			
0000000000000000	tcm_keepers_walking7	Latos Khalas			
0000000000000000	tcm_eternal_tree_chief_guard	Djin Bo'Liao			
0000000000000000	tcm_eternal_tree_chief_guard2	Qana Tebkis			
0000000000000000	tcm_eternal_tree_trader	Feng Li'Pao			
0000000000000000	tcm_eternal_tree_sitting	Kanos Dana			
0000000000000000	tcm_eternal_tree_sitting2	Wong Hi'Taro			
0000000000000000	tcm_eternal_tree_sitting3	Lun'Zhi Sun			
0000000000000000	tcm_eternal_tree_guard	Kyu Sen'Poh			
0000000000000000	tcm_eternal_tree_guard2	Teng Sai'Lo			
0000000000000000	tcm_eternal_tree_trader2	Bu'Shi Hara			
0000000000000000	tcm_eternal_tree_static	Arkos Shagma			
0000000000000000	tcm_eternal_tree_praying	Danos Nethi			
0000000000000000	tcm_eternal_tree_static2	Hiro Shu'Rah			
0000000000000000	tcm_eternal_tree_spwan	Shiro Sate			
0000000000000000	tcm_eternal_tree_spwan2	Di'Bal Tulfeap			
0000000000000000	tcm_eternal_tree_wander	Fergi Cicolio			
0000000000000000	tcm_eternal_tree_wander2	Kelam Salen			
0000000000000000	tcm_eternal_tree_wander3	Hi'Dan Fey'Li			
0000000000000000	tcm_eternal_tree_wander4	Izamar Kelit			
0000000000000000	tcm_eternal_tree_praying2	Zi'Lan Kuru			
0000000000000000	tcm_eternal_tree_praying3	Favia Maneri			
0000000000000000	tcm_eternal_tree_praying4	Fey Lu'Han			
0000000000000000	tcm_eternal_tree_walking	Rhin'Ji Hoda			
0000000000000000	tcm_eternal_tree_walking2	Imza Tanaib			
0000000000000000	tcm_eternal_tree_walking3	Aldi Corima			
0000000000000000	tcm_eternal_tree_walking4	Celnel Auda			
0000000000000000	camp_coet_healer_1	Toyo Nuschi			
0000000000000000	camp_coet_armorer	Kihra Frirai			
0000000000000000	camp_coet_campintendant	Satai Luhan			
0000000000000000	camp_coet_warchief	Gara Kyu'Zao			
0000000000000000	camp_coet_campintendant_assistant	Ido Ten'Min			
0000000000000000	camp_coet_merchant	Zi'Cha Dielba			
0000000000000000	camp_coet_campchief	Jan'Do Rha'Ma			
0000000000000000	camp_coet_guard_1	Kira Mo'Den			
0000000000000000	camp_coet_guard_2	Qin Gon'Pal			
0000000000000000	camp_coet_warrior_1	Temath Maduti			
0000000000000000	camp_coet_noble	Ramon Dialo			
0000000000000000	Chad_the_Cook	$gn_chad$			
0000000000000000	tcm_assistant1	$gn_chad_assist$			
0000000000000000	tcm_assistant2	$gn_chad_assist$			
0000000000000000	tcm_assistant3	$gn_chad_assist$			
0000000000000000	tcm_assistant4	$gn_chad_assist$			
0000000000000000	tcm_disciplus_simplex	Basile			
0000000000000000	tcm_chlorogoo_shaman	$gn_tcm_chlorogoo_shaman$			
0000000000000000	tcm_chlorogoo_shaman_escort	$gn_tcm_chlorogoo_shaman_escort$			
0000000000000000	tcm_chlorogoo_prisonners	$gn_tcm_chlorogoo_prisonners$			
0000000000000000	tcm_chlorogoo_camp_ranger	$gn_tcm_chlorogoo_camp_ranger$			
0000000000000000	tcm_chlorogoo_camp_caster	$gn_tcm_chlorogoo_camp_caster$			
0000000000000000	tcm_chlorogoo_camp_fighter	$gn_tcm_chlorogoo_camp_fighter$			
0000000000000000	tcm_chlorogoo_caster	$gn_tcm_chlorogoo_caster$			
0000000000000000	tcm_chlorogoo_healer	$gn_tcm_chlorogoo_healer$			
0000000000000000	tcm_chlorogoo_ranger	$gn_tcm_chlorogoo_ranger$			
0000000000000000	tcm_chlorogoo_harvester	$gn_tcm_chlorogoo_harvester$			
0000000000000000	tcm_chlorogoo_patrol_dill	$gn_tcm_chlorogoo_patrol_dill$			
0000000000000000	crate1	$gn_tcm_crate$			
0000000000000000	crate2	$gn_tcm_crate$			
0000000000000000	crate3	$gn_tcm_crate$			
0000000000000000	crate4	$gn_tcm_crate$			
0000000000000000	crate5	$gn_tcm_crate$			
0000000000000000	crate6	$gn_tcm_crate$			
0000000000000000	crate7	$gn_tcm_crate$			
0000000000000000	tcm_unknown_entity	$gn_tcm_unknown_entity$			
0000000000000000	soulchest1	$gn_tcm_soulchest$			
0000000000000000	soulchest2	$gn_tcm_soulchest$			
0000000000000000	soulchest3	$gn_tcm_soulchest$			
0000000000000000	soulchest4	$gn_tcm_soulchest$			
0000000000000000	satooi_remains	$gn_satooi_remains$			
0000000000000000	tcm_reward_chest	$gn_tcm_reward_chest$			
0000000000000000	landslide_3_target	$gn_landslide_3_target$			
0000000000000000	sacrified_prisoners	$gn_tcm_sacrified$			
0000000000000000	boss_varinx_start	$gn_boss_mainland_varinx$			
0000000000000000	slaughter_week_mgiver_matis	$slaughter_week_mgiver_matis$			
0000000000000000	slaughter_week_mgiver_tryker	$slaughter_week_mgiver_tryker$			
0000000000000000	slaughter_week_mgiver_zorai	$slaughter_week_mgiver_zorai$			
0000000000000000	slaughter_week_mgiver_fyros	$slaughter_week_mgiver_fyros$			
0000000000000000	slaughter_week_informer	$slaughter_week_informer_name$			
0000000000000000	ckbsf4_sw_boss_fyros	$sw_boss_fyros$			
0000000000000000	ckdsf4_sw_boss_matis	$sw_boss_matis$			
0000000000000000	ckesf4_sw_boss_zorai	$sw_boss_zorai$			
0000000000000000	ckfsf4_sw_boss_tryker	$sw_boss_tryker$			
0000000000000000	sirgio_fyros_dancer	$gn_sirgio_fyros_dancer$			
0000000000000000	sirgio_matis_dancer	$gn_sirgio_matis_dancer$			
0000000000000000	sirgio_zorai_dancer	$gn_sirgio_zorai_dancer$			
0000000000000000	sirgio_tryker_dancer	$gn_sirgio_tryker_dancer$			
0000000000000000	bomber_boss	$gn_bomber_boss$			
0000000000000000	bomber_random	$gn_bomber_random$			
0000000000000000	bomb_lixie	$gn_bomb_lixie$			
0000000000000000	mine_lixie	$gn_mine_lixie$			
0000000000000000	explosion_lixie	$gn_explosion_lixie$			
0000000000000000	peipbae	$gn_peipbae$			
0000000000000000	lardo_cicci	Lardo Cicci			
0000000000000000	axodus_garatus	Axodus Garatus			
0000000000000000	forti_amarri	Forti Amarri			
0000000000000000	daro_carera	Daro Carera			
0000000000000000	mora_flari	Mora Falari			
0000000000000000	fang_cho_lin	Fang Cho Lin			
0000000000000000	cadan_tandus	Candan Tandus			
0000000000000000	xala_rokian	Xala Rokian			
0000000000000000	chu_ni_rama	Chu Ni Rama			
0000000000000000	mac_bargan_rochan	Mac Bargan Rochan			
0000000000000000	be_sarsy_boxie	Be Sarsy Roxie			
0000000000000000	o_lormy_berran	O'Lormy Berran			
0000000000000000	chio_sei_tung	Chio Sei Tung			
0000000000000000	noriko_suena	Noriko Suena			
0000000000000000	lorio_malara	Lorio Malara			
0000000000000000	relaus_xogips	Relaus Xogips			
0000000000000000	ba_rima_dixie	Ba'Rima Dixie			
0000000000000000	ma_cho_sung	Ma Cho Sung			
0000000000000000	lasini_choci	Lasini Chochi			
0000000000000000	mac_furdy_soroli	Mac Furdy Solori			
0000000000000000	morio_lario	Morio Lario			
0000000000000000	ordis_nirosis	Ordis Nirosis			
0000000000000000	fi_cha_fuing	Fi Cha Fuing			
0000000000000000	be_liccha_niorda	Be'Licha Niorda			
0000000000000000	ballis_sothus	Ballis Sothus			
0000000000000000	mong_chi_sa	Mong Chi Sa			
0000000000000000	me_balla_soufi	Me Balla Soufi			
0000000000000000	goloris_raeps	Goloris Raeps			
0000000000000000	tini_solni	Tini Solni			
0000000000000000	xeim_wi_lo	Xeim Wi Lo			
0000000000000000	lono_sigrefi	Lono Sigrefi			
0000000000000000	lani_lido	Lani Lido			
0000000000000000	ming_xi_ying	Ming Xi Ying			
0000000000000000	damarus_vidorus	Damarus Vidorus			
0000000000000000	mac_silith_noksan	Mac Silith Noksan			
0000000000000000	be_willy_virgen	Be'Willy Virgen			
0000000000000000	ba_mirri_vichan	Be'Mirri Vichan			
0000000000000000	mac_liggon_dallen	Mac Liggon Dallen			
0000000000000000	xao_tun	Xao Tun			
0000000000000000	o_carlan_tryxi	O'Carlan Tryxi			
0000000000000000	irolus_vadagaan	Irolus Vadagaan			
0000000000000000	forcio_pani	Forcio Pani			
0000000000000000	lano_fergoto	Lano Fergoto			
0000000000000000	xan_mi_chong	Xan Mi Chong			
0000000000000000	ladamis_valoris	Ladamis Valoris			
0000000000000000	be_valda_riddan	Be'Valda Riddan			
0000000000000000	malo_canda	Malo Canda			
0000000000000000	ring_entry_newbieland	$gn_device_ring_warp$			
0000000000000000	micro_boss_capryni	Caprynoth			
0000000000000000	micro_boss_cray	Crayoth			
0000000000000000	micro_boss_igara	Igaroth			
0000000000000000	micro_boss_lumper	Lumperoth			
0000000000000000	micro_boss_mektoub	Mektouboth			
0000000000000000	micro_boss_messab	Messaboth			
0000000000000000	micro_boss_yelk	Yelkoth			
0000000000000000	micro_boss_yubo	Yuboth			
0000000000000000	casino_machine	Jackpot			
0000000000000000	casino_machine_matis02	Jackpot			
0000000000000000	casino_machine_matis03	Jackpot			
0000000000000000	casino_machine_fyros01	Jackpot			
0000000000000000	casino_machine_matis01	Jackpot			
0000000000000000	casino_machine_zorai01	Jackpot			
0000000000000000	casino_machine_tryker01	Jackpot			
0000000000000000	token_dispenser	Vendeur de Jeton			
0000000000000000	token_dispenser_matis02	Ba'Roppy Allan			
0000000000000000	token_dispenser_matis03	Ba'Lekry Dassie			
0000000000000000	token_dispenser_fyros01	Ba'Arppy Garren			
0000000000000000	token_dispenser_matis01	Ba'Gan Effxy			
0000000000000000	token_dispenser_tryker01	Ba'Duffy Baxan			
0000000000000000	token_dispenser_zorai01	Ba'Dardan Garnan			
0000000000000000	mf_100_eboulis	$eboulis$			
0000000000000000	monticule1	$monticule$			
0000000000000000	Ana Ryon	Ana Ryon	company_of_the_drill_loge_master_f_f_b1		
0000000000000000	Analis Teroni	Analis Teroni	matis_royal_guard_nuker_event_h_f1		
0000000000000000	Angus Mac'Batty	Angus Mac'Batty	ring_guard_melee_tank_pierce_f4		
0000000000000000	Bataille	Bataille	company_of_the_drill_artisan_m_f_b1		
0000000000000000	Ceyla Oox	Ceyla Oox	ring_guard_melee_tank_slash_f4		
0000000000000000	Chi Do-Tian	Chi Do-Tian	ring_guard_melee_tank_blunt_f4		
0000000000000000	Chi-Em Zhug	Chi-Em Zhug	zorai_dynastic_soldier_nuker_event_f_f2		
0000000000000000	Erbkeros	Erbkeros	cclgf5_a		
0000000000000000	Essembeh	Essembeh	company_of_the_drill_artisan_z_f_b1		
0000000000000000	Fontaine	Fontaine	company_of_the_drill_artisan_t_h_b1		
0000000000000000	Goleocyx	Goleocyx	cclgf5_b		
0000000000000000	Iodon Kritheus	Iodon Kritheus	fyha1		
0000000000000000	Jubet	Jubet	company_of_the_drill_artisan_f_f_b1		
0000000000000000	Miss Debug	Miss Debug	boss_mainland_sirgio_mini_aen		
0000000000000000	Pechio Anino	Pechio Anino	ring_guard_melee_tank_slash_f4		
0000000000000000	Pimus Pilion	Pimus Pilion	fyha1		
0000000000000000	R_09_12_grand_prospecteur	R_09_12_grand_prospecteur	maha2mid		
0000000000000000	Ulydos Oox	Ulydos Oox	ring_guard_melee_tank_slash_f4		
0000000000000000	Xmas_Event_inchor	Xmas_Event_inchor	boss_mainland_sirgio_mini_aen		
0000000000000000	Xmas_Event_nexus	Xmas_Event_nexus	boss_mainland_sirgio_mini_aen		
0000000000000000	Xmas_Event_spring	Xmas_Event_spring	boss_mainland_sirgio_mini_aen		
0000000000000000	Xmas_Event_umbra	Xmas_Event_umbra	boss_mainland_sirgio_mini_aen		
0000000000000000	Xmas_Event_waste	Xmas_Event_waste	boss_mainland_sirgio_mini_aen		
0000000000000000	archeologue_fyros_1	Lucius Dominus	fyhc2old		
0000000000000000	assistant_debug	assistant_debug	matis_guard_m_f		
0000000000000000	bandit_renegade_01	bandit_renegade_01	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_02	bandit_renegade_02	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_03	bandit_renegade_03	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_04	bandit_renegade_04	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_05	bandit_renegade_05	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_06	bandit_renegade_06	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_07	bandit_renegade_07	cuthroat_f_melee_c_f_h		
0000000000000000	bandit_renegade_08	bandit_renegade_08	cuthroat_f_melee_c_f_h		
0000000000000000	campfire_2	campfire_2	object_campfire_out_29_b		
0000000000000000	civ_cult_giver	civ_cult_giver	zoha2old		
0000000000000000	contact_espion	contact_espion	zofc2		
0000000000000000	cuisinier_imperial	Atus Gromulus	fyhc3old		
0000000000000000	cwmf03_bandit_1	$cwmf03_bandit$	cuthroat_b_melee_a_m_h		
0000000000000000	cwmf03_bandit_2	$cwmf03_bandit$	cuthroat_b_melee_a_m_h		
0000000000000000	cwmf03_bandit_3	$cwmf03_bandit$	cuthroat_b_melee_a_m_h		
0000000000000000	cwmf03_bandit_4	$cwmf03_bandit$	cuthroat_b_melee_a_m_h		
0000000000000000	debugger	debugger	matis_guard_m_h		
0000000000000000	device_1	device_1	object_milestone_60_f		
0000000000000000	espion_frahar_hunters	espion_frahar_hunters	fyfc1		
0000000000000000	espion_renegades	espion_renegades	fyfc1		
0000000000000000	fauna_tcm_chlorogoo_camp_dummy	fauna_tcm_chlorogoo_camp_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_geyser_dummy	fauna_tcm_geyser_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_high_level_dummy	fauna_tcm_high_level_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_kitin_invasion_dummy	fauna_tcm_kitin_invasion_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_low_level_dummy	fauna_tcm_low_level_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_master_dummy	fauna_tcm_master_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_named_dummy	fauna_tcm_named_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	fauna_tcm_ruins_dummy	fauna_tcm_ruins_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	jardinier_zorai	Su Fung Chiang	zohc3_rs1		
0000000000000000	kami_guide	kami_guide	kami_fighter_g1_event_f4		
0000000000000000	kami_harvest_mission	kami_harvest_mission	kami_keeper_p1_event_f4		
0000000000000000	karavan_harvest_mission	karavan_harvest_mission	karavan_trooper_event_f_f1		
0000000000000000	karavan_teleporter_1	karavan_teleporter_1	karavan_altar_10_f		
0000000000000000	karavan_trooper_code2	karavan_trooper_code2	karavan_trooper_event_f_f2		
0000000000000000	karavan_trooper_code3	karavan_trooper_code3	karavan_trooper_event_f_f3		
0000000000000000	karavan_trooper_code4	karavan_trooper_code4	karavan_trooper_event_f_f4		
0000000000000000	maurauder_chief	maurauder_chief	matis_boss_a1_e		
0000000000000000	merchant	merchant	mahc1mid		
0000000000000000	merchant_tool_fyros	merchant_tool_fyros	object_milestone_60_f		
0000000000000000	merchant_tool_matis	merchant_tool_matis	object_milestone_60_f		
0000000000000000	merchant_tool_tryker	merchant_tool_tryker	object_milestone_60_f		
0000000000000000	merchant_tool_zorai	merchant_tool_zorai	object_milestone_60_f		
0000000000000000	nethsael	Nethsael	trhu1		
0000000000000000	npc_hamam_1	Hilarius Avitus	fyfu2		
0000000000000000	npc_hamam_2	Aloisius Iustinus	fyhu1		
0000000000000000	office_tourisme_f1	$office_tourisme_f$	fyfc2		
0000000000000000	office_tourisme_f2	$office_tourisme_f$	fyfc2		
0000000000000000	office_tourisme_f3	$office_tourisme_f$	fyfc2		
0000000000000000	office_tourisme_m1	$office_tourisme_m$	mafc2		
0000000000000000	office_tourisme_m2	$office_tourisme_m$	mafc2		
0000000000000000	office_tourisme_t1	$office_tourisme_t$	trfc2		
0000000000000000	office_tourisme_t2	$office_tourisme_t$	trfc2		
0000000000000000	office_tourisme_z1	$office_tourisme_z$	zofc2		
0000000000000000	office_tourisme_z2	$office_tourisme_z$	zofc2		
0000000000000000	office_tourisme_z3	$office_tourisme_z$	zofc2		
0000000000000000	r_12_03_bandit_sister	r_12_03_bandit_sister	fyfc1		
0000000000000000	r_12_03_maitresse	r_12_03_maitresse	fyfc2		
0000000000000000	r_12_03_mari_sister	r_12_03_mari_sister	fyhc1		
0000000000000000	refinery_kami_1	refinery_kami_1	object_runic_circle_73_f		
0000000000000000	refinery_karavan_1	refinery_karavan_1	object_karavan_device_49_e		
0000000000000000	responsable_bains_pyr	Volubis Gargatus	fyhc1mid		
0000000000000000	roam_coet_fighter_7	roam_coet_fighter_7	tcm_coet_guard_fighter_m		
0000000000000000	roam_coet_fighter_8	roam_coet_fighter_8	tcm_coet_guard_fighter_f		
0000000000000000	roam_coet_forager_7	roam_coet_forager_7	tcm_coet_guard_ranger_m		
0000000000000000	roam_coet_forager_8	roam_coet_forager_8	tcm_coet_guard_ranger_f		
0000000000000000	strangers_welcomer_m1	Cirgio Alteri	mahc2		
0000000000000000	strangers_welcomer_t2	strangers_welcomer_t2	fyhc2		
0000000000000000	strangers_welcomer_z1	Wu Zhong	zohc2		
0000000000000000	tcm_company_raid_master_dummy	tcm_company_raid_master_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tcm_dynamic_botobjects_dummy	tcm_dynamic_botobjects_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tcm_init_sequence_dummy	tcm_init_sequence_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tcm_karavan_raid_master_dummy	tcm_karavan_raid_master_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tcm_kitin_boss_dummy	tcm_kitin_boss_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tcm_tutor_storyteller	tcm_tutor_storyteller	tcm_tutors_civilian_m		
0000000000000000	tcm_tutors_wander	tcm_tutors_wander	tcm_tutors_civilian_m		
0000000000000000	tcm_tutors_wander2	tcm_tutors_wander2	tcm_tutors_civilian_m		
0000000000000000	tcm_tutors_wander3	tcm_tutors_wander3	tcm_tutors_guard_caster_m		
0000000000000000	tcm_valcor_dummy	tcm_valcor_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	tei_bandit_boss_master	tei_bandit_boss_master	tryker_boss_b1_e		
0000000000000000	teleporter_kami_1	teleporter_kami_1	kami_altar_9_f		
0000000000000000	teleporter_karavan_1	teleporter_karavan_1	karavan_altar_10_f		
0000000000000000	test_zorai	Chong Wanhuan	zohc3_rs1		
0000000000000000	urban_tcm_chlorogoo_camp_dummy	urban_tcm_chlorogoo_camp_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	urban_tcm_chlorogoo_patrol_dummy	urban_tcm_chlorogoo_patrol_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	urban_tcm_chlorogoo_procession_dummy	urban_tcm_chlorogoo_procession_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	urban_tcm_company_dummy	urban_tcm_company_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	urban_tcm_karavan_dummy	urban_tcm_karavan_dummy	tribe_cholorogoos_treat_adept_t_h		
0000000000000000	vieux_zorai	Tao Xin Chuan	zohc3_rs1		
0000000000000000	warmap_fort_est_barrack_plots_1	warmap_fort_est_barrack_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_10	warmap_fort_est_barrack_plots_10	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_11	warmap_fort_est_barrack_plots_11	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_12	warmap_fort_est_barrack_plots_12	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_13	warmap_fort_est_barrack_plots_13	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_14	warmap_fort_est_barrack_plots_14	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_15	warmap_fort_est_barrack_plots_15	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_2	warmap_fort_est_barrack_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_3	warmap_fort_est_barrack_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_4	warmap_fort_est_barrack_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_5	warmap_fort_est_barrack_plots_5	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_6	warmap_fort_est_barrack_plots_6	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_7	warmap_fort_est_barrack_plots_7	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_8	warmap_fort_est_barrack_plots_8	object_milestone_60_f		
0000000000000000	warmap_fort_est_barrack_plots_9	warmap_fort_est_barrack_plots_9	object_milestone_60_f		
0000000000000000	warmap_fort_est_device_plots_1	warmap_fort_est_device_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_est_device_plots_2	warmap_fort_est_device_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_est_device_plots_3	warmap_fort_est_device_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_est_device_plots_4	warmap_fort_est_device_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_est_etendard_kami	warmap_fort_est_etendard_kami	object_kami_standard_96_f		
0000000000000000	warmap_fort_est_tower_kami_1	warmap_fort_est_tower_kami_1	object_kami_watchtower_99_f		
0000000000000000	warmap_fort_est_tower_karavan_1	warmap_fort_est_tower_karavan_1	object_karavan_mirador_94_e		
0000000000000000	warmap_fort_est_tower_plots_1	warmap_fort_est_tower_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_2	warmap_fort_est_tower_plots_2	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_3	warmap_fort_est_tower_plots_3	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_4	warmap_fort_est_tower_plots_4	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_5	warmap_fort_est_tower_plots_5	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_6	warmap_fort_est_tower_plots_6	object_milestone_60_f		
0000000000000000	warmap_fort_est_tower_plots_7	warmap_fort_est_tower_plots_7	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_1	warmap_fort_ouest_barrack_plots_1	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_10	warmap_fort_ouest_barrack_plots_10	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_11	warmap_fort_ouest_barrack_plots_11	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_12	warmap_fort_ouest_barrack_plots_12	object_milestone_60_f		
0000000000000000	warmap_fort_ouest_barrack_plots_13	warmap_fort_ouest_barrack_plots_13	object_milestone_60_f		
