*HASH_VALUE	sphrase ID	name	* noms français	ia	da	p	pia	pda	description
_22ED7532B3F61B68	absf_thorn_wall_03	Barrière d'Epines 3		une	la	Barrières d'Epines 3	des	les	Crée une barrière d'épines autour de vous qui ralenti l'attaque de tous les ennemis qui vous atteignent au corps à corps
_22ED7932B3F61F68	absf_thorn_wall_04	Barrière d'Epines 4		une	la	Barrières d'Epines 4	des	les	Crée une barrière d'épines autour de vous qui ralenti l'attaque de tous les ennemis qui vous atteignent au corps à corps
_22ED7D32B3F62368	absf_thorn_wall_05	Barrière d'Epines 5		une	la	Barrières d'Epines 5	des	les	Crée une barrière d'épines autour de vous qui ralenti l'attaque de tous les ennemis qui vous atteignent au corps à corps
_7EA924FD5D5C3850	absf_water_wall_02	Barrière d'Eau 2		une	la	Barrières d'Eau 2	des	les	Crée une barrière d'eau autour de vous qui absorbe une partie des dégâts au corps à corps infligés par l'ennemi
_7EA928FD5D5C3C50	absf_water_wall_03	Barrière d'Eau 3		une	la	Barrières d'Eau 3	des	les	Crée une barrière d'eau autour de vous qui absorbe une partie des dégâts au corps à corps infligés par l'ennemi
_7EA92CFD5D5C4050	absf_water_wall_04	Barrière d'Eau 4		une	la	Barrières d'Eau 4	des	les	Crée une barrière d'eau autour de vous qui absorbe une partie des dégâts au corps à corps infligés par l'ennemi
_7EA930FD5D5C4450	absf_water_wall_05	Barrière d'Eau 5		une	la	Barrières d'Eau 5	des	les	Crée une barrière d'eau autour de vous qui absorbe une partie des dégâts au corps à corps infligés par l'ennemi
_B993E0760F937380	absf_lightning_wall_02	Barrière Electrique 2		une	la	Barrières Electriques 2	des	les	Crée une barrière électrique autour de vous qui diminue les compétences d'attaque de tous les ennemis qui vous atteignent au corps à corps.
_B993E0760F937B80	absf_lightning_wall_03	Barrière Electrique 3		une	la	Barrières Electriques 3	des	les	Crée une barrière électrique autour de vous qui diminue les compétences d'attaque de tous les ennemis qui vous atteignent au corps à corps.
_B993E0760F938380	absf_lightning_wall_04	Barrière Electrique 4		une	la	Barrières Electriques 4	des	les	Crée une barrière électrique autour de vous qui diminue les compétences d'attaque de tous les ennemis qui vous atteignent au corps à corps.
_B993E0760F938B80	absf_lightning_wall_05	Barrière Electrique 5		une	la	Barrières Electriques 5	des	les	Crée une barrière électrique autour de vous qui diminue les compétences d'attaque de tous les ennemis qui vous atteignent au corps à corps.
_4FF3080ADD740419	abcfsea03	Plan de Rondache Ardente Fyros		un	le	Plans de Rondache Ardente Fyros	des	les	Plan de Rondache Ardente Fyros
_116C38C1C1E093D0	abcmsea03	Plan de Rondache Vivante Matis		un	le	Plans de Rondache Vivante Matis	des	les	Plan de Rondache Vivante Matis
_D3EC64C1BF9193D0	abctsea03	Plan de Rondache Ondulante Tryker		un	le	Plans de Rondache Ondulante Tryker	des	les	Plan de Rondache Ondulante Tryker
_C0F639DF4A61E0ED	abczsea03	Plan de Rondache Electrique Zoraï		un	le	Plans de Rondache Electrique Zoraï	des	les	Plan de Rondache Electrique Zoraï
_EF45D605C7F78F56	abcmmea13	Plan de Lance Vivante Matis		un	le	Plans de Lance Vivante Matis	des	les	Plan Lance Vivante Matis
_DDFE14A495558ABA	abcmmea14	Plan de Pique Vivante Matis		un	le	Plans de Pique Vivante Matis	des	les	Plan Pique Vivante Matis
_B2636C4BEE676AFC	abcmrea08	Plan de Fusil Vivant Matis		un	le				Plan de Fusil Vivant Matis
_06086F3D3B1E49DD	abczrea07	Plan de Fusil-Arbalète Electrique Zoraï		un	le				Plan de Fusil-Arbalète Electrique Zoraï
_02F7CB2819FED55C	abczrea08	Plan de Lance-Grenades Electrique Zoraï		un	le				Plan de Lance-Grenades Electrique Zoraï
_68ED26F645A42CE4	abcmrea07	Plan de Pistolet Vivant Matis		un	le				Plan de Pistolet Vivant Matis
_6DC1F31CD715826D	abctrea08	Plan de Pistolet-Arbalète Ondulant Tryker		un	le				Plan de Pistolet-Arbalète Ondulant Tryker
_429DD90A7C908FE7	abckarbca01	Construction Karavan 01		une	la				Vous permet de fabriquer des constructions karavan de qualité 10
_42ADDD0A7C9093E7	abckarbca02	Construction Karavan 02		une	la				Vous permet de fabriquer des constructions karavan de qualité 20
_42BDE10A7C9097E7	abckarbca03	Construction Karavan 03		une	la				Vous permet de fabriquer des constructions karavan de qualité 30
_42CDE50A7C909BE7	abckarbca04	Construction Karavan 04		une	la				Vous permet de fabriquer des constructions karavan de qualité 40
_42DDE90A7C909FE7	abckarbca05	Construction Karavan 05		une	la				Vous permet de fabriquer des constructions karavan de qualité 50
_42EDED0A7C90A3E7	abckarbca06	Construction Karavan 06		une	la				Vous permet de fabriquer des constructions karavan de qualité 60
_42FDF10A7C90A7E7	abckarbca07	Construction Karavan 07		une	la				Vous permet de fabriquer des constructions karavan de qualité 70
_420DF50A7C90ABE7	abckarbca08	Construction Karavan 08		une	la				Vous permet de fabriquer des constructions karavan de qualité 80
_421DF90A7C90AFE7	abckarbca09	Construction Karavan 09		une	la				Vous permet de fabriquer des constructions karavan de qualité 90
_428DD90B88908FE7	abckarbca10	Construction Karavan 10		une	la				Vous permet de fabriquer des constructions karavan de qualité 100
_429DDD0B88A08FE7	abckarbca11	Construction Karavan 11		une	la				Vous permet de fabriquer des constructions karavan de qualité 110
_42ADE10B88B08FE7	abckarbca12	Construction Karavan 12		une	la				Vous permet de fabriquer des constructions karavan de qualité 120
_42BDE50B88C08FE7	abckarbca13	Construction Karavan 13		une	la				Vous permet de fabriquer des constructions karavan de qualité 130
_42CDE90B88D08FE7	abckarbca14	Construction Karavan 14		une	la				Vous permet de fabriquer des constructions karavan de qualité 140
_42DDED0B88E08FE7	abckarbca15	Construction Karavan 15		une	la				Vous permet de fabriquer des constructions karavan de qualité 150
_42EDF10B88F08FE7	abckarbca16	Construction Karavan 16		une	la				Vous permet de fabriquer des constructions karavan de qualité 160
_42FDF50B88008FE7	abckarbca17	Construction Karavan 17		une	la				Vous permet de fabriquer des constructions karavan de qualité 170
_420DF90B88108FE7	abckarbca18	Construction Karavan 18		une	la				Vous permet de fabriquer des constructions karavan de qualité 180
_421DFD0B88208FE7	abckarbca19	Construction Karavan 19		une	la				Vous permet de fabriquer des constructions karavan de qualité 190
_428DDD0C889093E7	abckarbca20	Construction Karavan 20		une	la				Vous permet de fabriquer des constructions karavan de qualité 200
_429DE10C88A093E7	abckarbca21	Construction Karavan 21		une	la				Vous permet de fabriquer des constructions karavan de qualité 210
_42ADE50C88B093E7	abckarbca22	Construction Karavan 22		une	la				Vous permet de fabriquer des constructions karavan de qualité 220
_42BDE90C88C093E7	abckarbca23	Construction Karavan 23		une	la				Vous permet de fabriquer des constructions karavan de qualité 230
_42CDED0C88D093E7	abckarbca24	Construction Karavan 24		une	la				Vous permet de fabriquer des constructions karavan de qualité 240
_42DDF10C88E093E7	abckarbca25	Construction Karavan 25		une	la				Vous permet de fabriquer des constructions karavan de qualité 250
_22B1FB6B539E3156	abckambca01	Construction Kami 01		une	la				Vous permet de fabriquer des constructions kami de qualité 10
_22C1FB6B93AE3156	abckambca02	Construction Kami 02		une	la				Vous permet de fabriquer des constructions kami de qualité 20
_22D1FB6BD3BE3156	abckambca03	Construction Kami 03		une	la				Vous permet de fabriquer des constructions kami de qualité 30
_22E1FB6B14CE3156	abckambca04	Construction Kami 04		une	la				Vous permet de fabriquer des constructions kami de qualité 40
_22F1FB6B54DE3156	abckambca05	Construction Kami 05		une	la				Vous permet de fabriquer des constructions kami de qualité 50
_2201FB6B94EE3156	abckambca06	Construction Kami 06		une	la				Vous permet de fabriquer des constructions kami de qualité 60
_2211FB6BD4FE3156	abckambca07	Construction Kami 07		une	la				Vous permet de fabriquer des constructions kami de qualité 70
_2221FB6B150E3156	abckambca08	Construction Kami 08		une	la				Vous permet de fabriquer des constructions kami de qualité 80
_2231FB6B551E3156	abckambca09	Construction Kami 09		une	la				Vous permet de fabriquer des constructions kami de qualité 90
_22A1BF6B538E3556	abckambca10	Construction Kami 10		une	la				Vous permet de fabriquer des constructions kami de qualité 100
_22B1BF6C539E3556	abckambca11	Construction Kami 11		une	la				Vous permet de fabriquer des constructions kami de qualité 110
_22C1BF6D53AE3556	abckambca12	Construction Kami 12		une	la				Vous permet de fabriquer des constructions kami de qualité 120
_22D1BF6E53BE3556	abckambca13	Construction Kami 13		une	la				Vous permet de fabriquer des constructions kami de qualité 130
_22E1BF6F53CE3556	abckambca14	Construction Kami 14		une	la				Vous permet de fabriquer des constructions kami de qualité 140
_22F1BF7053DE3556	abckambca15	Construction Kami 15		une	la				Vous permet de fabriquer des constructions kami de qualité 150
_2201BF7153EE3556	abckambca16	Construction Kami 16		une	la				Vous permet de fabriquer des constructions kami de qualité 160
_2211BF7253FE3556	abckambca17	Construction Kami 17		une	la				Vous permet de fabriquer des constructions kami de qualité 170
_2221BF73530E3556	abckambca18	Construction Kami 18		une	la				Vous permet de fabriquer des constructions kami de qualité 180
_2231BF74531E3556	abckambca19	Construction Kami 19		une	la				Vous permet de fabriquer des constructions kami de qualité 190
_22A1C36B938E3956	abckambca20	Construction Kami 20		une	la				Vous permet de fabriquer des constructions kami de qualité 200
_22B1C36C939E3956	abckambca21	Construction Kami 21		une	la				Vous permet de fabriquer des constructions kami de qualité 210
_22C1C36D93AE3956	abckambca22	Construction Kami 22		une	la				Vous permet de fabriquer des constructions kami de qualité 220
_22D1C36E93BE3956	abckambca23	Construction Kami 23		une	la				Vous permet de fabriquer des constructions kami de qualité 230
_22E1C36F93CE3956	abckambca24	Construction Kami 24		une	la				Vous permet de fabriquer des constructions kami de qualité 240
_22F1C37093DE3956	abckambca25	Construction Kami 25		une	la				Vous permet de fabriquer des constructions kami de qualité 250
_C09F62F2686A62B6	abcfjea01_2	Plan d'Anneau de Cheville Fyros/Qlt Moyenne		un	le	Plans d'Anneau de Cheville Fyros/Qlt Moyenne	des	les	Plan pour anneau de cheville fyros/Qlt Moyenne
_25FF1629AA3F47F0	abcfjea02_2	Plan de Bracelet Fyros/Qlt Moyenne		un	le	Plans de Bracelet Fyros/Qlt Moyenne	des	les	Plan pour bracelet fyros/Qlt Moyenne
_5BF38A493A00A8B5	abcfjea03_2	Plan de Diadème Fyros/Qlt Moyenne		un	le	Plans de Diadème Fyros/Qlt Moyenne	des	les	Plan pour diadème fyros/Qlt Moyenne
_55389C277803A6E9	abcfjea04_2	Plan de Boucle d'Oreille Fyros/Qlt Moyenne		un	le	Plans de Boucle d'Oreille Fyros/Qlt Moyenne	des	les	Plan pour boucle d'oreille fyros/Qlt Moyenne
_8ABB33A2520C6A17	abcfjea05_2	Plan de Pendentif Fyros/Qlt Moyenne		un	le	Plans de Pendentif Fyros/Qlt Moyenne	des	les	Plan pour pendentif fyros/Qlt Moyenne
_0EBEBA7BF8B8A8E0	abcfjea06_2	Plan de Bague Fyros/Qlt Moyenne		un	le	Plans de Bague Fyros/Qlt Moyenne	des	les	Plan pour bague fyros/Qlt Moyenne
_031E7EE66A689AB0	abcmjea01_2	Plan d'Anneau de Cheville Matis/Qlt Moyenne		un	le	Plans d'Anneau de Cheville Matis/Qlt Moyenne	des	les	Plan pour anneau de cheville matis/Qlt Moyenne
_A9FF1623AA7E0BDF	abcmjea02_2	Plan de Bracelet Matis/Qlt Moyenne		un	le	Plans de Bracelet Matis/Qlt Moyenne	des	les	Plan pour bracelet matis/Qlt Moyenne
_5AE2A6493AA09899	abcmjea03_2	Plan de Diadème Matis/Qlt Moyenne		un	le	Plans de Diadème Matis/Qlt Moyenne	des	les	Plan pour diadème matis/Qlt Moyenne
_D9389C2178426AD8	abcmjea04_2	Plan de Boucle d'Oreille Matis/Qlt Moyenne		un	le	Plans de Boucle d'Oreille Matis/Qlt Moyenne	des	les	Plan pour boucle d'oreille matis/Qlt Moyenne
_CBDBD39D540AA217	abcmjea05_2	Plan de Pendentif Matis/Qlt Moyenne		un	le	Plans de Pendentif Matis/Qlt Moyenne	des	les	Plan pour pendentif matis/Qlt Moyenne
_513DD675F85764E1	abcmjea06_2	Plan de Bague Matis/Qlt Moyenne		un	le	Plans de Bague Matis/Qlt Moyenne	des	les	Plan pour bague matis/Qlt Moyenne
_A0B9EC2BFB2D893E	abctjea01_2	Plan d'Anneau de Cheville Tryker/Qlt Moyenne		un	le	Plans d'Anneau de Cheville Tryker/Qlt Moyenne	des	les	Plan pour anneau de cheville tryker/Qlt Moyenne
_E2ACAF8626A78E89	abctjea02_2	Plan de Bracelet Tryker/Qlt Moyenne		un	le	Plans de Bracelet Tryker/Qlt Moyenne	des	les	Plan pour bracelet tryker/Qlt Moyenne
_EB1DC5A388763B69	abctjea03_2	Plan de Diadème Tryker/Qlt Moyenne		un	le	Plans de Diadème Tryker/Qlt Moyenne	des	les	Plan pour diadème tryker/Qlt Moyenne
_CD5C7CD878C51548	abctjea04_2	Plan de Boucle d'Oreille Tryker/Qlt Moyenne		un	le	Plans de Boucle d'Oreille Tryker/Qlt Moyenne	des	les	Plan pour boucle d'oreille tryker/Qlt Moyenne
_D400FCDBAE8263A2	abctjea05_2	Plan de Pendentif Tryker/Qlt Moyenne		un	le	Plans de Pendentif Tryker/Qlt Moyenne	des	les	Plan pour pendentif tryker/Qlt Moyenne
_45C2F7E1F4CDE943	abctjea06_2	Plan de Bague Tryker/Qlt Moyenne		un	le	Plans de Bague Tryker/Qlt Moyenne	des	les	Plan pour bague tryker/Qlt Moyenne
_C5FE96D66828F4A8	abczjea01_2	Plan d'Anneau de Cheville Zoraï/Qlt Moyenne		un	le	Plans d'Anneau de Cheville Zoraï/Qlt Moyenne	des	les	Plan pour anneau de cheville zoraï/Qlt Moyenne
_2FFF089746BE6FFA	abczjea02_2	Plan de Bracelet Zoraï/Qlt Moyenne		un	le	Plans de Bracelet Zoraï/Qlt Moyenne	des	les	Plan pour bracelet zoraï/Qlt Moyenne
_E293DA4959E7629D	abczjea03_2	Plan de Diadème Zoraï/Qlt Moyenne		un	le	Plans de Diadème Zoraï/Qlt Moyenne	des	les	Plan pour diadème zoraï/Qlt Moyenne
_5F388E951482CEF3	abczjea04_2	Plan de Boucle d'Oreille Zoraï/Qlt Moyenne		un	le	Plans de Boucle d'Oreille Zoraï/Qlt Moyenne	des	les	Plan pour boucle d'oreille zoraï/Qlt Moyenne
_0CBBEF9A52CA0A93	abczjea05_2	Plan de Pendentif Zoraï/Qlt Moyenne		un	le	Plans de Pendentif Zoraï/Qlt Moyenne	des	les	Plan pour pendentif zoraï/Qlt Moyenne
_131DFCE97517C2E6	abczjea06_2	Plan de Bague Zoraï/Qlt Moyenne		un	le	Plans de Bague Zoraï/Qlt Moyenne	des	les	Plan pour bague zoraï/Qlt Moyenne
_AF91F46F2C021D4A	abcfjea01_3	Plan d'Anneau de Cheville Fyros/Qlt Haute		un	le	Plans d'Anneau de Cheville Fyros/Qlt Haute	des	les	Plan pour anneau de cheville fyros/Qlt Haute
_DC9A763873D38ECE	abcfjea02_3	Plan de Bracelet Fyros/Qlt Haute		un	le	Plans de Bracelet Fyros/Qlt Haute	des	les	Plan pour bracelet fyros/Qlt Haute
_FE7B7719156C8495	abcfjea03_3	Plan de Diadème Fyros/Qlt Haute		un	le	Plans de Diadème Fyros/Qlt Haute	des	les	Plan pour diadème fyros/Qlt Haute
_57BFF4ED390DD1FA	abcfjea04_3	Plan de Boucle d'Oreille Fyros/Qlt Haute		un	le	Plans de Boucle d'Oreille Fyros/Qlt Haute	des	les	Plan pour boucle d'oreille fyros/Qlt Haute
_5BA2D6D22A26DD87	abcfjea05_3	Plan de Pendentif Fyros/Qlt Haute		un	le	Plans de Pendentif Fyros/Qlt Haute	des	les	Plan pour pendentif fyros/Qlt Haute
_CA05C32323D1D1F2	abcfjea06_3	Plan de Bague Fyros/Qlt Haute		un	le	Plans de Bague Fyros/Qlt Haute	des	les	Plan pour bague fyros/Qlt Haute
_3391F4632EA05D32	abcmjea01_3	Plan d'Anneau de Cheville Matis/Qlt Haute		un	le	Plans d'Anneau de Cheville Matis/Qlt Haute	des	les	Plan pour anneau de cheville matis/Qlt Haute
_A098AE38F2F32EC9	abcmjea02_3	Plan de Bracelet Matis/Qlt Haute		un	le	Plans de Bracelet Matis/Qlt Haute	des	les	Plan pour bracelet matis/Qlt Haute
_821B6703D17C8C7D	abcmjea03_3	Plan de Diadème Matis/Qlt Haute		un	le	Plans de Diadème Matis/Qlt Haute	des	les	Plan pour diadème matis/Qlt Haute
_1BBD2CEDB82D71F5	abcmjea04_3	Plan de Boucle d'Oreille Matis/Qlt Haute		un	le	Plans de Boucle d'Oreille Matis/Qlt Haute	des	les	Plan pour boucle d'oreille matis/Qlt Haute
_DFA2D6CC2A65A176	abcmjea05_3	Plan de Pendentif Matis/Qlt Haute		un	le	Plans de Pendentif Matis/Qlt Haute	des	les	Plan pour pendentif matis/Qlt Haute
_4EA47F2A2371D9D4	abcmjea06_3	Plan de Bague Matis/Qlt Haute		un	le	Plans de Bague Matis/Qlt Haute	des	les	Plan pour bague matis/Qlt Haute
_9552DDD4D8D75136	abctjea01_3	Plan d'Anneau de Cheville Tryker/Qlt Haute		un	le	Plans d'Anneau de Cheville Tryker/Qlt Haute	des	les	Plan pour anneau de cheville tryker/Qlt Haute
_EA2271BE62E539C6	abctjea02_3	Plan de Bracelet Tryker/Qlt Haute		un	le	Plans de Bracelet Tryker/Qlt Haute	des	les	Plan pour bracelet tryker/Qlt Haute
_EC550EC5A8728EE3	abctjea03_3	Plan de Diadème Tryker/Qlt Haute		un	le	Plans de Diadème Tryker/Qlt Haute	des	les	Plan pour diadème tryker/Qlt Haute
_6EACFEA1A197A8FD	abctjea04_3	Plan de Boucle d'Oreille Tryker/Qlt Haute		un	le	Plans de Boucle d'Oreille Tryker/Qlt Haute	des	les	Plan pour boucle d'oreille tryker/Qlt Haute
_A2C8B3F197B3DFEB	abctjea05_3	Plan de Pendentif Tryker/Qlt Haute		un	le	Plans de Pendentif Tryker/Qlt Haute	des	les	Plan pour pendentif tryker/Qlt Haute
_EC89AE487E6FCD34	abctjea06_3	Plan de Bague Tryker/Qlt Haute		un	le	Plans de Bague Tryker/Qlt Haute	des	les	Plan pour bague tryker/Qlt Haute
_B991D8534BE0BD40	abczjea01_3	Plan d'Anneau de Cheville Zoraï/Qlt Haute		un	le	Plans d'Anneau de Cheville Zoraï/Qlt Haute	des	les	Plan pour anneau de cheville zoraï/Qlt Haute
_E15816B4F0D34AC6	abczjea02_3	Plan de Bracelet Zoraï/Qlt Haute		un	le	Plans de Bracelet Zoraï/Qlt Haute	des	les	Plan pour bracelet zoraï/Qlt Haute
_27623F0FB6CD848B	abczjea03_3	Plan de Diadème Zoraï/Qlt Haute		un	le	Plans de Diadème Zoraï/Qlt Haute	des	les	Plan pour diadème zoraï/Qlt Haute
_5C7D9469B60D8DF2	abczjea04_3	Plan de Boucle d'Oreille Zoraï/Qlt Haute		un	le	Plans de Boucle d'Oreille Zoraï/Qlt Haute	des	les	Plan pour boucle d'oreille zoraï/Qlt Haute
_65A2C840C6A50591	abczjea05_3	Plan de Pendentif Zoraï/Qlt Haute		un	le	Plans de Pendentif Zoraï/Qlt Haute	des	les	Plan pour pendentif zoraï/Qlt Haute
_FE3C81A9B47EC783	abczjea06_3	Plan de Bague Zoraï/Qlt Haute		une	la	Plans de Bague Zoraï/Qlt Haute	des	les	Plan pour bague zoraï/Qlt Haute
_61A16B54C6DAF76A	abcztca01	Création d'Outils Zoraï 1		un	la	Créations d'Outils Zoraï	des	les	Vous permet de fabriquer des outils Zoraï de qualité 50.
_61A16B8187DAEB6A	abcztca10	Création d'Outils Zoraï 2		un	la	Créations d'Outils Zoraï	des	les	Vous permet de fabriquer des outils Zoraï de qualité 100.
_61A16B86872AEF6A	abcztca15	Création d'Outils Zoraï 3		un	la	Créations d'Outils Zoraï	des	les	Vous permet de fabriquer des outils Zoraï de qualité 150.
_61A16B81C7DAF76A	abcztca20	Création d'Outils Zoraï 4		un	la	Créations d'Outils Zoraï	des	les	Vous permet de fabriquer des outils Zoraï de qualité 200.
_61A16B86C72AFB6A	abcztca25	Création d'Outils Zoraï 5		un	la	Créations d'Outils Zoraï	des	les	Vous permet de fabriquer des outils Zoraï de qualité 250.
_1C29575643422574	abcmtca01	Création d'Outils Matis 1		un	la	Créations d'Outils Matis	des	les	Vous permet de fabriquer des outils Matis de qualité 50.
_1C29578304421974	abcmtca10	Création d'Outils Matis 2		un	la	Créations d'Outils Matis	des	les	Vous permet de fabriquer des outils Matis de qualité 100.
_1C29578804921D74	abcmtca15	Création d'Outils Matis 3		un	la	Créations d'Outils Matis	des	les	Vous permet de fabriquer des outils Matis de qualité 150.
_1C29578344422574	abcmtca20	Création d'Outils Matis 4		un	la	Créations d'Outils Matis	des	les	Vous permet de fabriquer des outils Matis de qualité 200.
_1C29578844922974	abcmtca25	Création d'Outils Matis 5		un	la	Créations d'Outils Matis	des	les	Vous permet de fabriquer des outils Matis de qualité 250.
_DF3A535449D23D78	abcftca01	Création d'Outils Fyros 1		un	la	Créations d'Outils Fyros	des	les	Vous permet de fabriquer des outils Fyros de qualité 50.
_DF3A53810AD23178	abcftca10	Création d'Outils Fyros 2		un	la	Créations d'Outils Fyros	des	les	Vous permet de fabriquer des outils Fyros de qualité 100.
_DF3A53860A223578	abcftca15	Création d'Outils Fyros 3		un	la	Créations d'Outils Fyros	des	les	Vous permet de fabriquer des outils Fyros de qualité 150.
_DF3A53814AD23D78	abcftca20	Création d'Outils Fyros 4		un	la	Créations d'Outils Fyros	des	les	Vous permet de fabriquer des outils Fyros de qualité 200.
_DF3A53864A224178	abcftca25	Création d'Outils Fyros 5		un	la	Créations d'Outils Fyros	des	les	Vous permet de fabriquer des outils Fyros de qualité 250.
_C30593E49DFCCF73	abcttca01	Création d'Outils Tryker 1		un	la	Créations d'Outils Tryker	des	les	Vous permet de fabriquer des outils Tryker de qualité 50.
_4E2693DFDD0CCF73	abcttca10	Création d'Outils Tryker 2		un	la	Créations d'Outils Tryker	des	les	Vous permet de fabriquer des outils Tryker de qualité 100.
_4E26A7E4DD1CCF73	abcttca15	Création d'Outils Tryker 3		un	la	Créations d'Outils Tryker	des	les	Vous permet de fabriquer des outils Tryker de qualité 150.
_4E2693E01D2CCF73	abcttca20	Création d'Outils Tryker 4		un	la	Créations d'Outils Tryker	des	les	Vous permet de fabriquer des outils Tryker de qualité 200.
_4E26A7E51D3CCF73	abcttca25	Création d'Outils Tryker 5		un	la	Créations d'Outils Tryker	des	les	Vous permet de fabriquer des outils Tryker de qualité 250.
_352E2EE85E84AC10	abcokametammo_1	Plan d'Outil de création de munitions Armilo-Duk		un	le	Plans d'Outil de création de munitions Armilo-Duk	des	les	Plan de création pour Outil de création de munitions Armilo-Duk
_16B24713D47AFB35	abcokametammo_2	Plan d'Outil de création de munitions Rubbarn-Duk		un	le	Plans d'Outil de création de munitions Rubbarn-Duk	des	les	Plan de création pour Outil de création de munitions Rubbarn-Duk
_54DD23BB6D8BB0F5	abcokametarmor_1	Plan d'Outil de création d'armures Armilo-Duk		un	le	Plans d'Outil de création d'armures Armilo-Duk	des	les	Plan de création pour Outil de création d'armures Armilo-Duk
_6BD2E0DFAA1A807A	abcokametarmor_2	Plan d'Outil de création d'armures Rubbarn-Duk		un	le	Plans d'Outil de création d'armures Rubbarn-Duk	des	les	Plan de création pour Outil de création d'armures Rubbarn-Duk
_930853803944CE55	abcokametforage_1	Plan de Pioche de Forage Greslin-Duk		un	le	Plans de Pioche de Forage Greslin-Duk	des	les	Plan de création pour Pioche de Forage Greslin-Duk
_8851F7D50898C001	abcokametforage_2	Plan de Pioche de Forage Egiros-Duk		un	le	Plans de Pioche de Forage Egiros-Duk	des	les	Plan de création pour Pioche de Forage Egiros-Duk
_07403FB05BBD9729	abcokametjewel_1	Plan d'Outil de création de bijoux Armilo-Duk		un	le	Plans d'Outil de création de bijoux Armilo-Duk	des	les	Plan de création pour Outil de création de bijoux Armilo-Duk
_A0B3E7292756455A	abcokametjewel_2	Plan d'Outil de création de bijoux Rubbarn-Duk		un	le	Plans d'Outil de création de bijoux Rubbarn-Duk	des	les	Plan de création pour Outil de création de bijoux Rubbarn-Duk
_AB2E9D4A6A239073	abcokametmwea_1	Plan d'Outil de création d'armes de mêlée Armilo-Duk		un	le	Plans d'Outil de création d'armes de mêlée Armilo-Duk	des	les	Plan de création pour Outil de création d'armes de mêlée Armilo-Duk
_B8937F36FFF50BA4	abcokametmwea_2	Plan d'Outil de création d'armes de mêlée Rubbarn-Duk		un	le	Plans d'Outil de création d'armes de mêlée Rubbarn-Duk	des	les	Plan de création pour Outil de création d'armes de mêlée Rubbarn-Duk
_7667CF593C185993	abcokametrwea_1	Plan d'Outil de création d'armes de tir Armilo-Duk		un	le	Plans d'Outil de création d'armes de tir Armilo-Duk	des	les	Plan de création pour Outil de création d'armes de tir Armilo-Duk
_2A5FE43DC55571B8	abcokametrwea_2	Plan d'Outil de création d'armes de tir Rubbarn-Duk		un	le	Plans d'Outil de création d'armes de tir Rubbarn-Duk	des	les	Plan de création pour Outil de création d'armes de tir Rubbarn-Duk
_F62D46EB5A656C16	abcokaretammo_1	Plan d'Outil de création de munitions Armilo-Jen		un	le	Plans d'Outil de création de munitions Armilo-Jen	des	les	Plan de création pour Outil de création de munitions Armilo-Jen
_58B15F1395CA1F25	abcokaretammo_2	Plan d'Outil de création de munitions Rubbarn-Jen		un	le	Plans d'Outil de création de munitions Rubbarn-Jen	des	les	Plan de création pour Outil de création de munitions Rubbarn-Jen
_503D23BE696C70FE	abcokaretarmor_1	Plan d'Outil de création d'armures Armilo-Jen		un	le	Plans d'Outil de création d'armures Armilo-Jen	des	les	Plan de création pour Outil de création d'armures Armilo-Jen
_ADD1F8E2A6CB8C6A	abcokaretarmor_2	Plan d'Outil de création d'armures Rubbarn-Jen		un	le	Plans d'Outil de création d'armures Rubbarn-Jen	des	les	Plan de création pour Outil de création d'armures Rubbarn-Jen
_916853803995E638	abcokaretforage_1	Plan de Pioche de Forage Greslin-Jen		un	le	Plans de Pioche de Forage Greslin-Jen	des	les	Plan de création pour Pioche de Forage Greslin-Jen
_0A7FE7DB08E9C001	abcokaretforage_2	Plan de Pioche de Forage Egiros-Jen		un	le	Plans de Pioche de Forage Egiros-Jen	des	les	Plan de création pour Pioche de Forage Egiros-Jen
_03A03FB3579E5732	abcokaretjewel_1	Plan d'Outil de création de bijoux Armilo-Jen		un	le	Plans d'Outil de création de bijoux Armilo-Jen	des	les	Plan de création pour Outil de création de bijoux Armilo-Jen
_E2B2FF2C2307514A	abcokaretjewel_2	Plan d'Outil de création de bijoux Rubbarn-Jen		un	le	Plans d'Outil de création de bijoux Rubbarn-Jen	des	les	Plan de création pour Outil de création de bijoux Rubbarn-Jen
_68BD75506A749076	abcokaretmwea_1	Plan d'Outil de création d'armes de mêlée Armilo-Jen		un	le	Plans d'Outil de création d'armes de mêlée Armilo-Jen	des	les	Plan de création pour Outil de création d'armes de mêlée Armilo-Jen
_FA929736C0452F94	abcokaretmwea_2	Plan d'Outil de création d'armes de mêlée Rubbarn-Jen		un	le	Plans d'Outil de création d'armes de mêlée Rubbarn-Jen	des	les	Plan de création pour Outil de création d'armes de mêlée Rubbarn-Jen
_7667CF5CF9F83199	abcokaretrwea_1	Plan d'Outil de création d'armes de tir Armilo-Jen		un	le	Plans d'Outil de création d'armes de tir Armilo-Jen	des	les	Plan de création pour Outil de création d'armes de tir Armilo-Jen
_2A5F080D48A671B8	abcokaretrwea_2	Plan d'Outil de création d'armes de tir Rubbarn-Jen		un	le	Plans d'Outil de création d'armes de tir Rubbarn-Jen	des	les	Plan de création pour Outil de création d'armes de tir Rubbarn-Jen
