// HASH_VALUE 41AC5FC657D9104D
// INDEX 0
abandon_mission	[&TSK&Du hast eine Mission aufgegeben.]
// INDEX 6328
slaughter_week_mission_reward_1_zorai_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6329
slaughter_week_mission_reward_1_zorai_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 730E3D671ED4187B
// INDEX 6330
slaughter_week_mission_reward_1_zorai_slaughter_found	[Ich habe das bei einem Kitin gefunden.]

// HASH_VALUE D5E74685E61B2AAD
// INDEX 6331
slaughter_week_mission_reward_1_zorai_slaughter_rwd_asw_1	[Ich werde sie eliminieren!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6332
slaughter_week_mission_reward_1_zorai_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE F7E8A7CDD981E124
// INDEX 6333
slaughter_week_mission_reward_1_zorai_slaughter_week_rw1	[Interessant...\n
	Wir machen es wie folgt: Bring mir den Beweis, dass du den Zoraï im Kampf gegen die Invasoren geholfen hast und ich werde dich belohnen.\n
	Du stehst in meinen Diensten bis wir die Invasion abgewehrt haben. Ich sage den anderen Beobachtern Bescheid.]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6334
slaughter_week_mission_reward_1_zorai_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6335
slaughter_week_mission_reward_2_fyros_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6336
slaughter_week_mission_reward_2_fyros_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6337
slaughter_week_mission_reward_2_fyros_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6338
slaughter_week_mission_reward_2_fyros_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6339
slaughter_week_mission_reward_2_fyros_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6340
slaughter_week_mission_reward_2_fyros_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6341
slaughter_week_mission_reward_2_matis_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6342
slaughter_week_mission_reward_2_matis_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6343
slaughter_week_mission_reward_2_matis_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6344
slaughter_week_mission_reward_2_matis_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6345
slaughter_week_mission_reward_2_matis_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6346
slaughter_week_mission_reward_2_matis_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6347
slaughter_week_mission_reward_2_tryker_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6348
slaughter_week_mission_reward_2_tryker_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6349
slaughter_week_mission_reward_2_tryker_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6350
slaughter_week_mission_reward_2_tryker_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6351
slaughter_week_mission_reward_2_tryker_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6352
slaughter_week_mission_reward_2_tryker_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6353
slaughter_week_mission_reward_2_zorai_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6354
slaughter_week_mission_reward_2_zorai_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6355
slaughter_week_mission_reward_2_zorai_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6356
slaughter_week_mission_reward_2_zorai_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6357
slaughter_week_mission_reward_2_zorai_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6358
slaughter_week_mission_reward_2_zorai_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6359
slaughter_week_mission_reward_3_fyros_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6360
slaughter_week_mission_reward_3_fyros_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6361
slaughter_week_mission_reward_3_fyros_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6362
slaughter_week_mission_reward_3_fyros_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6363
slaughter_week_mission_reward_3_fyros_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6364
slaughter_week_mission_reward_3_fyros_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6365
slaughter_week_mission_reward_3_matis_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6366
slaughter_week_mission_reward_3_matis_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6367
slaughter_week_mission_reward_3_matis_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6368
slaughter_week_mission_reward_3_matis_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6369
slaughter_week_mission_reward_3_matis_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6370
slaughter_week_mission_reward_3_matis_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6371
slaughter_week_mission_reward_3_tryker_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6372
slaughter_week_mission_reward_3_tryker_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6373
slaughter_week_mission_reward_3_tryker_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6374
slaughter_week_mission_reward_3_tryker_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6375
slaughter_week_mission_reward_3_tryker_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6376
slaughter_week_mission_reward_3_tryker_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6377
slaughter_week_mission_reward_3_zorai_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6378
slaughter_week_mission_reward_3_zorai_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6379
slaughter_week_mission_reward_3_zorai_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6380
slaughter_week_mission_reward_3_zorai_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6381
slaughter_week_mission_reward_3_zorai_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6382
slaughter_week_mission_reward_3_zorai_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6383
slaughter_week_mission_reward_4_fyros_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6384
slaughter_week_mission_reward_4_fyros_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6385
slaughter_week_mission_reward_4_fyros_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6386
slaughter_week_mission_reward_4_fyros_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6387
slaughter_week_mission_reward_4_fyros_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6388
slaughter_week_mission_reward_4_fyros_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6389
slaughter_week_mission_reward_4_matis_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6390
slaughter_week_mission_reward_4_matis_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6391
slaughter_week_mission_reward_4_matis_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6392
slaughter_week_mission_reward_4_matis_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6393
slaughter_week_mission_reward_4_matis_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6394
slaughter_week_mission_reward_4_matis_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6395
slaughter_week_mission_reward_4_tryker_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6396
slaughter_week_mission_reward_4_tryker_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6397
slaughter_week_mission_reward_4_tryker_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6398
slaughter_week_mission_reward_4_tryker_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6399
slaughter_week_mission_reward_4_tryker_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6400
slaughter_week_mission_reward_4_tryker_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6401
slaughter_week_mission_reward_4_zorai_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6402
slaughter_week_mission_reward_4_zorai_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6403
slaughter_week_mission_reward_4_zorai_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6404
slaughter_week_mission_reward_4_zorai_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6405
slaughter_week_mission_reward_4_zorai_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6406
slaughter_week_mission_reward_4_zorai_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6407
slaughter_week_mission_reward_5_fyros_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6408
slaughter_week_mission_reward_5_fyros_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6409
slaughter_week_mission_reward_5_fyros_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6410
slaughter_week_mission_reward_5_fyros_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6411
slaughter_week_mission_reward_5_fyros_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6412
slaughter_week_mission_reward_5_fyros_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6413
slaughter_week_mission_reward_5_matis_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6414
slaughter_week_mission_reward_5_matis_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6415
slaughter_week_mission_reward_5_matis_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6416
slaughter_week_mission_reward_5_matis_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6417
slaughter_week_mission_reward_5_matis_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6418
slaughter_week_mission_reward_5_matis_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6419
slaughter_week_mission_reward_5_tryker_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6420
slaughter_week_mission_reward_5_tryker_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6421
slaughter_week_mission_reward_5_tryker_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6422
slaughter_week_mission_reward_5_tryker_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6423
slaughter_week_mission_reward_5_tryker_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6424
slaughter_week_mission_reward_5_tryker_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 2AAAC88B64104A78
// INDEX 6425
slaughter_week_mission_reward_5_zorai_p_mis_desc	[Kitin-Invasion.]

// HASH_VALUE 5644284E5C95303C
// INDEX 6426
slaughter_week_mission_reward_5_zorai_p_mis_title	[Die Kitin eliminieren...]

// HASH_VALUE 02C95C3CD728D0F3
// INDEX 6427
slaughter_week_mission_reward_5_zorai_slaughter_kill	[Ich jage Die Kitin!]

// HASH_VALUE DDE8F7639E45A67C
// INDEX 6428
slaughter_week_mission_reward_5_zorai_slaughter_rwd_asw_3	[Hurra!]

// HASH_VALUE 4FA4580542A7CBBF
// INDEX 6429
slaughter_week_mission_reward_5_zorai_slaughter_week_rw2	[Man wird sich noch lange an die Helden erinnern, die fürs Überleben unserer Zivilisation gekämpft haben.\n
	Nimm diesen Titel an und trage ihn mit Stolz!]

// HASH_VALUE 6F7B539416920B75
// INDEX 6430
slaughter_week_mission_reward_5_zorai_slaughter_week_step2_rw1	[Sehr gut!\n
	Nur die Tapfersten werden geehrt!\n
	Zeig mir deine Trophäen!]

// HASH_VALUE 37CDA2DC4ACD7128
// INDEX 6431
place_lonely_param	[$p$]

// HASH_VALUE 3D2B4161F0E7AEF8
// INDEX 6432
source_dmg_redux_early	[&CHK&Der Schutz vor Schaden wurde zu früh gestartet.]

// HASH_VALUE A16B0D8353782474
// INDEX 6433
source_explosion	[&SPL&Die Rohstoffquelle explodiert!]

// HASH_VALUE 1508CD3D77680729
// INDEX 6434
source_explosion_defender_hit	[&DMG&Die Explosion trifft Sie für $damage$. ($maxDamage$) Schadenspunkte.]

// HASH_VALUE E2CAD1FAFF816277
// INDEX 6435
source_explosion_defender_reducted_hit	[&DMG&Die Explosion trifft Sie für $damage$ ($maxDamage$) Schadenspunkte (reduziert um $reduction$).]

// HASH_VALUE BC090D6D8E5B5CCC
// INDEX 6436
source_explosion_spectator_hit	[&SYS&Die Explosion trifft $defender$ für $damage$ Schadenspunkte.]

// HASH_VALUE 4E51BA658AA64502
// INDEX 6437
source_toxic_cloud	[&SPL&Die Rohstoffquelle setzt eine Giftwolke frei!]

// HASH_VALUE 63C432292E82C7F7
// INDEX 6438
spontaneous_ardest_fyros_kami	[Wir sind da. Dort ist der mächtige Kami, der Dich teleportieren kann.]

// HASH_VALUE 18508361EF8D3FCF
// INDEX 6439
spontaneous_ardest_kami	[Da sind wir, dort ist der mächtige Kami der Dich teleportieren kann.]

// HASH_VALUE 85D9645755E97C4F
// INDEX 6440
spontaneous_adtest_kguard	[Wir sind angekommen.]

// HASH_VALUE 85D9645755E97C4F
// INDEX 6441
spontaneous_adtest_newb_kguard	[Wir sind angekommen.]

// HASH_VALUE 75640C108A84CC36
// INDEX 6442
spontaneous_letsgo_newb_guard	[Auf geht's!!]

// HASH_VALUE 2A8FFA6A3BE6D710
// INDEX 6443
spontaneous_newb_kguard	[Wer möchte den Meister des Teleport treffen?]

// HASH_VALUE DFF21D1170CC9BAD
// INDEX 6444
stablestate1	[Gute Preise für Mektoubs, sehr gute Preise!]

// HASH_VALUE 827C49D506E8F390
// INDEX 6445
stablestate2	[Neue Mektoubs, kommt und holt Euch eines!]

// HASH_VALUE 61554A8FCDE44756
// INDEX 6446
start_location	[&ZON&Du bist im Gebiet $region$ auf dem Kontinent $cont$.]

// HASH_VALUE 1AEEA22A50532B9B
// INDEX 6447
sysinfo_give_item	[&AMB&Übergib $q1$ $i1$ an $b$]

// HASH_VALUE 7A5F93E7CC4687DA
// INDEX 6448
target_new	[&SYS&Du nimmst $e.iaa$ $e.nameda$ ins Ziel.]

// HASH_VALUE D4A6B74F059144EF
// INDEX 6449
target_none	[&SYS&Du hast kein Ziel.]

// HASH_VALUE 1CB9E5D94721447A
// INDEX 6450
target_self	[&SYS&Du nimmst Dich selbst ins Ziel.]

// HASH_VALUE 17DAC5B4D7B5D670
// INDEX 6451
task_rpjob_task_title_m	[Besorge die nötigen Elemente für deinen Beruf als $jobitem$ ($version$/2) :\n
	$element.p$]

// HASH_VALUE EEEAD5E120E096BD
// INDEX 6452
task_rpjob_task_title_f	[Besorge die nötigen Elemente für deinen Beruf als $jobitem.p$ ($version$/2) :\n
	$element.p$]

// HASH_VALUE 8C034F475A563B9F
// INDEX 6453
team_accept	[&AROUND&$p$ tritt deinem Team bei.]

// HASH_VALUE B0AB8C8559095FD4
// INDEX 6454
team_already_has_proposal	[&CHK&$p$ hat bereits eine Einladung.]

// HASH_VALUE F6E9996E72CA6260
// INDEX 6455
team_already_has_team	[&CHK&$p$ gehört bereits einem Team an.]

// HASH_VALUE 81B88CEFC82E7FDF
// INDEX 6456
team_already_in_team	[&CHK&Du gehörst bereits zu einem Team. Verlasse Dein jetziges Team bevor Du einem anderen beitreten kannst.]

// HASH_VALUE AF3EC90F5465C086
// INDEX 6457
team_create	[&SYS&Du hast ein neues Team gegründet.]

// HASH_VALUE 2A1A6CA1DF1CACF6
// INDEX 6458
team_decline	[&AROUND&$p$ lehnt deine Teameinladung ab.]

// HASH_VALUE 2CBB47B7B2863613
// INDEX 6459
team_disolved	[&SYS&Du warst das letzte Mitglied Deines Teams. Es wurde aufgelöst und Du gehörst nicht länger einem Team an.]

// HASH_VALUE 43F9398248CB8168
// INDEX 6460
team_invite	[&AROUND&Du bietest $p$ an, deinem Team beizutreten.]

// HASH_VALUE 22BF94669B071791
// INDEX 6461
team_join_league	[&AROUND&Du trittst einer Liga bei.]

// HASH_VALUE 772014F8AC9DBCD1
// INDEX 6462
team_kicked	[&AROUND&$p$ wurde aus deinem Team verwiesen.]

// HASH_VALUE C8E8502D9C78FDD1
// INDEX 6463
team_kicked_you	[&AROUND&Du wurdest aus $p$'s Team verwiesen.]

// HASH_VALUE 5A4A708EC5F7C04F
// INDEX 6464
team_leave	[&AROUND&$p$ hat dein Team verlassen.]

// HASH_VALUE 7B9777CDE80BF205
// INDEX 6465
team_max_size_reached	[&CHK&Das Team hat seine maximale Größe erreicht und kann keine weiteren Mitglieder aufnehmen.]

// HASH_VALUE 40D9FFD9A604A748
// INDEX 6466
team_new_leader	[&SYS&$new$ ist jetzt dein Teamleiter.]

// HASH_VALUE B2B37D4E6D8202FC
// INDEX 6467
team_not_a_player	[&CHK&$e.da$ $e$ ist kein Spieler. Nur Spieler können Teammitglieder werden.]

// HASH_VALUE AB14202E83969105
// INDEX 6468
team_proposal_m	[$p$ bietet Dir an, seinem Team beizutreten.]

// HASH_VALUE E8F334EE821B4C12
// INDEX 6469
team_proposal_f	[$p$ bietet Dir an, ihrem Team beizutreten.]

// HASH_VALUE 91B51153C538306E
// INDEX 6470
team_quit_league	[&AROUND&Du hast die Liga verlassen.]

// HASH_VALUE 3E25A4DDC6F57087
// INDEX 6471
team_you_decline	[&SYS&Du lehnst $p$'s Teameinladung ab.]

// HASH_VALUE 517FB466DB23EEA4
// INDEX 6472
team_you_join	[&AROUND&Du trittst $p$'s Team bei.]

// HASH_VALUE 2C8CCA73D1DFB0B6
// INDEX 6473
team_you_leave	[&AROUND&Du hast das team von $p$ verlassen.]

// HASH_VALUE 5F45A7A6E3491F99
// INDEX 6474
team_you_leave_disolve	[&AROUND&Du hast dein Team verlassen und es wurde aufgelöst.]

// HASH_VALUE 02ED734FC318A91B
// INDEX 6475
team_you_leave_leader	[&AROUND&Du hast dein Team verlassen, $p$ ist der neue Leader.]

// HASH_VALUE 2FBA2DD31BA7E164
// INDEX 6476
team_you_new_leader	[&SYS&Du bist jetzt der neue Teamleiter.]

// HASH_VALUE D618408483D8E2AC
// INDEX 6477
template_task_craft_0_title_1	[Gegenstände erschaffen]

// HASH_VALUE 5878509087C8AEAF
// INDEX 6478
template_task_craft_0_title_2	[Gegenstände herstellen]

// HASH_VALUE D9DEED5B6655D8B0
// INDEX 6479
template_task_craft_0_title_3	[$giver$ benötigt einige Gegenstände.]

// HASH_VALUE F5EBBD7857D4DFA6
// INDEX 6480
template_task_craft_0_title_4	[$giver$ fragt nach einem Handwerker.]

// HASH_VALUE 6B490CA1ABA86889
// INDEX 6481
template_task_craft_0_title_5	[Spezialauftrag]

// HASH_VALUE 50494042AEE9DCAE
// INDEX 6482
template_task_craft_0_title_6	[Material herstellen]

// HASH_VALUE 50D41F1219A410A7
// INDEX 6483
template_task_craft_0_title_7	[$giver$ benötigt Material.]

// HASH_VALUE D25838799070F0A3
// INDEX 6484
template_task_craft_0_title_8	[$giver$ benötigt einen Handwerker.]

// HASH_VALUE 0715F684DA4804FE
// INDEX 6485
template_task_craft_0_title_9	[Eine Bestellung für $giver$.]

// HASH_VALUE 78212FA77C18BCAD
// INDEX 6486
template_task_craft_0_title_10	[$giver$ möchte Gegenstände nach Maß.]

// HASH_VALUE DE4B3F6270E2E890
// INDEX 6487
template_task_craft_10_title_1	[Schmuck für $f.mda$ $f.member$ erschaffen.]

// HASH_VALUE E14C3B5531420094
// INDEX 6488
template_task_craft_10_title_2	[Schmuck für $f.mda$ $f.member$ herstellen.]

// HASH_VALUE E162E49794454C8E
// INDEX 6489
template_task_craft_10_title_3	[$f.mda$ $f.member$ brauchen Schmuck.]

// HASH_VALUE 5B98ACF6F0374130
// INDEX 6490
template_task_craft_10_title_4	[$f.mda$ $f.member$ fragen nach einem Juwelier.]

// HASH_VALUE E506587FFD54A00A
// INDEX 6491
template_task_craft_10_title_5	[Spezialbestellung von Schmuck für $f.mda$ $f.member$]

// HASH_VALUE C415BA8296AF4F2F
// INDEX 6492
template_task_craft_10_title_6	[Schmuck für $f.mda$ $f.member$]

// HASH_VALUE C6FEC83FF37A7191
// INDEX 6493
template_task_craft_10_title_7	[$f.mda$ $f.member$ möchten neuen Schmuck]

// HASH_VALUE B350A0F5EC6BF917
// INDEX 6494
template_task_craft_10_title_8	[$f.mda$ $f.member$ brauchen einen Juwelier]

// HASH_VALUE 3E3C0DE1421BEFE0
// INDEX 6495
template_task_craft_10_title_9	[Eine Schmuckbestellung für $f.mda$ $f.member$]

// HASH_VALUE 80C7ADCFE34AF583
// INDEX 6496
template_task_craft_10_title_10	[$f.mda$ $f.member$ möchten Schmuck nach Maß]

