*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_E5D878A328067B76	ckhdf7	Kipeeketh					
_693887A3A7D42E9C	cpfdf4	Shooki Devastador	un	el	Shookis Devastadores		los
_59C9A4A32AC7DF90	cpfdf7	Shooketh					
_5F1570ABD8B6BB97	ccafe7	Ginkin					
_17E934ADA343373E	cceff4	Ragus Grande	un	el	Raguses Grandes		los
_D9B9909A26278F8F	cceff7	Ragukin					
_A8296075A465AAA1	chifc2	Mektoub de Montar	un	el	Mektoubs de Montar		los
_A8296075E565AAA2	chifd2	Mektoub de Montar	un	el	Mektoubs de Montar		los
_A82960752565AAA3	chife2	Mektoub de Montar	un	el	Mektoubs de Montar		los
_A82960756565AAA4	chiff2	Mektoub de Montar	un	el	Mektoubs de Montar		los
_DBD978B02548CB82	chpfd7	Rendokin					
_21B66C9CA8859AAF	chvfe4	Madakam Violento	un	el	Madakams Violentos		los
_D9BA54A863B7A389	chvfe7	Madakin					
_C77F25222087B3BA	shooter_mektoub_packer	Embalador Tirador	un	el	Embalador Tirador		los
_5E5AD4AD6E26773A	choge6	Frippo Corruptor	un	el	Frippos Corruptores		los
_9F83A8150D369F63	cbarb1	<GEN>cbarb1	r				
_9F83A8164D36A363	cbarb2	<GEN>cbarb2	r				
_9F83A8178D36A763	cbarb3	<GEN>cbarb3	r				
_9F83A818CE36AB63	cbarb4	<GEN>cbarb4	r				
_9F83A8154D469F64	cbarc1	<GEN>cbarc1	r				
_9F83A8168D46A364	cbarc2	<GEN>cbarc2	r				
_9F83A817CD46A764	cbarc3	<GEN>cbarc3	r				
_9F83A8180E46AB64	cbarc4	<GEN>cbarc4	r				
_9F83A8158E569F65	cbard1	<GEN>cbard1	r				
_9F83A816CE56A365	cbard2	<GEN>cbard2	r				
_9F83A8170E56A765	cbard3	<GEN>cbard3	r				
_9F83A8184F56AB65	cbard4	<GEN>cbard4	r				
_9F83A815CE669F66	cbare1	<GEN>cbare1	r				
_9F83A8160E66A366	cbare2	<GEN>cbare2	r				
_9F83A8174E66A766	cbare3	<GEN>cbare3	r				
_9F83A8188F66AB66	cbare4	<GEN>cbare4	r				
_9F83A8150E769F67	cbarf1	<GEN>cbarf1	r				
_9F83A8164E76A367	cbarf2	<GEN>cbarf2	r				
_9F83A8178E76A767	cbarf3	<GEN>cbarf3	r				
_9F83A818CF76AB67	cbarf4	<GEN>cbarf4	r				
_9FA3A8158D36A765	cbcrb1	<GEN>cbcrb1	r				
_9FA3A816CD36AB65	cbcrb2	<GEN>cbcrb2	r				
_9FA3A8170D36AF65	cbcrb3	<GEN>cbcrb3	r				
_9FA3A8184E36B365	cbcrb4	<GEN>cbcrb4	r				
_9FA3A815CD46A766	cbcrc1	<GEN>cbcrc1	r				
_9FA3A8160D46AB66	cbcrc2	<GEN>cbcrc2	r				
_9FA3A8174D46AF66	cbcrc3	<GEN>cbcrc3	r				
_9FA3A8188E46B366	cbcrc4	<GEN>cbcrc4	r				
_9FA3A8150E56A767	cbcrd1	<GEN>cbcrd1	r				
_9FA3A8164E56AB67	cbcrd2	<GEN>cbcrd2	r				
_9FA3A8178E56AF67	cbcrd3	<GEN>cbcrd3	r				
_9FA3A818CF56B367	cbcrd4	<GEN>cbcrd4	r				
_9FA3A8154E66A768	cbcre1	<GEN>cbcre1	r				
_9FA3A8168E66AB68	cbcre2	<GEN>cbcre2	r				
_9FA3A817CE66AF68	cbcre3	<GEN>cbcre3	r				
_9FA3A8180F66B368	cbcre4	<GEN>cbcre4	r				
_9FA3A8158E76A769	cbcrf1	<GEN>cbcrf1	r				
_9FA3A816CE76AB69	cbcrf2	<GEN>cbcrf2	r				
_9FA3A8170E76AF69	cbcrf3	<GEN>cbcrf3	r				
_9FA3A8184F76B369	cbcrf4	<GEN>cbcrf4	r				
_9D8388150DB57B64	ccaib1	<GEN>ccaib1	i				
_9D8388164DB57F64	ccaib2	<GEN>ccaib2	i				
_9D8388178DB58364	ccaib3	<GEN>ccaib3	i				
_9D838818CEB58764	ccaib4	<GEN>ccaib4	i				
_9D8388154DC57B65	ccaic1	<GEN>ccaic1	i				
_9D8388168DC57F65	ccaic2	<GEN>ccaic2	i				
_9D838817CDC58365	ccaic3	<GEN>ccaic3	i				
_9D8388180EC58765	ccaic4	<GEN>ccaic4	i				
_9D8388158ED57B66	ccaid1	<GEN>ccaid1	i				
_9D838816CED57F66	ccaid2	<GEN>ccaid2	i				
_9D8388170ED58366	ccaid3	<GEN>ccaid3	i				
_9D8388184FD58766	ccaid4	<GEN>ccaid4	i				
_9D838815CEE57B67	ccaie1	<GEN>ccaie1	i				
_9D8388160EE57F67	ccaie2	<GEN>ccaie2	i				
_9D8388174EE58367	ccaie3	<GEN>ccaie3	i				
_9D8388188FE58767	ccaie4	<GEN>ccaie4	i				
_9D8388150EF57B68	ccaif1	<GEN>ccaif1	i				
_9D8388164EF57F68	ccaif2	<GEN>ccaif2	i				
_9D8388178EF58368	ccaif3	<GEN>ccaif3	i				
_9D838818CFF58768	ccaif4	<GEN>ccaif4	i				
_DF83AC150D469F64	ccarb1	<GEN>ccarb1	r				
_DF83AC164D46A364	ccarb2	<GEN>ccarb2	r				
_DF83AC178D46A764	ccarb3	<GEN>ccarb3	r				
_DF83AC18CE46AB64	ccarb4	<GEN>ccarb4	r				
_DF83AC154D569F65	ccarc1	<GEN>ccarc1	r				
_DF83AC168D56A365	ccarc2	<GEN>ccarc2	r				
_DF83AC17CD56A765	ccarc3	<GEN>ccarc3	r				
_DF83AC180E56AB65	ccarc4	<GEN>ccarc4	r				
_DF83AC158E669F66	ccard1	<GEN>ccard1	r				
_DF83AC16CE66A366	ccard2	<GEN>ccard2	r				
_DF83AC170E66A766	ccard3	<GEN>ccard3	r				
_DF83AC184F66AB66	ccard4	<GEN>ccard4	r				
_DF83AC15CE769F67	ccare1	<GEN>ccare1	r				
_DF83AC160E76A367	ccare2	<GEN>ccare2	r				
_DF83AC174E76A767	ccare3	<GEN>ccare3	r				
_DF83AC188F76AB67	ccare4	<GEN>ccare4	r				
_DF83AC150E869F68	ccarf1	<GEN>ccarf1	r				
_DF83AC164E86A368	ccarf2	<GEN>ccarf2	r				
_DF83AC178E86A768	ccarf3	<GEN>ccarf3	r				
_DF83AC18CF86AB68	ccarf4	<GEN>ccarf4	r				
_DF93AC154D46A365	ccbrb1	<GEN>ccbrb1	r				
_DF93AC168D46A765	ccbrb2	<GEN>ccbrb2	r				
_DF93AC17CD46AB65	ccbrb3	<GEN>ccbrb3	r				
_DF93AC180E46AF65	ccbrb4	<GEN>ccbrb4	r				
_DF93AC158D56A366	ccbrc1	<GEN>ccbrc1	r				
_DF93AC16CD56A766	ccbrc2	<GEN>ccbrc2	r				
_DF93AC170D56AB66	ccbrc3	<GEN>ccbrc3	r				
_DF93AC184E56AF66	ccbrc4	<GEN>ccbrc4	r				
_DF93AC15CE66A367	ccbrd1	<GEN>ccbrd1	r				
_DF93AC160E66A767	ccbrd2	<GEN>ccbrd2	r				
_DF93AC174E66AB67	ccbrd3	<GEN>ccbrd3	r				
_DF93AC188F66AF67	ccbrd4	<GEN>ccbrd4	r				
_DF93AC150E76A368	ccbre1	<GEN>ccbre1	r				
_DF93AC164E76A768	ccbre2	<GEN>ccbre2	r				
_DF93AC178E76AB68	ccbre3	<GEN>ccbre3	r				
_DF93AC18CF76AF68	ccbre4	<GEN>ccbre4	r				
_DF93AC154E86A369	ccbrf1	<GEN>ccbrf1	r				
_DF93AC168E86A769	ccbrf2	<GEN>ccbrf2	r				
_DF93AC17CE86AB69	ccbrf3	<GEN>ccbrf3	r				
_DF93AC180F86AF69	ccbrf4	<GEN>ccbrf4	r				
_DFA3AC158D46A766	cccrb1	<GEN>cccrb1	r				
_DFA3AC16CD46AB66	cccrb2	<GEN>cccrb2	r				
_DFA3AC170D46AF66	cccrb3	<GEN>cccrb3	r				
_DFA3AC184E46B366	cccrb4	<GEN>cccrb4	r				
_DFA3AC15CD56A767	cccrc1	<GEN>cccrc1	r				
_DFA3AC160D56AB67	cccrc2	<GEN>cccrc2	r				
_DFA3AC174D56AF67	cccrc3	<GEN>cccrc3	r				
_DFA3AC188E56B367	cccrc4	<GEN>cccrc4	r				
_DFA3AC150E66A768	cccrd1	<GEN>cccrd1	r				
_DFA3AC164E66AB68	cccrd2	<GEN>cccrd2	r				
_DFA3AC178E66AF68	cccrd3	<GEN>cccrd3	r				
_DFA3AC18CF66B368	cccrd4	<GEN>cccrd4	r				
_DFA3AC154E76A769	cccre1	<GEN>cccre1	r				
_DFA3AC168E76AB69	cccre2	<GEN>cccre2	r				
_DFA3AC17CE76AF69	cccre3	<GEN>cccre3	r				
_DFA3AC180F76B369	cccre4	<GEN>cccre4	r				
_DFA3AC158E86A76A	cccrf1	<GEN>cccrf1	r				
_DFA3AC16CE86AB6A	cccrf2	<GEN>cccrf2	r				
_DFA3AC170E86AF6A	cccrf3	<GEN>cccrf3	r				
_DFA3AC184F86B36A	cccrf4	<GEN>cccrf4	r				
_DFB3AC15CE46AB67	ccdrb1	<GEN>ccdrb1	r				
_DFB3AC160E46AF67	ccdrb2	<GEN>ccdrb2	r				
_DFB3AC174E46B367	ccdrb3	<GEN>ccdrb3	r				
_DFB3AC188F46B767	ccdrb4	<GEN>ccdrb4	r				
_DFB3AC150E56AB68	ccdrc1	<GEN>ccdrc1	r				
_DFB3AC164E56AF68	ccdrc2	<GEN>ccdrc2	r				
_DFB3AC178E56B368	ccdrc3	<GEN>ccdrc3	r				
_DFB3AC18CF56B768	ccdrc4	<GEN>ccdrc4	r				
_DFB3AC154F66AB69	ccdrd1	<GEN>ccdrd1	r				
_DFB3AC168F66AF69	ccdrd2	<GEN>ccdrd2	r				
_DFB3AC17CF66B369	ccdrd3	<GEN>ccdrd3	r				
_DFB3AC181066B769	ccdrd4	<GEN>ccdrd4	r				
_DFB3AC158F76AB6A	ccdre1	<GEN>ccdre1	r				
_DFB3AC16CF76AF6A	ccdre2	<GEN>ccdre2	r				
_DFB3AC170F76B36A	ccdre3	<GEN>ccdre3	r				
_DFB3AC185076B76A	ccdre4	<GEN>ccdre4	r				
_DFB3AC15CF86AB6B	ccdrf1	<GEN>ccdrf1	r				
_DFB3AC160F86AF6B	ccdrf2	<GEN>ccdrf2	r				
_DFB3AC174F86B36B	ccdrf3	<GEN>ccdrf3	r				
_DFB3AC189086B76B	ccdrf4	<GEN>ccdrf4	r				
_DFC3AC150E46AF68	ccerb1	<GEN>ccerb1	r				
_DFC3AC164E46B368	ccerb2	<GEN>ccerb2	r				
_DFC3AC178E46B768	ccerb3	<GEN>ccerb3	r				
_DFC3AC18CF46BB68	ccerb4	<GEN>ccerb4	r				
_DFC3AC154E56AF69	ccerc1	<GEN>ccerc1	r				
_DFC3AC168E56B369	ccerc2	<GEN>ccerc2	r				
_DFC3AC17CE56B769	ccerc3	<GEN>ccerc3	r				
_DFC3AC180F56BB69	ccerc4	<GEN>ccerc4	r				
_DFC3AC158F66AF6A	ccerd1	<GEN>ccerd1	r				
_DFC3AC16CF66B36A	ccerd2	<GEN>ccerd2	r				
_DFC3AC170F66B76A	ccerd3	<GEN>ccerd3	r				
_DFC3AC185066BB6A	ccerd4	<GEN>ccerd4	r				
_DFC3AC15CF76AF6B	ccere1	<GEN>ccere1	r				
_DFC3AC160F76B36B	ccere2	<GEN>ccere2	r				
_DFC3AC174F76B76B	ccere3	<GEN>ccere3	r				
_DFC3AC189076BB6B	ccere4	<GEN>ccere4	r				
_DFC3AC150F86AF6C	ccerf1	<GEN>ccerf1	r				
_DFC3AC164F86B36C	ccerf2	<GEN>ccerf2	r				
_DFC3AC178F86B76C	ccerf3	<GEN>ccerf3	r				
_DFC3AC18D086BB6C	ccerf4	<GEN>ccerf4	r				
_DFD3AC154E46B369	ccfrb1	<GEN>ccfrb1	r				
_DFD3AC168E46B769	ccfrb2	<GEN>ccfrb2	r				
_DFD3AC17CE46BB69	ccfrb3	<GEN>ccfrb3	r				
_DFD3AC180F46BF69	ccfrb4	<GEN>ccfrb4	r				
_DFD3AC158E56B36A	ccfrc1	<GEN>ccfrc1	r				
_DFD3AC16CE56B76A	ccfrc2	<GEN>ccfrc2	r				
_DFD3AC170E56BB6A	ccfrc3	<GEN>ccfrc3	r				
_DFD3AC184F56BF6A	ccfrc4	<GEN>ccfrc4	r				
_DFD3AC15CF66B36B	ccfrd1	<GEN>ccfrd1	r				
_DFD3AC160F66B76B	ccfrd2	<GEN>ccfrd2	r				
_DFD3AC174F66BB6B	ccfrd3	<GEN>ccfrd3	r				
_DFD3AC189066BF6B	ccfrd4	<GEN>ccfrd4	r				
_DFD3AC150F76B36C	ccfre1	<GEN>ccfre1	r				
_DFD3AC164F76B76C	ccfre2	<GEN>ccfre2	r				
_DFD3AC178F76BB6C	ccfre3	<GEN>ccfre3	r				
_DFD3AC18D076BF6C	ccfre4	<GEN>ccfre4	r				
_DFD3AC154F86B36D	ccfrf1	<GEN>ccfrf1	r				
_DFD3AC168F86B76D	ccfrf2	<GEN>ccfrf2	r				
_DFD3AC17CF86BB6D	ccfrf3	<GEN>ccfrf3	r				
_DFD3AC181086BF6D	ccfrf4	<GEN>ccfrf4	r				
_DFE3AC158F86B76E	ccgrf1	<GEN>ccgrf1	r				
_DFE3AC16CF86BB6E	ccgrf2	<GEN>ccgrf2	r				
_DFE3AC170F86BF6E	ccgrf3	<GEN>ccgrf3	r				
_DFE3AC185086C36E	ccgrf4	<GEN>ccgrf4	r				
_DFF3AC15CF46BB6B	cchrb1	<GEN>cchrb1	r				
_DFF3AC160F46BF6B	cchrb2	<GEN>cchrb2	r				
_DFF3AC174F46C36B	cchrb3	<GEN>cchrb3	r				
_DFF3AC189046C76B	cchrb4	<GEN>cchrb4	r				
_DFF3AC150F56BB6C	cchrc1	<GEN>cchrc1	r				
_DFF3AC164F56BF6C	cchrc2	<GEN>cchrc2	r				
_DFF3AC178F56C36C	cchrc3	<GEN>cchrc3	r				
_DFF3AC18D056C76C	cchrc4	<GEN>cchrc4	r				
_DFF3AC155066BB6D	cchrd1	<GEN>cchrd1	r				
_DFF3AC169066BF6D	cchrd2	<GEN>cchrd2	r				
_DFF3AC17D066C36D	cchrd3	<GEN>cchrd3	r				
_DFF3AC181166C76D	cchrd4	<GEN>cchrd4	r				
_DFF3AC159076BB6E	cchre1	<GEN>cchre1	r				
_DFF3AC16D076BF6E	cchre2	<GEN>cchre2	r				
_DFF3AC171076C36E	cchre3	<GEN>cchre3	r				
_DFF3AC185176C76E	cchre4	<GEN>cchre4	r				
_DFF3AC15D086BB6F	cchrf1	<GEN>cchrf1	r				
_DFF3AC161086BF6F	cchrf2	<GEN>cchrf2	r				
_DFF3AC175086C36F	cchrf3	<GEN>cchrf3	r				
_DFF3AC189186C76F	cchrf4	<GEN>cchrf4	r				
_DF43AC151046CF70	ccmrb1	<GEN>ccmrb1	r				
_DF43AC165046D370	ccmrb2	<GEN>ccmrb2	r				
_DF43AC179046D770	ccmrb3	<GEN>ccmrb3	r				
_DF43AC18D146DB70	ccmrb4	<GEN>ccmrb4	r				
_DF43AC155056CF71	ccmrc1	<GEN>ccmrc1	r				
_DF43AC169056D371	ccmrc2	<GEN>ccmrc2	r				
_DF43AC17D056D771	ccmrc3	<GEN>ccmrc3	r				
_DF43AC181156DB71	ccmrc4	<GEN>ccmrc4	r				
_DF43AC159166CF72	ccmrd1	<GEN>ccmrd1	r				
_DF43AC16D166D372	ccmrd2	<GEN>ccmrd2	r				
_DF43AC171166D772	ccmrd3	<GEN>ccmrd3	r				
_DF43AC185266DB72	ccmrd4	<GEN>ccmrd4	r				
_DF43AC15D176CF73	ccmre1	<GEN>ccmre1	r				
_DF43AC161176D373	ccmre2	<GEN>ccmre2	r				
_DF43AC175176D773	ccmre3	<GEN>ccmre3	r				
_DF43AC189276DB73	ccmre4	<GEN>ccmre4	r				
_DF43AC151186CF74	ccmrf1	<GEN>ccmrf1	r				
_DF43AC165186D374	ccmrf2	<GEN>ccmrf2	r				
_DF43AC179186D774	ccmrf3	<GEN>ccmrf3	r				
_DF43AC18D286DB74	ccmrf4	<GEN>ccmrf4	r				
_9D53881550B5AF71	ccnib1	<GEN>ccnib1	i				
_9D53881690B5B371	ccnib2	<GEN>ccnib2	i				
_9D538817D0B5B771	ccnib3	<GEN>ccnib3	i				
_9D53881811B5BB71	ccnib4	<GEN>ccnib4	i				
_9D53881590C5AF72	ccnic1	<GEN>ccnic1	i				
_9D538816D0C5B372	ccnic2	<GEN>ccnic2	i				
_9D53881710C5B772	ccnic3	<GEN>ccnic3	i				
_9D53881851C5BB72	ccnic4	<GEN>ccnic4	i				
_9D538815D1D5AF73	ccnid1	<GEN>ccnid1	i				
_9D53881611D5B373	ccnid2	<GEN>ccnid2	i				
_9D53881751D5B773	ccnid3	<GEN>ccnid3	i				
_9D53881892D5BB73	ccnid4	<GEN>ccnid4	i				
_9D53881511E5AF74	ccnie1	<GEN>ccnie1	i				
_9D53881651E5B374	ccnie2	<GEN>ccnie2	i				
_9D53881791E5B774	ccnie3	<GEN>ccnie3	i				
_9D538818D2E5BB74	ccnie4	<GEN>ccnie4	i				
_9D53881551F5AF75	ccnif1	<GEN>ccnif1	i				
_9D53881691F5B375	ccnif2	<GEN>ccnif2	i				
_9D538817D1F5B775	ccnif3	<GEN>ccnif3	i				
_9D53881812F5BB75	ccnif4	<GEN>ccnif4	i				
_2083B0150D569F65	cdarb1	<GEN>cdarb1	r				
_2083B0164D56A365	cdarb2	<GEN>cdarb2	r				
_2083B0178D56A765	cdarb3	<GEN>cdarb3	r				
_2083B018CE56AB65	cdarb4	<GEN>cdarb4	r				
_2083B0154D669F66	cdarc1	<GEN>cdarc1	r				
_2083B0168D66A366	cdarc2	<GEN>cdarc2	r				
_2083B017CD66A766	cdarc3	<GEN>cdarc3	r				
_2083B0180E66AB66	cdarc4	<GEN>cdarc4	r				
_2083B0158E769F67	cdard1	<GEN>cdard1	r				
_2083B016CE76A367	cdard2	<GEN>cdard2	r				
_2083B0170E76A767	cdard3	<GEN>cdard3	r				
_2083B0184F76AB67	cdard4	<GEN>cdard4	r				
_2083B015CE869F68	cdare1	<GEN>cdare1	r				
_2083B0160E86A368	cdare2	<GEN>cdare2	r				
_2083B0174E86A768	cdare3	<GEN>cdare3	r				
_2083B0188F86AB68	cdare4	<GEN>cdare4	r				
_2083B0150E969F69	cdarf1	<GEN>cdarf1	r				
_2083B0164E96A369	cdarf2	<GEN>cdarf2	r				
_2083B0178E96A769	cdarf3	<GEN>cdarf3	r				
_2083B018CF96AB69	cdarf4	<GEN>cdarf4	r				
_2093B0154D56A366	cdbrb1	<GEN>cdbrb1	r				
_2093B0168D56A766	cdbrb2	<GEN>cdbrb2	r				
_2093B017CD56AB66	cdbrb3	<GEN>cdbrb3	r				
_2093B0180E56AF66	cdbrb4	<GEN>cdbrb4	r				
_2093B0158D66A367	cdbrc1	<GEN>cdbrc1	r				
_2093B016CD66A767	cdbrc2	<GEN>cdbrc2	r				
_2093B0170D66AB67	cdbrc3	<GEN>cdbrc3	r				
_2093B0184E66AF67	cdbrc4	<GEN>cdbrc4	r				
_2093B015CE76A368	cdbrd1	<GEN>cdbrd1	r				
_2093B0160E76A768	cdbrd2	<GEN>cdbrd2	r				
_2093B0174E76AB68	cdbrd3	<GEN>cdbrd3	r				
_2093B0188F76AF68	cdbrd4	<GEN>cdbrd4	r				
_2093B0150E86A369	cdbre1	<GEN>cdbre1	r				
_2093B0164E86A769	cdbre2	<GEN>cdbre2	r				
_2093B0178E86AB69	cdbre3	<GEN>cdbre3	r				
_2093B018CF86AF69	cdbre4	<GEN>cdbre4	r				
_2093B0154E96A36A	cdbrf1	<GEN>cdbrf1	r				
_2093B0168E96A76A	cdbrf2	<GEN>cdbrf2	r				
_2093B017CE96AB6A	cdbrf3	<GEN>cdbrf3	r				
_2093B0180F96AF6A	cdbrf4	<GEN>cdbrf4	r				
_20A3B0158D56A767	cdcrb1	<GEN>cdcrb1	r				
_20A3B016CD56AB67	cdcrb2	<GEN>cdcrb2	r				
_20A3B0170D56AF67	cdcrb3	<GEN>cdcrb3	r				
_20A3B0184E56B367	cdcrb4	<GEN>cdcrb4	r				
_20A3B015CD66A768	cdcrc1	<GEN>cdcrc1	r				
_20A3B0160D66AB68	cdcrc2	<GEN>cdcrc2	r				
_20A3B0174D66AF68	cdcrc3	<GEN>cdcrc3	r				
_20A3B0188E66B368	cdcrc4	<GEN>cdcrc4	r				
_20A3B0150E76A769	cdcrd1	<GEN>cdcrd1	r				
_20A3B0164E76AB69	cdcrd2	<GEN>cdcrd2	r				
_20A3B0178E76AF69	cdcrd3	<GEN>cdcrd3	r				
_20A3B018CF76B369	cdcrd4	<GEN>cdcrd4	r				
_20A3B0154E86A76A	cdcre1	<GEN>cdcre1	r				
_20A3B0168E86AB6A	cdcre2	<GEN>cdcre2	r				
_20A3B017CE86AF6A	cdcre3	<GEN>cdcre3	r				
_20A3B0180F86B36A	cdcre4	<GEN>cdcre4	r				
_20A3B0158E96A76B	cdcrf1	<GEN>cdcrf1	r				
_20A3B016CE96AB6B	cdcrf2	<GEN>cdcrf2	r				
_20A3B0170E96AF6B	cdcrf3	<GEN>cdcrf3	r				
_20A3B0184F96B36B	cdcrf4	<GEN>cdcrf4	r				
_DFB39C15CE05876C	chdib1	<GEN>chdib1	i				
_DFB39C160E058B6C	chdib2	<GEN>chdib2	i				
_DFB39C174E058F6C	chdib3	<GEN>chdib3	i				
_DFB39C188F05936C	chdib4	<GEN>chdib4	i				
_DFB39C1B4F059F6C	chdib7	<GEN>chdib7	i				
_21C3C0150E96AF6D	cherb1	<GEN>cherb1	r				
_21C3C0164E96B36D	cherb2	<GEN>cherb2	r				
_21C3C0178E96B76D	cherb3	<GEN>cherb3	r				
_21C3C018CF96BB6D	cherb4	<GEN>cherb4	r				
_21C3C0154EA6AF6E	cherc1	<GEN>cherc1	r				
_21C3C0168EA6B36E	cherc2	<GEN>cherc2	r				
_21C3C017CEA6B76E	cherc3	<GEN>cherc3	r				
_21C3C0180FA6BB6E	cherc4	<GEN>cherc4	r				
_21C3C01A8FA6C36E	cherc6	<GEN>cherc6	r				
_21C3C0158FB6AF6F	cherd1	<GEN>cherd1	r				
_21C3C016CFB6B36F	cherd2	<GEN>cherd2	r				
_21C3C0170FB6B76F	cherd3	<GEN>cherd3	r				
_21C3C01850B6BB6F	cherd4	<GEN>cherd4	r				
_21C3C015CFC6AF70	chere1	<GEN>chere1	r				
_21C3C0160FC6B370	chere2	<GEN>chere2	r				
_21C3C0174FC6B770	chere3	<GEN>chere3	r				
_21C3C01890C6BB70	chere4	<GEN>chere4	r				
_21C3C0150FD6AF71	cherf1	<GEN>cherf1	r				
_21C3C0164FD6B371	cherf2	<GEN>cherf2	r				
_21C3C0178FD6B771	cherf3	<GEN>cherf3	r				
_21C3C018D0D6BB71	cherf4	<GEN>cherf4	r				
_21D3C0154E96B36E	chfrb1	<GEN>chfrb1	r				
_21D3C0168E96B76E	chfrb2	<GEN>chfrb2	r				
_21D3C017CE96BB6E	chfrb3	<GEN>chfrb3	r				
_21D3C0180F96BF6E	chfrb4	<GEN>chfrb4	r				
_21D3C0158EA6B36F	chfrc1	<GEN>chfrc1	r				
_21D3C016CEA6B76F	chfrc2	<GEN>chfrc2	r				
_21D3C0170EA6BB6F	chfrc3	<GEN>chfrc3	r				
_21D3C0184FA6BF6F	chfrc4	<GEN>chfrc4	r				
_21D3C015CFB6B370	chfrd1	<GEN>chfrd1	r				
_21D3C0160FB6B770	chfrd2	<GEN>chfrd2	r				
_21D3C0174FB6BB70	chfrd3	<GEN>chfrd3	r				
_21D3C01890B6BF70	chfrd4	<GEN>chfrd4	r				
_21D3C0150FC6B371	chfre1	<GEN>chfre1	r				
_21D3C0164FC6B771	chfre2	<GEN>chfre2	r				
_21D3C0178FC6BB71	chfre3	<GEN>chfre3	r				
_21D3C018D0C6BF71	chfre4	<GEN>chfre4	r				
_21D3C0154FD6B372	chfrf1	<GEN>chfrf1	r				
_21D3C0168FD6B772	chfrf2	<GEN>chfrf2	r				
_21D3C017CFD6BB72	chfrf3	<GEN>chfrf3	r				
_21D3C01810D6BF72	chfrf4	<GEN>chfrf4	r				
_21E3C0158E96B76F	chgrb1	<GEN>chgrb1	r				
_21E3C016CE96BB6F	chgrb2	<GEN>chgrb2	r				
_21E3C0170E96BF6F	chgrb3	<GEN>chgrb3	r				
_21E3C0184F96C36F	chgrb4	<GEN>chgrb4	r				
_21E3C015CEA6B770	chgrc1	<GEN>chgrc1	r				
_21E3C0160EA6BB70	chgrc2	<GEN>chgrc2	r				
_21E3C0174EA6BF70	chgrc3	<GEN>chgrc3	r				
_21E3C0188FA6C370	chgrc4	<GEN>chgrc4	r				
_21E3C0150FB6B771	chgrd1	<GEN>chgrd1	r				
_21E3C0164FB6BB71	chgrd2	<GEN>chgrd2	r				
_21E3C0178FB6BF71	chgrd3	<GEN>chgrd3	r				
_21E3C018D0B6C371	chgrd4	<GEN>chgrd4	r				
_21E3C0154FC6B772	chgre1	<GEN>chgre1	r				
_21E3C0168FC6BB72	chgre2	<GEN>chgre2	r				
_21E3C017CFC6BF72	chgre3	<GEN>chgre3	r				
_21E3C01810C6C372	chgre4	<GEN>chgre4	r				
_21E3C0158FD6B773	chgrf1	<GEN>chgrf1	r				
_21E3C016CFD6BB73	chgrf2	<GEN>chgrf2	r				
_21E3C0170FD6BF73	chgrf3	<GEN>chgrf3	r				
_21E3C01850D6C373	chgrf4	<GEN>chgrf4	r				
_2123C0158F96C773	chkrb1	<GEN>chkrb1	r				
_2123C016CF96CB73	chkrb2	<GEN>chkrb2	r				
_2123C0170F96CF73	chkrb3	<GEN>chkrb3	r				
_2123C0185096D373	chkrb4	<GEN>chkrb4	r				
_2123C015CFA6C774	chkrc1	<GEN>chkrc1	r				
_2123C0160FA6CB74	chkrc2	<GEN>chkrc2	r				
_2123C0174FA6CF74	chkrc3	<GEN>chkrc3	r				
_2123C01890A6D374	chkrc4	<GEN>chkrc4	r				
_2123C01510B6C775	chkrd1	<GEN>chkrd1	r				
_2123C01650B6CB75	chkrd2	<GEN>chkrd2	r				
_2123C01790B6CF75	chkrd3	<GEN>chkrd3	r				
_2123C018D1B6D375	chkrd4	<GEN>chkrd4	r				
_2123C01550C6C776	chkre1	<GEN>chkre1	r				
_2123C01690C6CB76	chkre2	<GEN>chkre2	r				
_2123C017D0C6CF76	chkre3	<GEN>chkre3	r				
_2123C01811C6D376	chkre4	<GEN>chkre4	r				
_2123C01590D6C777	chkrf1	<GEN>chkrf1	r				
_2123C016D0D6CB77	chkrf2	<GEN>chkrf2	r				
_2123C01710D6CF77	chkrf3	<GEN>chkrf3	r				
_2123C01851D6D377	chkrf4	<GEN>chkrf4	r				
_2133C015D096CB74	chlrb1	<GEN>chlrb1	r				
_2133C0161096CF74	chlrb2	<GEN>chlrb2	r				
_2133C0175096D374	chlrb3	<GEN>chlrb3	r				
_2133C0189196D774	chlrb4	<GEN>chlrb4	r				
_2133C01510A6CB75	chlrc1	<GEN>chlrc1	r				
_2133C01650A6CF75	chlrc2	<GEN>chlrc2	r				
_2133C01790A6D375	chlrc3	<GEN>chlrc3	r				
_2133C018D1A6D775	chlrc4	<GEN>chlrc4	r				
_2133C01551B6CB76	chlrd1	<GEN>chlrd1	r				
_2133C01691B6CF76	chlrd2	<GEN>chlrd2	r				
_2133C017D1B6D376	chlrd3	<GEN>chlrd3	r				
_2133C01812B6D776	chlrd4	<GEN>chlrd4	r				
_2133C01591C6CB77	chlre1	<GEN>chlre1	r				
_2133C016D1C6CF77	chlre2	<GEN>chlre2	r				
_2133C01711C6D377	chlre3	<GEN>chlre3	r				
_2133C01852C6D777	chlre4	<GEN>chlre4	r				
