*HASH_VALUE	creature ID	name	ia	da	p	pia	pda
_E103CC17CFD6C775	ckirc3	<GEN>ckirc3	r				
_E103CC1810D6CB75	ckirc4	<GEN>ckirc4	r				
_E103CC1590E6BF76	ckird1	<GEN>ckird1	r				
_E103CC16D0E6C376	ckird2	<GEN>ckird2	r				
_E103CC1710E6C776	ckird3	<GEN>ckird3	r				
_E103CC1851E6CB76	ckird4	<GEN>ckird4	r				
_E103CC15D0F6BF77	ckire1	<GEN>ckire1	r				
_E103CC1610F6C377	ckire2	<GEN>ckire2	r				
_E103CC1750F6C777	ckire3	<GEN>ckire3	r				
_E103CC1891F6CB77	ckire4	<GEN>ckire4	r				
_E103CC151006BF78	ckirf1	<GEN>ckirf1	r				
_E103CC165006C378	ckirf2	<GEN>ckirf2	r				
_E103CC179006C778	ckirf3	<GEN>ckirf3	r				
_E103CC18D106CB78	ckirf4	<GEN>ckirf4	r				
_E113CC154FC6C375	ckjrb1	<GEN>ckjrb1	r				
_E113CC168FC6C775	ckjrb2	<GEN>ckjrb2	r				
_E113CC17CFC6CB75	ckjrb3	<GEN>ckjrb3	r				
_E113CC1810C6CF75	ckjrb4	<GEN>ckjrb4	r				
_E113CC158FD6C376	ckjrc1	<GEN>ckjrc1	r				
_E113CC16CFD6C776	ckjrc2	<GEN>ckjrc2	r				
_E113CC170FD6CB76	ckjrc3	<GEN>ckjrc3	r				
_E113CC1850D6CF76	ckjrc4	<GEN>ckjrc4	r				
_E113CC15D0E6C377	ckjrd1	<GEN>ckjrd1	r				
_E113CC1610E6C777	ckjrd2	<GEN>ckjrd2	r				
_E113CC1750E6CB77	ckjrd3	<GEN>ckjrd3	r				
_E113CC1891E6CF77	ckjrd4	<GEN>ckjrd4	r				
_E113CC1510F6C378	ckjre1	<GEN>ckjre1	r				
_E113CC1650F6C778	ckjre2	<GEN>ckjre2	r				
_E113CC1790F6CB78	ckjre3	<GEN>ckjre3	r				
_E113CC18D1F6CF78	ckjre4	<GEN>ckjre4	r				
_E113CC155006C379	ckjrf1	<GEN>ckjrf1	r				
_E113CC169006C779	ckjrf2	<GEN>ckjrf2	r				
_E113CC17D006CB79	ckjrf3	<GEN>ckjrf3	r				
_E113CC181106CF79	ckjrf4	<GEN>ckjrf4	r				
_2383E0150D179F71	cparb1	<GEN>cparb1	r				
_2383E0164D17A371	cparb2	<GEN>cparb2	r				
_2383E0178D17A771	cparb3	<GEN>cparb3	r				
_2383E018CE17AB71	cparb4	<GEN>cparb4	r				
_2383E0154D279F72	cparc1	<GEN>cparc1	r				
_2383E0168D27A372	cparc2	<GEN>cparc2	r				
_2383E017CD27A772	cparc3	<GEN>cparc3	r				
_2383E0180E27AB72	cparc4	<GEN>cparc4	r				
_2383E0158E379F73	cpard1	<GEN>cpard1	r				
_2383E016CE37A373	cpard2	<GEN>cpard2	r				
_2383E0170E37A773	cpard3	<GEN>cpard3	r				
_2383E0184F37AB73	cpard4	<GEN>cpard4	r				
_2383E015CE479F74	cpare1	<GEN>cpare1	r				
_2383E0160E47A374	cpare2	<GEN>cpare2	r				
_2383E0174E47A774	cpare3	<GEN>cpare3	r				
_2383E0188F47AB74	cpare4	<GEN>cpare4	r				
_2383E0150E579F75	cparf1	<GEN>cparf1	r				
_2383E0164E57A375	cparf2	<GEN>cparf2	r				
_2383E0178E57A775	cparf3	<GEN>cparf3	r				
_2383E018CF57AB75	cparf4	<GEN>cparf4	r				
_2393E0154D17A372	cpbrb1	<GEN>cpbrb1	r				
_2393E0168D17A772	cpbrb2	<GEN>cpbrb2	r				
_2393E017CD17AB72	cpbrb3	<GEN>cpbrb3	r				
_2393E0180E17AF72	cpbrb4	<GEN>cpbrb4	r				
_2393E0158D27A373	cpbrc1	<GEN>cpbrc1	r				
_2393E016CD27A773	cpbrc2	<GEN>cpbrc2	r				
_2393E0170D27AB73	cpbrc3	<GEN>cpbrc3	r				
_2393E0184E27AF73	cpbrc4	<GEN>cpbrc4	r				
_2393E015CE37A374	cpbrd1	<GEN>cpbrd1	r				
_2393E0160E37A774	cpbrd2	<GEN>cpbrd2	r				
_2393E0174E37AB74	cpbrd3	<GEN>cpbrd3	r				
_2393E0188F37AF74	cpbrd4	<GEN>cpbrd4	r				
_2393E0150E47A375	cpbre1	<GEN>cpbre1	r				
_2393E0164E47A775	cpbre2	<GEN>cpbre2	r				
_2393E0178E47AB75	cpbre3	<GEN>cpbre3	r				
_2393E018CF47AF75	cpbre4	<GEN>cpbre4	r				
_2393E0154E57A376	cpbrf1	<GEN>cpbrf1	r				
_2393E0168E57A776	cpbrf2	<GEN>cpbrf2	r				
_2393E017CE57AB76	cpbrf3	<GEN>cpbrf3	r				
_2393E0180F57AF76	cpbrf4	<GEN>cpbrf4	r				
_23A3E0158D17A773	cpcrb1	<GEN>cpcrb1	r				
_23A3E016CD17AB73	cpcrb2	<GEN>cpcrb2	r				
_23A3E0170D17AF73	cpcrb3	<GEN>cpcrb3	r				
_23A3E0184E17B373	cpcrb4	<GEN>cpcrb4	r				
_23A3E015CD27A774	cpcrc1	<GEN>cpcrc1	r				
_23A3E0160D27AB74	cpcrc2	<GEN>cpcrc2	r				
_23A3E0174D27AF74	cpcrc3	<GEN>cpcrc3	r				
_23A3E0188E27B374	cpcrc4	<GEN>cpcrc4	r				
_23A3E0150E37A775	cpcrd1	<GEN>cpcrd1	r				
_23A3E0164E37AB75	cpcrd2	<GEN>cpcrd2	r				
_23A3E0178E37AF75	cpcrd3	<GEN>cpcrd3	r				
_23A3E018CF37B375	cpcrd4	<GEN>cpcrd4	r				
_23A3E0154E47A776	cpcre1	<GEN>cpcre1	r				
_23A3E0168E47AB76	cpcre2	<GEN>cpcre2	r				
_23A3E017CE47AF76	cpcre3	<GEN>cpcre3	r				
_23A3E0180F47B376	cpcre4	<GEN>cpcre4	r				
_23A3E0158E57A777	cpcrf1	<GEN>cpcrf1	r				
_23A3E016CE57AB77	cpcrf2	<GEN>cpcrf2	r				
_23A3E0170E57AF77	cpcrf3	<GEN>cpcrf3	r				
_23A3E0184F57B377	cpcrf4	<GEN>cpcrf4	r				
_23B3E015CE17AB74	cpdrb1	<GEN>cpdrb1	r				
_23B3E0160E17AF74	cpdrb2	<GEN>cpdrb2	r				
_23B3E0174E17B374	cpdrb3	<GEN>cpdrb3	r				
_23B3E0188F17B774	cpdrb4	<GEN>cpdrb4	r				
_23B3E0150E27AB75	cpdrc1	<GEN>cpdrc1	r				
_23B3E0164E27AF75	cpdrc2	<GEN>cpdrc2	r				
_23B3E0178E27B375	cpdrc3	<GEN>cpdrc3	r				
_23B3E018CF27B775	cpdrc4	<GEN>cpdrc4	r				
_23B3E0154F37AB76	cpdrd1	<GEN>cpdrd1	r				
_23B3E0168F37AF76	cpdrd2	<GEN>cpdrd2	r				
_23B3E017CF37B376	cpdrd3	<GEN>cpdrd3	r				
_23B3E0181037B776	cpdrd4	<GEN>cpdrd4	r				
_23B3E0158F47AB77	cpdre1	<GEN>cpdre1	r				
_23B3E016CF47AF77	cpdre2	<GEN>cpdre2	r				
_23B3E0170F47B377	cpdre3	<GEN>cpdre3	r				
_23B3E0185047B777	cpdre4	<GEN>cpdre4	r				
_23B3E015CF57AB78	cpdrf1	<GEN>cpdrf1	r				
_23B3E0160F57AF78	cpdrf2	<GEN>cpdrf2	r				
_23B3E0174F57B378	cpdrf3	<GEN>cpdrf3	r				
_23B3E0189057B778	cpdrf4	<GEN>cpdrf4	r				
_23C3E0150E17AF75	cperb1	<GEN>cperb1	r				
_23C3E0164E17B375	cperb2	<GEN>cperb2	r				
_23C3E0178E17B775	cperb3	<GEN>cperb3	r				
_23C3E018CF17BB75	cperb4	<GEN>cperb4	r				
_23C3E0154E27AF76	cperc1	<GEN>cperc1	r				
_23C3E0168E27B376	cperc2	<GEN>cperc2	r				
_23C3E017CE27B776	cperc3	<GEN>cperc3	r				
_23C3E0180F27BB76	cperc4	<GEN>cperc4	r				
_23C3E0158F37AF77	cperd1	<GEN>cperd1	r				
_23C3E016CF37B377	cperd2	<GEN>cperd2	r				
_23C3E0170F37B777	cperd3	<GEN>cperd3	r				
_23C3E0185037BB77	cperd4	<GEN>cperd4	r				
_23C3E015CF47AF78	cpere1	<GEN>cpere1	r				
_23C3E0160F47B378	cpere2	<GEN>cpere2	r				
_23C3E0174F47B778	cpere3	<GEN>cpere3	r				
_23C3E0189047BB78	cpere4	<GEN>cpere4	r				
_23C3E0150F57AF79	cperf1	<GEN>cperf1	r				
_23C3E0164F57B379	cperf2	<GEN>cperf2	r				
_23C3E0178F57B779	cperf3	<GEN>cperf3	r				
_23C3E018D057BB79	cperf4	<GEN>cperf4	r				
_23D3E0154E17B376	cpfrb1	<GEN>cpfrb1	r				
_23D3E0168E17B776	cpfrb2	<GEN>cpfrb2	r				
_23D3E017CE17BB76	cpfrb3	<GEN>cpfrb3	r				
_23D3E0180F17BF76	cpfrb4	<GEN>cpfrb4	r				
_23D3E0158E27B377	cpfrc1	<GEN>cpfrc1	r				
_23D3E016CE27B777	cpfrc2	<GEN>cpfrc2	r				
_23D3E0170E27BB77	cpfrc3	<GEN>cpfrc3	r				
_23D3E0184F27BF77	cpfrc4	<GEN>cpfrc4	r				
_23D3E015CF37B378	cpfrd1	<GEN>cpfrd1	r				
_23D3E0160F37B778	cpfrd2	<GEN>cpfrd2	r				
_23D3E0174F37BB78	cpfrd3	<GEN>cpfrd3	r				
_23D3E0189037BF78	cpfrd4	<GEN>cpfrd4	r				
_23D3E0150F47B379	cpfre1	<GEN>cpfre1	r				
_23D3E0164F47B779	cpfre2	<GEN>cpfre2	r				
_23D3E0178F47BB79	cpfre3	<GEN>cpfre3	r				
_23D3E018D047BF79	cpfre4	<GEN>cpfre4	r				
_23D3E0154F57B37A	cpfrf1	<GEN>cpfrf1	r				
_23D3E0168F57B77A	cpfrf2	<GEN>cpfrf2	r				
_23D3E017CF57BB7A	cpfrf3	<GEN>cpfrf3	r				
_23D3E0181057BF7A	cpfrf4	<GEN>cpfrf4	r				
_65579B89A4D5EE88	cbajb7	Igakya					
_2847E3972333D7A4	ccfjd4	Prowling Najab	a	the	Prowling Najabs		the
_63C528B09876BB8C	ccfjd7	Najakya					
_99297088A5F69788	cdbje7	Gibbakya					
_6086F85A6816C39E	chaje8	Demolisher Arma	a	the	Demolisher Armas		the
_A9296075A4A5AAA1	chijc2	Mektoub Mount	a	the	Mektoub Mounts		the
_A9296075E5A5AAA2	chijd2	Mektoub Mount	a	the	Mektoub Mounts		the
_A929607525A5AAA3	chije2	Mektoub Mount	a	the	Mektoub Mounts		the
_A929607565A5AAA4	chijf2	Mektoub Mount	a	the	Mektoub Mounts		the
_999A88ABE878B392	chtjf7	Plodekya					
_995A80A627D8BF98	chuje7	Womkya					
_D5C9106D5B729B80	ckdje5	Named Kincher	a	the	Named Kinchers		the
_A4C588B89AC6DB96	ckfjf7	Kirokya					
_9989F08D6EC7D394	cpdje7	Slavekya					
_619598951718AF96	cbclc7	Yberkan					
_18C934A361C34339	ccclf4	Great Goari	a	the	Great Goaris		the
_ACF6A38D6C34F290	ccclf7	Goakan					
_EDD90C58E3362AA1	chcld4	Scrounging Capryni	a	the	Scrounging Caprynis		the
_5D29C8AF29A7BB6B	chcld7	Caprykan					
_5DB5D4919CA79FAA	chele7	Craykan					
_2A296075A4C5AAA1	chilc2	Mektoub Mount	a	the	Mektoub Mounts		the
_2A296075E5C5AAA2	child2	Mektoub Mount	a	the	Mektoub Mounts		the
_2A29607525C5AAA3	chile2	Mektoub Mount	a	the	Mektoub Mounts		the
_2A29607565C5AAA4	chilf2	Mektoub Mount	a	the	Mektoub Mounts		the
_70B887A3A5942A96	cpblf4	Devastating Stinga	a	the	Devastating Stingas		the
_6385CC995C88BFAA	cpblf7	Stinkan					
_2997C781D6B8B3A7	cbbpe4	Rapacious Izam	a	the	Rapacious Izams		the
_B1D69B8C3344EE8E	cbbpe7	Izakoo					
_9AE934ADA3433748	ccepf4	Great Ragus	a	the	Great Ragus		the
_9BC8546AA418B38A	ccepf7	Rakoo					
_5ED04494EA34F28C	ccfpe4	Huge Najab	a	the	Huge Najabs		the
_62C564AC9886D39B	ccfpe7	Najakoo					
_64E5C4B41988F39D	cchpe7	Varykoo					
_6CC7A39CA9D6F29D	ccipd7	Zerkoo					
_AF36CB982F34069A	chape7	Arkoo					
_24D5B0AFDD97DFAF	chgpd7	Lumkoo					
_2B296075E506AAA2	chipd2	Mektoub Mount	a	the	Mektoub Mounts		the
_2B2960752506AAA3	chipe2	Mektoub Mount	a	the	Mektoub Mounts		the
_2B2960756506AAA4	chipf2	Mektoub Mount	a	the	Mektoub Mounts		the
_A4B670A6A8859AB0	chvpf4	Violent Madakam	a	the	Violent Madakams		the
_64C67CA69CD6BBAC	chvpf7	Madakoo					
_A375A4A65956BB9E	ckape7	Kidikoo					
_6DF6E39AAB84129D	ckbpf7	Kinkoo					
_A30598B29B26EBA8	ckjpf7	Kipeskoo					
_9E5800B36DA75A88	cpcpf4	Rattled Psykopla	a	the	Rattled Psykoplas		the
_9E88DCAEEE082788	cpcpf7	Psykokoo					
_5E3570292818D89A	mektoub_packer_test	Mektoub Packer	a	the	Mektoub Packers		the
_A819707DE2354084	hjlb9	Tenwo	a	the	Tenwos		the
_839F5D4C191A6D19	kami_altar	Kami Shrine	a	the	Kami Shrines		the
_94A3DBCCA5B63139	karavan_altar	Karavan Shrine	a	the	Karavan Shrines		the
_212658A81C069798	ckjad1	Dreaded Kipesta	a	the	Dreaded Kipestas		the
_213660A85C269B9A	ckjaf2	Lacerating Kipesta	a	the	Lacerating Kipestas		the
_21C658A89B069792	ckdad1	Dreaded Kincher	a	the	Dreaded Kinchers		the
_21D660A8DB269B94	ckdaf2	Lacerating Kincher	a	the	Lacerating Kinchers		the
_612658A91C069B98	ckjbd1	Dreaded Kipesta	a	the	Dreaded Kipestas		the
_613660A95C269F9A	ckjbf2	Lacerating Kipesta	a	the	Lacerating Kipestas		the
_610660A99B26A396	ckfbf3	Killer Kirosta	a	the	Killer Kirostas		the
_611660A9DC26A796	ckfbf4	Great Kirosta	a	the	Great Kirostas		the
_61E660A91B26A394	ckdbf3	Killer Kincher	a	the	Killer Kinchers		the
_61F660A95C26A794	ckdbf4	Great Kincher	a	the	Great Kinchers		the
_610680AB9BA6AB94	ckfbd3	Veteran Kirosta	a	the	Veteran Kirostas		the
_9D35949859E69BA3	ckdbd3	Veteran Kincher	a	the	Veteran Kinchers		the
_64B68FA7E6E58AA7	ckdad4	Hungry Kincher	a	the	Hungry Kinchers		the
_28C797A9AAF69298	ckjad4	Hungry Kipesta	a	the	Hungry Kipestas		the
_68C797A9EAF69298	ckjbd4	Hungry Kipesta	a	the	Hungry Kipestas		the
_C1303D4DDA0C8218	cphfa4	Huge Atysmas Present	a	the	Huge Atysmas Presents		the
_6A84740A202A1637	cphfa3	Big Atysmas Present	a	the	Big Atysmas Presents		the
_5668FA21DA9D9639	cphfa2	Atysmas Present	a	the	Atysmas Presents		the
_6A82A0AF22D79119	cphfa1	Small Atysmas Present	a	the	Small Atysmas Presents		the
_DC188074E827DF95	chjlb9	Tenwo	a	the	Tenwo		the
_AE459A6C242E66DC	chdfx1	Inexperienced Yubo	an	the	Inexperienced Yubos		the
_6485DA812FB920DD	chpfx1	Docile Rendor	a	the	Docile Rendors		the
_6B22CBF85F7B357E	ccjfx2	New-born Javing	a	the	New-born Javings		the
_1943C162A0F2EC90	cpdfx1	Placid Slaveni	a	the	Placid Slavenis		the
_48E8008CC30CBFDB	chpfx2	Weaned Rendor	a	the	Weaned Rendors		the
_F43F2E6503ABC0AC	chbfx2	Docile Bodoc	a	the	Docile Bodocs		the
_3B9D1FD1E1D3798E	cpdfx2	Peaceful Slaveni	a	the	Peaceful Slavenis		the
_3AFA1C1B8920CC11	chlfx2	Weaned Yelk	a	the	Weaned Yelks		the
_A4E6EC3C4DE3D75F	chogx3	Nauseous Frippo	a	the	Nauseous Frippos		the
_6415F26C31D930DD	chpfx3	Weak Rendor	a	the	Weak Rendors		the
_BA0DFFCFE2D29176	cpefx2	Peaceful Cratcha	a	the	Peaceful Cratchas		the
_91286EF5B903948C	chcfx2	Nauseous Capryni	a	the	Nauseous Caprynis		the
_AAAA1DD668A8C30D	cclfx3	Young Ocyx	a	the	Young Ocyxes		the
_F8F954102F86F0FA	chefx3	Young Cray	a	the	Young Crays		the
_5F255202455A548C	chhfx2	Docile Mektoub	a	the	Docile Mektoubs		the
_62F42A01C57C4B91	cpefx3	Submissive Cratcha	a	the	Submissive Cratchas		the
_C41FBA8F87BB9FDB	ccdfx3	Young Torbak	a	the	Young Torbaks		the
_2CB3267A7C28900C	cclfx7	Dominant Ocyx	a	the	Dominant Ocyxes		the
_A5C61E65664B5322	chhfx3	Young Mektoub	a	the	Young Mektoubs		the
_5AA22E73BB5C20E9	chefx7	Dominant Cray	a	the	Dominant Crays		the
_F4DFEA76C14B98AE	ckhfx4	Weak Kipee	a	the	Weak Kipees		the
_E1745A7C706834DD	ckifx4	Weak Kizoar	a	the	Weak Kizoars		the
_6636026EE62B5320	ckjfx4	Young Kipesta	a	the	Young Kipestas		the
_5580F7D5A353348C	ckffx7	Dominant Kirosta	a	the	Dominant Kirostas		the
_3B37CA3DA8AD2117	object_1_crate_15_a	Crate	a	the	Crates		the
_17476D1EEC75C555	object_chest_wisdom_fyros_sel	Chest of Wisdom	a	the	Chests of Wisdom		the
_17476D1E6B95655C	object_chest_wisdom_matis_sel	Chest of Wisdom	a	the	Chests of Wisdom		the
_9DA4A49219F6817F	object_chest_wisdom_std_sel	Chest of Wisdom	a	the	Chests of Wisdom		the
_A00B6A1F9EF53067	object_chest_wisdom_tryker_sel	Chest of Wisdom	a	the	Chests of Wisdom		the
_17476D1469759D69	object_chest_wisdom_zorai_sel	Chest of Wisdom	a	the	Chests of Wisdom		the
_EAF43DF202CF78FC	CHLCF4	Mortal Yelk 	a	the	Mortal Yelks		the
_94E36E7A38D950AB	CCDCF4	Mortal Torbak 	a	the	Mortal Torbaks		the
_81D358B08B654F39	CCEGF3	Fiendish Ragus 	a	the	Fiendish Ragus 		the
_EA9F501AF7D06776	CBCCF2	Frenzied Yber 	a	the	Frenzied Ybers 		the
_17E49EE0B4E020A9	CCMCF1	Crazy Jugula 	a	the	Crazy Jugulas 		the
_58546A6FB7D950A9	CHKCF4	Mortal Timari	a	the	Mortal Timaris		the
_0153766840DBC7BF	CCHCF4	Mortal Varinx 	a	the	Mortal Varinx		the
_2BCD2A55841CEC83	CCFCF4	Mortal Najab	a	the	Mortal Najabs		the
_2B5DAE43867CF383	CBACF4	Mortal Igara 	a	the	Mortal Igaras 		the
_17A41AEB07BB0076	CCBCF4	Mortal Clopper 	a	the	Mortal Cloppers		the
_C58897811F64F340	CCACF3	Fiendish Gingo 	a	the	Fiendish Gingos 		the
_D92376DD88AA0C58	CPECF4	Mortal Cratcha 	a	the	Mortal Cratchas		the
_4FF0925D9A91616B	CPCCF4	Mortal Psykopla	a	the	Mortal Psykoplas		the
_2B5DB6458E9CEC83	CPACF4	Mortal Jubla	a	the	Mortal Jublas		the
_2B7DB2438A3CEC83	CCCCF4	Mortal Goari 	a	the	Mortal Goaris 		the
_9FA51FCFA01AB997	CDCCF3	Fiendish Frahar 	a	the	Fiendish Frahars 		the
_4FC0BAD35D7F59D5	CDACF3	Fiendish Cute 	a	the	Fiendish Cutes 		the
_9D9507C75ECABD8E	CDBCF3	Fiendish Gibbai 	a	the	Fiendish Gibbais 		the
_5633466C75F850B2	CDCCF4	Mortal Frahar 	a	the	Mortal Frahars 		the
_EA4415F4086F20FC	CDACF4	Mortal Cute 	a	the	Mortal Cutes 		the
_B5C332647308502F	CDBCF4	Mortal Gibbaï 	a	the	Mortal Gibbaïs 		the
_9410796449DEACB1	CCGCF4	Mortal Vorax 	a	the	Mortal Vorax 		the
_EA8475F5823F20FC	CHECF4	Mortal Cray 	a	the	Mortal Crays 		the
_54C312E846CAF06D	CKACF4	Mortal Kidinak 	a	the	Mortal Kidinaks 		the
_5603E27C744850B2	CKICF4	Mortal Kizoar 	a	the	Mortal Kizoars 		the
_186502F4462A3C68	CKJCF4	Mortal Kipesta 	a	the	Mortal Kipestas 		the
_D91442F4462A1858	CKECF4	Mortal Kipucka 	a	the	Mortal Kipuckas 		the
_D7333AF2463B006E	CKDCF4	Mortal Kinsher 	a	the	Mortal Kinshers 		the
_1904BE70744850B9	CKBCF4	Mortal Kinrey 	a	the	Mortal Kinreys 		the
_18F5905B13644B60	CDCCF5	Lakisey					
_0EB4344CD3E31747	CCGCF5	Rhadab					
_8C615C691062CB4D	CBACF5	Dawil					
_1124A46417234F3B	CPFCF5	Firgin					
_DA36D468D5557F59	CKFCF7	Wekotup					
_5786A84E1AB65B52	CDBCF7	Valcorenoch					
_F1EC619989276BF7	CKDSB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CC5930E3FEE89BEE	CKDSC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C514C97B7995D5CA	CKDSD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D6DBF963262EBDAD	CKDSE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_754E399989272315	CKDSF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_F1CC619989276BF7	CKBSB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CC3930E3FEE89BEE	CKBSC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C5F4C97B7995D5CA	CKBSD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D6BBF963262EBDAD	CKBSE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_752E399989272315	CKBSF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_F14C619989276BF7	CKJSB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CCB930E3FEE89BEE	CKJSC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C574C97B7995D5CA	CKJSD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D63BF963262EBDAD	CKJSE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_75AE399989272315	CKJSF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_F1FC619989276BF7	CKESB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CC6930E3FEE89BEE	CKESC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C524C97B7995D5CA	CKESD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D6EBF963262EBDAD	CKESE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_755E399989272315	CKESF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_F10C619989276BF7	CKFSB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CC7930E3FEE89BEE	CKFSC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C534C97B7995D5CA	CKFSD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D6FBF963262EBDAD	CKFSE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_756E399989272315	CKFSF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_F1BC619989276BF7	CKASB4_sw	Feeble Kitin of the Depths	a	the	Feeble Kitins of the Depths		the
_CC2930E3FEE89BEE	CKASC4_sw	Kitin of the Depths	a	the	Kitins of the Depths		the
_C5E4C97B7995D5CA	CKASD4_sw	Furious Kitin of the Depths	a	the	Furious Kitins of the Depths		the
_D6ABF963262EBDAD	CKASE4_sw	Terrible Kitin of the Depths	a	the	Terrible Kitins of the Depths		the
_751E399989272315	CKASF4_sw	Atrocious Kitin of the Depths	an	the	Atrocious Kitins of the Depths		the
_ECBECBEAD9A22FC2	ckbsf4_sw_boss_fyros	Fyros Exterminator	a	the	Fyros Exterminators		the
_E05ED3D29BA2FFC6	ckdsf4_sw_boss_matis	Matis Exterminator	a	the	Matis Exterminators		the
_6490CBE0DE30BFC2	ckesf4_sw_boss_zorai	Zoraï Exterminator	a	the	Zoraï Exterminators		the
_5553D1D7F4293087	ckfsf4_sw_boss_tryker	Tryker Exterminator	a	the	Tryker Exterminators		the
_33BC03CCB90DB2D1	object_backpack_loot_player	Backpack	a	the	Backpacks		the
_6E35CD19B159F6BB	object_backpack_loot_player_r2	Backpack	a	the	Backpacks		the
_B18EEC04A806A107	object_pr_s3_ploomweed_a	Ploomweed Dash	a	the	Ploomweed Dash		the
_B6EFEC04E80600F7	object_pr_s3_ploomweed_b	Ploomweed Zuc	a	the	Ploomweed Zuc		the
_040918ABAD87E067	object_pr_s3_amoeba_a	Amoeba Dan	a	the	Amoeba Dan		the
_040918AB70671878	object_pr_s3_amoeba_b	Amoeba Tolz	a	the	Amoeba Tolz		the
_040918AB6D97FC78	object_pr_s3_amoeba_c	Amoeba Shon	a	the	Amoeba Shon		the
_F93F31F7CEC7989D	object_pr_s3_cokamool_a	Cokamool Frez	a	the	Cokamool Frez		the
_F7DF19FCCED7980C	object_pr_s3_cokamool_b	Cokamool Kloro	a	the	Cokamool Kloro		the
_B9CF0D05CEE7989D	object_pr_s3_cokamool_c	Cokamool Tiny	a	the	Cokamool Tiny		the
_A07A2D256EA4A79B	object_pr_s2_toopetz_a	Toopetz Gret	a	the	Toopetz Gret		the
_A07A0D212F74AB9B	object_pr_s2_toopetz_b	Toopetz Dual	a	the	Toopetz Dual		the
_A07A5C396E75AF9B	object_pr_s2_toopetz_c	Toopetz Try	a	the	Toopetz Try		the
_985368225182878F	ccecf3	<GEN>ccecf3					
_9A83682512F2978E	cchdd6	<GEN>cchdd6					
_D9436820D1726B8D	ccdeb1	<GEN>ccdeb1					
_D9436821D1826F8D	ccdeb2	<GEN>ccdeb2					
_D9436822D192738D	ccdeb3	<GEN>ccdeb3					
_D9436823D1A2778D	ccdeb4	<GEN>ccdeb4					
_D943682011726F8E	ccdec1	<GEN>ccdec1					
_D94368211182738E	ccdec2	<GEN>ccdec2					
_D94368221192778E	ccdec3	<GEN>ccdec3					
_D943682311A27B8E	ccdec4	<GEN>ccdec4					
_D94368205272738F	ccded1	<GEN>ccded1					
_D94368215282778F	ccded2	<GEN>ccded2					
_D943682252927B8F	ccded3	<GEN>ccded3					
_D943682352A27F8F	ccded4	<GEN>ccded4					
_D943682092727790	ccdee1	<GEN>ccdee1					
_D943682192827B90	ccdee2	<GEN>ccdee2					
_D943682292927F90	ccdee3	<GEN>ccdee3					
_D943682392A28390	ccdee4	<GEN>ccdee4					
_D9436820D2727B91	ccdef1	<GEN>ccdef1					
_D9436821D2827F91	ccdef2	<GEN>ccdef2					
_D9436822D2928391	ccdef3	<GEN>ccdef3					
_D9436823D2A28791	ccdef4	<GEN>ccdef4					
_DA836820D1B27B8D	ccheb1	<GEN>ccheb1					
_DA836821D1C27F8D	ccheb2	<GEN>ccheb2					
_DA836822D1D2838D	ccheb3	<GEN>ccheb3					
_DA836823D1E2878D	ccheb4	<GEN>ccheb4					
_DA83682011B27F8E	cchec1	<GEN>cchec1					
_DA83682111C2838E	cchec2	<GEN>cchec2					
_DA83682211D2878E	cchec3	<GEN>cchec3					
_DA83682311E28B8E	cchec4	<GEN>cchec4					
_DA83682052B2838F	cched1	<GEN>cched1					
_DA83682152C2878F	cched2	<GEN>cched2					
_DA83682252D28B8F	cched3	<GEN>cched3					
_DA83682352E28F8F	cched4	<GEN>cched4					
_DA83682092B28790	cchee1	<GEN>cchee1					
