*HASH_VALUE	item ID	name	ia	da	p	pia	pda	description
_78F76812F32E3FB7	icokartammo_2	Herramienta para Fabricar Munición Rubbarn-Jen	una	la	Herramientas para Fabricar Munición Rubbarn-Jen		las	
_BB79DC371CA9D356	icokartarmor_2	Herramienta para Fabricar Armadura Rubbarn-Jen	una	la	Herramientas para Fabricar Armadura Rubbarn-Jen		las	
_3A94D12B5E64A057	icokartjewel_2	Herramienta para Fabricar Joya Rubbarn-Jen	una	la	Herramientas para Fabricar Joya Rubbarn-Jen		las	
_E7D1249EC5523E36	icokartmwea_2	Herramienta para Fabricar Armas de Lucha Cuerpo a Cuerpo Rubbarn-Jen	una	la	Herramientas para Fabricar Armas de Lucha Cuerpo a Cuerpo Rubbarn-Jen		las	
_1F90860B4441975B	icokartrwea_2	Herramienta para Fabricar Armas de Alcance Rubbarn-Jen	una	la	Herramientas para Fabricar Armas de Alcance Rubbarn-Jen		las	
_081DE9B6CA63BD0E	icokartforage_2	Pico Egiros-Jen	un	el	Picos Egiros-Jen		los	
_0B10D2FD9A628226	ipoc_con	Flor de la Constitución	una	la	Flores de la Constitución		las	
_C84C34B9177BAB03	ipoc_int	Flor de la Inteligencia	una	la	Flores de la Inteligencia		las	
_4A604786A580A843	ipoc_str	Flor de la Fuerza	una	la	Flores de la Fuerza		las	
_6EDCF9BCF9608001	ipoc_dex	Flor de la Destreza	una	la	Flores de la Destreza		las	
_4377DC8A263C91DC	ipoc_met	Flor del Equilibrio	una	la	Flores del Equilibrio		las	
_B71C830BB923DA9A	ipoc_wis	Flor de la Sabiduría	una	la	Flores de la Sabiduría		las	
_79EE9177525A35F4	ipoc_bal	Flor del Equilibrio	una	la	Flores del Equilibrio		las	
_7B4CC70E197BCA9F	ipoc_wil	Flor de la Voluntad	una	la	Flores de la Voluntad		las	
_C3317655D5EC4945	ipoc_hp	Flor de Vida	una	la	Flores de Vida		las	
_157C700C25EE6035	ipoc_sap	Flor de Savia	una	la	Flores de Savia		las	
_38EDCF0B34438E98	ipoc_sta	Flor de Resistencia	una	la	Flores de la Resistencia		las	
_3E8D7D5D1BFBF626	ipoc_foc	Flor de la Concentración	una	la	Flores de la Concentración		las	
_1EA446B7FC1BF987	ipop_aci	Almendra Amarilla	una	la	Almendras Amarillas		las	
_20C1F04E790A2260	ipop_col	Almendra Azul Marino	una	la	Almendras Azul Marino		las	
_1EB526C8BDDB3D87	ipop_rot	Almendra Café	una	la	Almendras Cafés		las	
_A1A44AD3808A0D0D	ipop_fir	Almendra Roja	una	la	Almendras Rojas		las	
_4BA0B60B17BC21F9	ipop_sho	Almendra Azul Cielo	una	la	Almendras Azul Cielo		las	
_5D456ABBFFDB358D	ipop_poi	Almendra Verde	una	la	Almendras Verdes		las	
_50DE5EC815F2E676	ipop_elc	Almendra Morada	una	la	Almendras Moradas		las	
_B6B085F2810FF9A9	ipor_des	Nuez Roja	una	la	Nueces Rojas		las	
_B6B085FFC4DFE9AD	ipor_for	Nuez Verde	una	la	Nueces Verdes		las	
_B6B08500FF9ECD99	ipor_lak	Nuez Azul	una	la	Nueces Azules		las	
_E506F27247EEF0D1	ipor_jun	Nuez Purpura	una	la	Nueces Purpura		las	
_B6B085F9C111F599	ipor_pri	Nuez Marrón	una	la	Nueces Marrones		las	
_D6FAB5B73BA43B99	ipoi_inv	Esporas de Espionaje		las	Esporas de Espionaje		las	
_CC05C2E33D915C5E	ipoi_fy	Esporas Fyr		las	Esporas Fyr		las	
_DEA1D6B8D332C858	ipoi_ma	Esporas Matia		las	Esporas Matia		las	
_3B2EC38584C53DA4	ipoi_tr	Esporas Trykoth		the	Esporas Trykoth		las	
_5D51EAB656E33050	ipoi_zo	Esporas Zoran		las	Esporas Zoran		las	
_0B41D2FD9A628226	iprc_con	Flor de la Constitución	una	la	Flores de la Constitución		las	
_C87D34B9177BAB03	iprc_int	Flor de la Inteligencia	una	la	Flores de la Inteligencia		las	
_4A914786A580A843	iprc_str	Flor de la Fuerza	una	la	Flores de la Fuerza		las	
_6E0DF9BCF9608001	iprc_dex	Flor de la Destreza	una	la	Flores de la Destreza		las	
_43A8DC8A263C91DC	iprc_met	Flor del Equilibrio	una	la	Flores del Equilibrio		las	
_B74D830BB923DA9A	iprc_wis	Flor de la Sabiduría	una	la	Flores de la Sabiduría		las	
_791F9177525A35F4	iprc_bal	Flor del Equilibrio	una	la	Flores del Equilibrio		las	
_7B7DC70E197BCA9F	iprc_wil	Flor de la Voluntad	una	la	Flores de la Voluntad		las	
_1ED546B7FC1BF987	iprp_aci	Almendra Amarilla	una	la	Almendras Amarillas		las	
_20F2F04E790A2260	iprp_col	Almendra Azul Marino	una	la	Almendras Azul Marino		las	
_1EE626C8BDDB3D87	iprp_rot	Almendra Marrón	una	la	Almendras Marrón		las	
_A1D54AD3808A0D0D	iprp_fir	Almendra Roja	una	la	Almendras Rojas		las	
_4BD1B60B17BC21F9	iprp_sho	Almendra Azul Cielo	una	la	Almendras Azul Cielo		las	
_5D766ABBFFDB358D	iprp_poi	Almendra Verde	una	las	Almendras Vedes		las	
_500F5EC815F2E676	iprp_elc	Almendra Purpura	una	la	Almendras Purpura		las	
_5B292ABC166202FC	ittool	Herramienta para Fabricar Herramientas	una	la	Herramienta para Fabricar Herramientas		las	
_781F3B23F1FC6874	citizenship_bothaya_fire	Fuego de Bothaya	un	el	Fuego de Bothaya		el	
_B9C78A8D626506B3	citizenship_cold_pearl	Perla Fría de la Lealtad	una	la	Perlas Frías de la Lealtad		las	
_F15F24A3BD5F184D	citizenship_sac_veilleur	Bolsa del Vigilante	una	la	Bolsas del Vigilante		las	
_E6C148CDA2CDC3C4	citizenship_shining_pearl	Perla Brillante de la Lealtad	una	la	Perlas Brillantes de la Lealtad		las	
_463D0A257112CBA1	citizenship_stolen_offerings	Ofrendas Robadas		la	Ofrendas Robadas		las	
_AB32E9B854AB4DB8	citizenship_rotoa_flower	Flor de Rotoa Bravichi	una	la	Flores de Rotoa Bravichi		las	
_44858B7D29BDEAB2	citizenship_lacustre_beer	Cerveza de los Lagos de Avendale	una	la	Cervezas de los Lagos de Avendale		las	
_EBA3C52802631EF8	citizenship_purified_sap	Savia Purificada		la	Savia Purificada		las	
_63D22082FD4E2717	citizenship_stolen_ressources	Recursos Kami Robados		los	Recursos Kami Robados		los	
_2A0CF33B55BF0A2F	ipk_minor_warrior	Pocion de Guerrero Menor	una	la	Pociones de Guerreros Menores		las	
_2A8CB33B557FEA2F	ipk_major_warrior	Pocion de Guerrero Principal	una	la	Pociones de Guerreros Principales		las	
_6D47445A828895E3	ipk_minor_mage	Pocion de Mago Menor	una	la	Pociones de Magos Menores		las	
_6CC7445A81C875E3	ipk_major_mage	Pocion de Mago Principal	una	la	Pociones de Magos Principales		las	
_4D4D69F58483E145	ipk_minor_artisan	Pocion de Artesano Menor	una	la	Pociones de Artesanos Menores		las	
_4D0D49F18243C145	ipk_major_artisan	Pocion de Mago Principal	una	la	Pociones de Magos Principales		las	
_C37C1F3DABFC5448	ipk_minor_power	Pocion de Menor Potencia	una	la	Pociones de Meno Potencia		las	
_C37C0F31A9BC3448	ipk_major_power	Pocion de Mayor Potencia	una	la	Pociones de Mayor Potencia		las	
_C22CC4C5B5CC61B5	ipk_minor_reju	Pocion de Regeneracion Menor	una	la	Pociones de Regeneracion Menor		las	
_C1ACC4C5B40C41B5	ipk_major_reju	Pocion de Regeneracion Mayor	una	la	Pociones de Regeneracion Mayor		las	
_96381D4CAE803C2E	ipk_minor_life	Pocion de Vida Menor	una	la	Pociones de Vida Menor		las	
_96F8FD4CADC01C2E	ipk_major_life	Pocion de Vida Mayor	una	la	Pociones de Vida Mayor		las	
_363B81A0E743D027	ipk_minor_strength	Pocion de Fuerza Menor	una	la	Pociones de Fuerza Menor		las	
_35BB819CE503B027	ipk_major_strength	Pocion de Fuerza Mayor	una	la	Pociones de Fuerza Mayor		las	
_1055D22AED3E7576	ipk_minor_intel	Pocion de Inteligencia Menor	una	la	Pociones de Inteligencia Menor		las	
_0FD5D226EBFE5576	ipk_major_intel	Pocion de Inteligencia Mayor	una	la	Pociones de Inteligencia Mayor		las	
_43B5AD04B9AEF52F	ipk_minor_dext	Pocion de Destreza Menor	una	la	Pociones de Destreza Menor		las	
_43B5AD00B6EED52F	ipk_major_dext	Pocion de Destreza Mayor	una	la	Pociones de Destreza Mayor		las	
_90803A412AE94991	ipk_almati_artisan	Pocion de Artesano Almati	una	la	Pociones de Artesanos Almati		las	
_9DDD01BB14051679	ipk_almati_mage	Pocion de Mago Almati	una	la	Pociones de Mago Almati		las	
_04BD8EFD532D089D	ipk_almati_warrior	Pocion de Guerrero Almati	una	la	Pociones de Guerrero Almati		las	
_A3294A0EE698BC68	newbie_diadem	Diadema de Príncipe	una	la	Diademas de Príncipe		las	
_2CFA505EABE7886E	newbie_plans	Plan de Bandidos	un	el	Planes de Bandidos		los	
_41CAE926E58577C0	nbland_goo_device	Removedor de Goo	un	el	Removedores de Goo		los	
_AAB11529EB563BBE	nbland_flasque	Mezcla Curativa	una	la	Mezclas Curativas		las	
_E039B78037CDA0C5	conso_constit_mineskitins	Flor de la Resistencia del Kitinero	una	la	Flores de la Resistencia del Kitinero	unas	las	
_594A79EE74D9B047	conso_focus_mineskitins	Flor de Concentración del Kitinero	una	la	Flores de Concentración del Kitinero	unas	las	
_9803F83FD006CB90	conso_sap_mineskitins	Flor de Savia del Kitinero	una	la	Flores de Savia del Kitinero	unas	las	
_F362CF34BBB3B830	conso_strength_mineskitins	Flor de la Fuerza del Kitinero	una	la	Flores de la Fuerza del Kitinero	unas	las	
_1456C60F8261032E	lettre_echantillon_kitiniere	Lettre à remettre à Xan Mi Chong	une	la	Lettres à remettre à Xan Mi Chong	des	les	
_0D4534BEAF06C32D	cartographier_kitiniere_parchemin_vierge	Tarjeta en blanco a ser completada en misiones de reconocimiento Kitin	una	la	Tarjetas en blanco a ser completada en misiones de reconocimiento Kitin		las	
_61B4C365F074FB6D	cartographier_kitiniere_parchemin_full	Tarjeta a ser completada en misiones de reconocimiento Kitin	una	la	Tarjetas a ser completada en misiones de reconocimiento Kitin		las	
_FEDCD7B21DF0D7EB	source_magik_echantillon_kitiniere	Fragmento de la Fuente de la Magia Kitin	un	el	Fragmentos de la Fuente de la Magia Kitin		los	
_BE7F2C803E82589C	source_magik_magies_minieres	Fragmento de la Fuente de la Magia Kitin	un	el	Fragmentos de la Fuente de la Magia Kitin		los	
_925E29A03FF5E9C9	fragment_carapace_kitin_encore_plus_solide	Fragmento de Concha Kitin	un	el	Fragmento de Concha Kitin		los	
_555D9879B318BD68	extrait_substance_question_de_force	Extracto de Substancia de Fuerza Kitin	un	el	Extractos de Substancia de Fuerza Kitin	unos	los	
_EB36754BA2D3BBC5	extrait_substance_royale	Extracto de Sustancia Real Kitin	un	el	Extractos de Sustancia Real Kitin	unos	los	
_8E2A5C4993B0CB0F	residu_doeuf_kitin_residus_doeufs	Residuo de Huevo Kitin	un	el	Residuos de Huevo Kitin		los	
_D92FB037659E3455	tcm_chlorogoo_drug	Medicina Fármaco Chlorogoo	una	la	Medicinas Fármacos Chlorogoo		los	
_DEFEEE4EA755B3B7	tcm_explosive	Explosivo Poderoso Karavan	un	el	Explosivos Poderosos Karavan		los	
_F706FC93FF1B6D70	tcm_goo_extractor	Acelerador de Extracción del Goo	un	el	Aceleradores de Extracción del Goo		los	
_6E56B38B97E095E7	tcm_goo_pure_residue	Residuo de Goo Puro	un	el	Residuos de Goo Puros		los	
_7BF1E45CFD977992	tcm_goo_repulsor	Goo Repulsivo	un	el	Goo Repulsivos		los	
_2C28F9187ED55D88	tcm_goo_residue	Residuo de Goo	un	el	Residuos de Goo		los	
_0FDF8E336C2361DD	tcm_goo_techno_frag	Fragmento Tecnológico	un	el	Fragmentos Tecnológicos		los	
_DF28A060A0331FC9	tcm_infected_flesh	Carne Infectada	una	la	Carnes Infectadas		las	
_F7A99AED90927EFA	tcm_kami_drug	Estimulante Kami	un	el	Estimulantes Kami		los	
_564298407E40B896	tcm_shaman_stick	Cetro de Invocación	un	el	Cetros de Invocación		los	
_E1886F9CEB91A418	tcm_tete_chad	Cabeza de Chad	una	la	Cabezas de Chad			
_E9D4342B3F6D60CD	conso_strength_substance_royale	Poción de Fuerza Kitin	una	la	Pociones de Fuerza Kitin	unas	las	
_FE6D489A60EDC717	materiau1_encore_plus_resistante	Secreción Kitin	una	la				
_AE647367361E92DE	materiau2_encore_plus_resistante	Ámbar Kitin	un	el				
_40ED4FA1227D7664	materiau3_encore_plus_resistante	Material Noble Kitin	un	el				
_1CD5DD3D0985523F	materiau1_nouvelle_armure	Concha Kitin	un	el				
_5955814DCCAF2A46	materiau2_nouvelle_armure	Ligamento Kitin	un	el				
_4A263A3EB78B4E97	materiau3_nouvelle_armure	Hueso Kitin	un	el			los	
_A2379402240CC3FA	m0757dxapd01	Piel de Jugula de Selección Dañada	una	la	Pieles de Jugula de Selección Dañada		las	
_8BB7874066711780	m0758dxape01	Pelaje de Gingo Excelente Dañado	un	el	Pelajes de Gingo Excelente Dañado		los	
_5F7816DA9A4F46AE	m0759dxape01	Piel de Igara Excelente Dañada	un	el	Pieles de Igara Excelente Dañada		las	
_0304DB38F2EFEE1C	m0760dxape01	Musgo de Psykopla Excelente Dañada	algo de	el	Musgos de Psykopla Excelente Dañada		los	
_60D8BCF7E10D5F09	m0761dxapd01	Piel de Torbak de Selección Dañada	una	la	Pieles de Torbak de Selección Dañados		las	
_E1E700FB658C9BF0	m0762dxapd01	Seda de Kinrey de Selección Dañado	una	la	Sedas de Kinrey de Selección Dañado		las	
_69E6BA7322362C0D	m0763dxape01	Hoja de Cratcha Excelente Dañada	una	la	Hojas de Cratcha Excelentes Dañadas		las	
_887083F2C555667F	m0764dxape01	Seda de Kizoar Excelente Dañado	una	la	Sedas de Kizoar Excelente Dañados		las	
_70F01D4DF23FED34	m0765dxapf01	Piel de Valcorenoch Supremo	una	la				
_8E8EA2180B99EA71	m0766dxapd01	Bolsa de Kipesta de Selección Dañada	una	la	Bolsas de Kipesta de Selección Dañada		las	
_3F2231C72992CB7D	m0767dxape01	Brote de Jubla Excelente Dañada	un	el	Brotes de Jubla Excelente Dañada		los	
_64C234BE535E541B	m0768dxape01	Concha de Kincher Corrupto Excelente	una	la	Conchas de Kincher Excelente Dañadas		las	
_988DBF08BE8A001F	m0769dxape01	Carne de Kipucka Excelente Dañada	una	la	Carnes de Kipucka Excelente Dañada		las	
_E30848C0C93166BE	m0770dxapd01	Aguijón de Kidnak de Selección Dañado	un	el	Aguijones de Kidnak de Selección Dañados		los	
_577FF799CC992D85	m0771dxape01	Pincher de Goari Excelente Dañado	un	el	Pinchers de Goari Excelentes Dañados		los	
_8A526BE102557E82	m0772dxape01	Diente de Varinx Excelente Dañado	un	el	Dientes de Varinx Excelente Dañado		los	
_84CD631D0F3BAFBC	m0773dxape01	Aguijón de Kipucka Excelente Dañado	un	el	Aguijones de Kipucka Excelente Dañado		los	
_99E93FD026A38494	m0774dxapf01	Aguijón de Kitin Supremo	un	el				
_9CB2835CBA85DD15	m0775dxapd01	Concha de Yelk de Selección Dañada	una	la	Conchas de Yelk de Selección Dañada		las	
_E49F04FB653D89F5	m0776dxapd01	Cabeza de Kinrey de Selección Dañada	una	la	Cabezas de Kinrey de Selección Dañada		las	
_81C4950E3F300F93	m0777dxape01	Cabeza de Kincher Excelente Dañado	una	la	Cabezas de Kincher Excelente Dañado		las	
_5C69DF3656B69ACD	m0778dxapf01	Quijada de Vorax Supremo	una	la	Mandíbulas de Vorax Supremo		las	
_294234A7D910C64A	m0779dxapd01	Hueso de Yber de Selección Dañado	un	el	Huesos de Yber de Selección Dañado		los	
_7E4AE2A6AE193AC2	m0780dxapd01	Mandíbula de Kidinak de Selección Dañada	una	la	Mandíbulas de Kidinak de Selección Dañadas		las	
_D46BCCB5B6111852	m0781dxape01	Cresta de Timari Excelente Dañada	una	la	Crestas de Timari Excelente Dañada		las	
_967193B84C99116E	m0782dxape01	Una de Najab Excelente Dañada	una	la	Unas de Najab Excelente Dañada		las	
_77E7ADEAF60A2130	m0783dxapd01	Diente de Ragus de Selección Dañado	un	el	Diente de Ragus de Selección Dañado		los	
_FF7BF6A22F4A4EC2	m0784dxapd01	Mandíbula de Kipesta de Selección Dañada	una	la	Mandíbulas de Kipesta de Selección Dañada		las	
_23F214BE552F7828	m0785dxape01	Concha de Clopper Excelente Dañado	una	la	Conchas de Clopper Excelente Dañado		las	
_64EC7EF2E1748999	m0786dxape01	Concha de Kizoar Excelente Dañada	una	la	Conchas de Kizoar Excelente Dañada		las	
_20F86A4F9BD3AAEA	m0787dxape01	Cabeza de Cray Excelente Dañada	una	la	Cabezas de Cray Excelente Dañadas		las	
_D7F324839BF7AF11	lettre_reco_zorai_larveK	Lettre de recommandation à remettre au sage de la capitale zorai	une	la				
_D2F3248DA0D7D707	lettre_reco_fyros_larveK	Lettre de recommandation à remettre au sage de la capitale fyros	une	la				
_94F3248D1F977FF6	lettre_reco_matis_larveK	Lettre de recommandation à remettre au sage de la capitale matis	une	la				
_16CA0BD96D9B346D	lettre_reco_tryker_larveK	Carta de recomendacion a ser entregada al Savio de la capital Tryker	una	la				
_3A5DF765074318B5	tcm_crate_id	Identificación Karavan para el Suministro de Fondos	una	la				
_F0F1BA6FA0FC9BC5	m0789dxapd01	Porción de Resina Oscura de Selección Dañada	una	la	Porciones de Resina Oscura de Selección Dañada		las	
_0CE72202632D73CB	m0789dxape01	Porción de Resina Oscura Excelente Dañada	una	la	Porciones de Resina Oscura Excelente Dañada		las	
_A4A4A0A42ABC0E5D	m0790dxapd01	Manojo de Madera Liviana de Selección Dañada	un	el	Manojos de Madera Liviana de Selección Dañada		los	
_5E7BB652F450F552	m0790dxape01	Manojo de Madera Liviana Excelente Dañada	un	el	Manojos de Madera Liviana Excelente Dañada		los	
_6C9AB0A8E9A4422F	m0790dxapf01	Manojo de Madera Liviana Suprema Dañada	un	el	Manojos de Madera Liviana Suprema Dañada		los	
_0F897C61E10E2749	m0791dxapd01	Resina Pesada de Selección Dañada	una	la	Resinas Pesada de Selección Dañada		las	
_47E722F45ED173B0	m0791dxape01	Resina Pesada Excelente Dañada	un	el	Resinas Pesada Excelente Dañada		las	
_CA60CFACD0870BA9	m0792dxapd01	Concha Liviana de Selección Dañada	una	la	Conchas Liviana de Selección Dañada		las	
_C2432622A16C88EC	m0792dxape01	Concha Liviana Excelente Dañada	una	la	Conchas Liviana Excelente Dañada		las	
_8B4D179EFE6D2448	m0792dxapf01	Concha Liviana Suprema Dañada	una	la	Conchas Livianas Supremas Dañadas		las	
_F4CA951002599C89	m0793dxapd01	Ámbar Fino de Selección Dañado	un	el	Ámbar Finos de Selección Dañados		los	
_751B49B1507FA7F9	m0793dxape01	Ámbar Fino Excelente Dañado	un	el	Ámbar Finos Excelentes Dañados		los	
_1E805279C23B1853	m0793dxapf01	Ámbar Fino Supremo Dañado	un	el	Ámbar Finos Supremos Dañados		los	
_9009A01BF4BCF2B6	m0794dxapd01	Manojo de Madera Oscura de Selección Dañada	un	el	Manojos de Madera Oscura de Selección Dañadas		los	
_09FA654E4C3E9A68	m0794dxape01	Manojo de Madera Oscura Excelente Dañada	un	el	Manojos de Madera Oscura Excelente Dañadas		los	
_E1FAD56FCBC5C61F	m0795dxapd01	Petróleo Inestable de Selección Dañado	un	el	Petróleos Inestables de Selección Dañados		los	
_90D4035CEB927F3A	m0795dxape01	Petróleo Inestable Excelente Dañado	un	el	Petróleos Inestables Excelentes Dañados		los	
_F7AA9510031A9490	m0796dxapd01	Ámbar Oscuro de Selección Dañado	algo de	el	Ámbar Oscuros de Selección Dañados		los	
_5CE2A7AC7CC9A54D	m0796dxape01	Ámbar Solido de Selección Excelente Dañado	algo de	el	Ámbar Sólidos de Selección Excelentes Dañados		los	
_21605279C27C4858	m0796dxapf01	Ámbar Solido Supremo Dañado	algo de	el	Ámbar Sólidos de Selección Dañados		los	
_7A4BB2D53B632DF9	ipd_dodge	Pocionpara Esquivar	una	la	Pociones para Esquivar		las	
_F9F69FA40AC4A1ED	ipd_parry	Pocion para Desviar Detener	una	la	Pociones para Desviar Detener		las	
_B73584B2686686C0	tcm_soulkey	Llave para el Alma	una	la				
_D33A7875CBF11CC4	tcm_rewardkey	Llave para el Tesoro	un	la				
_3E83CE9C01829EE0	ipc_craft_success	Pocion para el Éxito en el Arte	una	la	Pociones para el Éxito en el Arte		las	
_D33D1570E404E1C1	ipf_melee_success	Pocion para el Éxito en el Combate Mano a Mano	una	la	Pociones para el Éxito en el Combate Mano a Mano		las	
_5B2D3F641E987B6B	slaughter_week_token	Pieza de Kitin de las Profundidades	una	la	Piezas de Kitins de las Profundidades		las	
_5A4384440A09B44D	slaughter_week_token_boss_fyros	Pieza de Exterminador Fyros	una	la				
_54538C2CC4099C4F	slaughter_week_token_boss_matis	Pieza de Exterminador Matis	una	la				
_DA52C8A1F4843C47	slaughter_week_token_boss_tryker	Pieza de Exterminador Tryker	una	la				
_55A4843A07687C4D	slaughter_week_token_boss_zorai	Pieza de Exterminador Zoraï	una	la				
_B0358E6B85BFBDE3	kitiniere_teleport_test_cartographier	Ticket de téléportation vers la región de la kitinière	un	le	Tickets de téléportation vers la región de la kitinière	des	les	
_DA282AF49D95D15E	boss_mainland_zorai_token	Baratija Pei-Ziao	una	la				
_EEF3728357B1D65F	boss_mainland_tryker_token	Baratija Lixie	una	la				
_D9EAD294C74E99BF	boss_mainland_fyros_token	Baratija Aen	una	la				
_5BBA9E93D963CD72	boss_mainland_matis_token	Baratija Sirgio	una	la				
_63B61ACE3D19D175	marauder_armor_recipe_helm_part1	Parte 1 del Casco - Plan de Fabricación de Armadura Marauder	un	el				
_63B61A333F39ED49	marauder_armor_recipe_helm_part2	Parte II del Casco - Plan de Fabricación de Armadura Marauder	un	el				
_63B61A337F39ED49	marauder_armor_recipe_helm_part3	Parte III del Casco - Plan de Fabricación de Armadura Marauder	un	el				
_63B61A33C039ED56	marauder_armor_recipe_helm_part4	Parte IV del Casco - Plan de Fabricación de Armadura Marauder	un	el				
_3065124871B3AF0C	marauder_armor_recipe_pants_part1	Parte I de los Pantalones - Plan de Fabricación de Armadura Marauder	un	el				
_89D51A5066B3AF0C	marauder_armor_recipe_pants_part2	Parte II de los Pantalones - Plan de Fabricación de Armadura Marauder	un	el				
_4BF5362566B3AF71	marauder_armor_recipe_pants_part3	Parte III de Pantalones - Plan de Fabricacion de Armadura Marauder	un	el				
_89D51A52A9B3AF0C	marauder_armor_recipe_pants_part4	Parte IV de los Pantalones - Plan de Fabricación de Armadura Marauder	un	el				
_7AF4E1D421EA597F	marauder_armor_recipe_vest_part1	Parte I del Chaleco - Plan de Fabricación de Armadura Marauder	un	el				
_6FF4E1D4BA5A6186	marauder_armor_recipe_vest_part2	Parte II de Chaleco - Plan de Fabricación de Armadura Marauder	un	el				
_6FF4E139BC7A7D5A	marauder_armor_recipe_vest_part3	Parte III del Chaleco - Plan de Fabricación de Armadura Marauder	un	el				
_B2F4E1D43B5A6186	marauder_armor_recipe_vest_part4	Parte IV de Chaleco - Plan de Fabricación de Armadura Marauder	un	el				
_6397F6CA7ED9CD75	marauder_armor_recipe_feet_part1	Parte I de las Botas - Plan de Fabricación de Armadura Marauder	un	el				
_6397F62F80F9E949	marauder_armor_recipe_feet_part2	Parte II de las Botas - Plan de Fabricación de Armadura Marauder	un	el				
_63978B36406A3949	marauder_armor_recipe_feet_part3	Botas Parte III - Plan de Fabricación de Armadura Marauder	un	el				
_6397F62F01F9E956	marauder_armor_recipe_feet_part4	Parte IV de las Botas - Plan de Fabricación de Armadura	un	el				
_8BF47E13C6C8DD25	marauder_armor_recipe_sleeves_part1	Mangas Parte I - Plan de Fabricación de Armadura Marauder	un	el				
_4D249AE7C6C8DD8A	marauder_armor_recipe_sleeves_part2	Parte II de las Mangas - Plan de Fabricación de Armadura Marauder	un	el				
_CDA5EAE7C6C87291	marauder_armor_recipe_sleeves_part3	Parte III de las Mangas - Plan de Fabricación de Armadura Marauder	un	el				
_4D449AF4C6C8DD8A	marauder_armor_recipe_sleeves_part4	Parte IV de las Mangas - Plan de Fabricación de Armadura Marauder	un	el				
_F45C813DF543AD68	marauder_armor_recipe_gloves_part1	Parte I de los Guantes - Plan de Fabricación de Armadura Marauder	un	el				
_F45C1A4475B4FD68	marauder_armor_recipe_gloves_part2	Parte II de los Guantes - Plan de Fabricación de Armadura Marauder	un	el				
_F4B23A4637F1FD68	marauder_armor_recipe_gloves_part3	Parte III de los Guantes - Plan de Fabricación de Armadura Marauder	un	el				
_F45C224475B43168	marauder_armor_recipe_gloves_part4	Pare IV de los Guantes - Plan de Fabricación de Armadura Marauder	un	el				
_A8FCEF4D64EF0484	m0815dxacc01	Cristal Marauder	un	el	Cristales Marauder		los	
_4BE7D2C697004210	iccahb_b	Botas Erouk'an	una	las	Botas Erouk'an		las	
_389D83914D0BE2BE	iccahv_b	Placa de Pecho Erouk'an	una	la	Placas de Pecho Erouk'an		las	
_721609A5945B13FE	iccahp_b	Polainas Erouk'an		las	Polainas Erouk'an		las	
_C802D28BD611123C	iccahh_b	Casco Erouk'an	un	el	Cascos Erouk'an		los	
_0FC2D1664F81E165	iccahg_b	Guantes Erouk'an		los	Guantes Erouk'an		las	
_A6DB83AF88B00474	iccahs_b	Mangas Erouk'an		las	Mangas Erouk'an		the	
_E89C7F67C1355A4F	test_command_ticket	<Prueba>Ticket de Comando	un	el				Articulo de Prueba
_7DF875091B6CB9F5	test_conso	<Prueba>Consumible	una	la				Articulo de Prueba
_AE372E98AD26A640	test_conso_emot	<TEST>Consumible - Emoticón Emoción	un	el				Articulo de Prueba
_A94852189DE1005F	system_mp_basic	Materia Prima Genérica Básica	una	la	Materias Primas Genéricas Básicas		las	
_81D4AC19479C7666	system_mp_fine	Materia Prima Genérica Fina	una	la	Materias Primas Genéricas Finas		las	
_91D41D52A9462CFB	system_mp_choice	Materia Prima Genérica de Selección	una	la	Materias Primas Genéricas de Selección		las	
_94407E458DADD941	system_mp_excellent	Materia Prima Genérica Excelente	una	la	Materias Primas Genéricas Excelentes		las	
_E396B446C3F14BF0	system_mp_supreme	Materia Prima Genérica Suprema	una	la	Materias Primas Genéricas Supremas		las	
_20DDA9448487B84A	system_mp_extra	Materia Prima Genérica Perfecta	una	la	Materias Primas Genéricas Perfectas		las	
_AFB333CAC64266D9	ct_gmisland_aniro	<CS> Telepuerto GM de la Isla Aniro	un	el				Este es un Articulo GM.
_923A68141A69B369	ct_gmisland_arispotle	<CS> Telepuerto GM de la Isla Arispotle	un	el				Este es un Articulo GM.
_89E51DAD703A018D	ct_gmisland_leanon	<CS>Telepuerto GM de la Isla Leanon	un	el				
_2C7F5FD45571D741	ct_gmisland_cho	<CS> Telepuerto GM de la Isla Cho	un	el				Este es un Articulo GM.
_43950C8AD4133BD0	tf60_ailes	Ala de Kizoar a la Parilla	un	el	Alas de Kizoar a la Parrila		las	
_FB97E80A91060E63	tf80_colis	Paquete para ser Entregado	un	el	Paquetes para ser Entregados		los	
_D3A742F30224A6B6	tf80_dague	Daga de las Lagunas	una	la	Dagas de las Lagunas		las	
_9F79E206A115B188	tf80_armure	Armadura Básica	una	la	Armaduras Básicas		las	
_2E83E5C1475C9323	tf90_insigne	Símbolo de los Escultores	un	el	Símbolos de los Escultores		los	
_89141DA6D165F60D	tf90_outil	Herramienta Espacial	una	la	Herramientas Especiales		las	
_E72F24FEAD9EDB6F	tf100_cristal	Cristal de la Laguna	un	el	Cristales de la Laguna		los	
_D10DB92DEEB798A3	tm70_lettre	Carta	una	la	Cartas		las	
_783B1E5FB84DC12E	tm80_carapace	Concha de los Vientos	una	la	Conchas de los Vientos		las	
