*HASH_VALUE	outpost ID	name	description
_F38BCB2C34ACACB3	driller_knollofdissent_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F38BCB3134ACACB3	driller_knollofdissent_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_21B84C09ACBB706A	driller_knollofdissent_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_63956BB4D58C7666	driller_knollofdissent_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_63956BB9D58C7666	driller_knollofdissent_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_4C148C700D2469DB	driller_knollofdissent_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_E95F2FF722F8E2E8	driller_knollofdissent_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_E95F2FFC22F8E2E8	driller_knollofdissent_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_AC76BF629FB88975	driller_knollofdissent_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_FEE70E48ACC6D679	driller_knollofdissent_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_FEE70E4DACC6D679	driller_knollofdissent_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D2BB6119F35AC0B1	driller_knollofdissent_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4D601A7EDF173E17	driller_knollofdissent_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_8E601A7EDF173E17	driller_knollofdissent_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_05706D691063FF7D	driller_knollofdissent_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_AEC90FF00A737E7E	driller_knollofdissent_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_EFC90FF00A737E7E	driller_knollofdissent_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_1C078567ACAD134B	driller_knollofdissent_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_3E1D2B8B6AE5D16A	driller_knollofdissent_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7F1D2B8B6AE5D16A	driller_knollofdissent_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_DAAB5A2F13C571E1	driller_knollofdissent_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_94FF5EC8901A5327	driller_knollofdissent_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D5FF5EC8901A5327	driller_knollofdissent_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_483F13FD22CEBE41	driller_knollofdissent_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_B93A9330748C3CB1	driller_knotofdementia_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_B93A9335748C3CB1	driller_knotofdementia_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_B93A9330B48C3CB1	driller_knotofdementia_kami_u1_200a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_81E0F2DD280441EA	driller_knotofdementia_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_294433BD156C0664	driller_knotofdementia_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_294433B8556C0664	driller_knotofdementia_kami_u2_200a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_AF0EF7FB62D872E6	driller_knotofdementia_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_AF0EF70062D872E6	driller_knotofdementia_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_AF0EF7FBA2D872E6	driller_knotofdementia_kami_u3_200a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_C496D64CECA66677	driller_knotofdementia_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C496D651ECA66677	driller_knotofdementia_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C496D64C2CA66677	driller_knotofdementia_kami_u4_200a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_130FE2821FF7CE15	driller_knotofdementia_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_540FE2821FF7CE15	driller_knotofdementia_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_131FE2821FF7CE15	driller_knotofdementia_karavan_u1_200a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_7EFDBE43AC6AB6EC	driller_knotofdementia_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut
_B578D7F44A530E7C	driller_knotofdementia_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_7488D7F44A530E7C	driller_knotofdementia_karavan_u2_200a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_04CCF38FAAC56168	driller_knotofdementia_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_45CCF38FAAC56168	driller_knotofdementia_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_04DCF38FAAC56168	driller_knotofdementia_karavan_u3_200a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_5AAE26CCD0FAE325	driller_knotofdementia_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_9BAE26CCD0FAE325	driller_knotofdementia_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_5ABE26CCD0FAE325	driller_knotofdementia_karavan_u4_200a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_F6CA7B2FF67D5CB1	driller_lagoonsofloria_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F6DA7B2FF67D5CB1	driller_lagoonsofloria_kami_u1_150b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F6CA7B2A367D5CB1	driller_lagoonsofloria_kami_u1_200a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F6DA7B2A367D5CB1	driller_lagoonsofloria_kami_u1_200b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F6CA7B2F367D5CB1	driller_lagoonsofloria_kami_u1_250a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_F6DA7B2F367D5CB1	driller_lagoonsofloria_kami_u1_250b.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_66D41BB7975D2664	driller_lagoonsofloria_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_66E41BB7975D2664	driller_lagoonsofloria_kami_u2_150b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_66D41BB2D75D2664	driller_lagoonsofloria_kami_u2_200a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_66E41BB2D75D2664	driller_lagoonsofloria_kami_u2_200b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_66D41BB7D75D2664	driller_lagoonsofloria_kami_u2_250a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_66E41BB7D75D2664	driller_lagoonsofloria_kami_u2_250b.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_EC9EDFFAE4C992E6	driller_lagoonsofloria_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_ECAEDFFAE4C992E6	driller_lagoonsofloria_kami_u3_150b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EC9EDFF524C992E6	driller_lagoonsofloria_kami_u3_200a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_ECAEDFF524C992E6	driller_lagoonsofloria_kami_u3_200b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EC9EDFFA24C992E6	driller_lagoonsofloria_kami_u3_250a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_ECAEDFFA24C992E6	driller_lagoonsofloria_kami_u3_250b.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_0126BE4B6E978677	driller_lagoonsofloria_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0136BE4B6E978677	driller_lagoonsofloria_kami_u4_150b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0126BE46AE978677	driller_lagoonsofloria_kami_u4_200a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0136BE46AE978677	driller_lagoonsofloria_kami_u4_200b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0126BE4BAE978677	driller_lagoonsofloria_kami_u4_250a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0136BE4BAE978677	driller_lagoonsofloria_kami_u4_250b.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_919FCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_919FCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_150b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_50AFCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_200a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_50AFCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_200b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_91AFCA7CA1E8EE15	driller_lagoonsofloria_karavan_u1_250a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_91AFCA7CA1E8F215	driller_lagoonsofloria_karavan_u1_250b.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_F208BFEECC442E7C	driller_lagoonsofloria_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F208BFEECC44327C	driller_lagoonsofloria_karavan_u2_150b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_B118BFEECC442E7C	driller_lagoonsofloria_karavan_u2_200a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_B118BFEECC44327C	driller_lagoonsofloria_karavan_u2_200b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F218BFEECC442E7C	driller_lagoonsofloria_karavan_u2_250a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F218BFEECC44327C	driller_lagoonsofloria_karavan_u2_250b.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_825CDB892CB68168	driller_lagoonsofloria_karavan_u3_150a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_825CDB892CB68568	driller_lagoonsofloria_karavan_u3_150b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_416CDB892CB68168	driller_lagoonsofloria_karavan_u3_200a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_416CDB892CB68568	driller_lagoonsofloria_karavan_u3_200b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_826CDB892CB68168	driller_lagoonsofloria_karavan_u3_250a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_826CDB892CB68568	driller_lagoonsofloria_karavan_u3_250b.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_D83E0EC652EB0325	driller_lagoonsofloria_karavan_u4_150a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D83E0EC652EB0725	driller_lagoonsofloria_karavan_u4_150b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_974E0EC652EB0325	driller_lagoonsofloria_karavan_u4_200a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_974E0EC652EB0725	driller_lagoonsofloria_karavan_u4_200b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D84E0EC652EB0325	driller_lagoonsofloria_karavan_u4_250a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_D84E0EC652EB0725	driller_lagoonsofloria_karavan_u4_250b.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_405AB588D9C6B2E1	driller_libertylake_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_E14A7B3B49D05269	driller_libertylake_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_2EC6E3BDCF9A16AC	driller_libertylake_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_B8A4D34EE422F5FD	driller_libertylake_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_DA980217AC4E3472	driller_libertylake_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_05F4427E0DB72DE3	driller_libertylake_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_6566956A9D0B4D7D	driller_libertylake_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_8B9B1727F3ED84B9	driller_libertylake_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C7BEE3E29FA727EE	driller_maidengrove_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_00CAC1975AA59AD4	driller_maidengrove_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_46F3B3A6D02A4B73	driller_maidengrove_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_A1BA874ACAAF3A5C	driller_maidengrove_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_F79CBABDF53C55AD	driller_maidengrove_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_EE36EFCC5079FE9F	driller_maidengrove_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_2B70FC110EB79AD7	driller_maidengrove_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_7814DF5D6501DDF0	driller_maidengrove_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_70027347F2DE709D	driller_maidengrove_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_9A080E262D2D1C65	driller_maidengrove_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_E00C13CF93BE3A50	driller_maidengrove_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_C5644E8D8E9615D6	driller_maidengrove_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_A756BF0ADF2AA6D2	driller_maidengrove_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_25D6A1791EEA3570	driller_maidengrove_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_7B5EB6636AF89A63	driller_maidengrove_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_4B0B233674CC6CAC	driller_maidengrove_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_1F58D0096BEB6C68	driller_majesticgarden_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_4AB41070CC5465D9	driller_majesticgarden_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_AA1643625EE88573	driller_majesticgarden_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_D05BE519B28ABCAF	driller_majesticgarden_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_0310F169CF93FB7B	driller_majesticgarden_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_1AA709676BDD0F49	driller_majesticgarden_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_D84BDE2FD2F56DDF	driller_majesticgarden_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_46DF97FDE1FEBA3F	driller_majesticgarden_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_C6F5BFEDE65A9740	driller_oflovakoasis_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_037293E0DF272F21	driller_oflovakoasis_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_A23FD3BBFDF1AF3D	driller_oflovakoasis_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_C29763A410AA53A6	driller_oflovakoasis_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_49572D493C159404	driller_oflovakoasis_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_B3306ABB35BC5DE0	driller_oflovakoasis_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_99607EB129293DD1	driller_oflovakoasis_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_28F4AC0F4E37A20A	driller_oflovakoasis_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_E03C543ACA7E53E7	driller_oflovakoasis_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_FBA2CF2B002B758C	driller_oflovakoasis_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_11BF78BF49B323AB	driller_oflovakoasis_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_6BAC6FB3A11B3B3F	driller_oflovakoasis_karavan_u2_50a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_387162F5FA5C2AC3	driller_oflovakoasis_karavan_u3_100a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_32F61BEEED97A3C1	driller_oflovakoasis_karavan_u3_50a.outpost_building	Angebot für großen schnellen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_4F4CC7232E306C16	driller_oflovakoasis_karavan_u4_100a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_06FE124778759352	driller_oflovakoasis_karavan_u4_50a.outpost_building	Angebot für großen besseren Tiefenbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_E869E736E810FA94	driller_thefount_kami_u1_100a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_E8B9E736E810FA94	driller_thefount_kami_u1_150a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_E1367F17258DCE87	driller_thefount_kami_u1_50a.outpost_building	Angebot für Baumbohrer	Rohmaterial Handwerk + Konsumgut 
_FF00FF33C45A0E62	driller_thefount_kami_u2_100a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_FF50FF33C45A0E62	driller_thefount_kami_u2_150a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_12B9A39CE4B29E4B	driller_thefount_kami_u2_50a.outpost_building	Angebot für Kristall-Baumbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_3E24E4FA6B7268F0	driller_thefount_kami_u3_100a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_3E74E4FA6B7268F0	driller_thefount_kami_u3_150a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_37CBADD6D54BA562	driller_thefount_kami_u3_50a.outpost_building	Angebot für gehärteten Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x1.5) 
_2B388DC7BB7BB958	driller_thefount_kami_u4_100a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_2B888DC7BB7BB958	driller_thefount_kami_u4_150a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_5046F2004A0FE7B6	driller_thefount_kami_u4_50a.outpost_building	Angebot für besseren Baumbohrer	Rohmaterial Handwerk + Konsumgut (Geschwindigkeit x2) 
_CC8DA3DD02578FE1	driller_thefount_karavan_u1_100a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_CC8DA3DD0257A3E1	driller_thefount_karavan_u1_150a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_023AC5821DBD0AD2	driller_thefount_karavan_u1_50a.outpost_building	Angebot für großen Tiefenbohrer	Rohmaterial Handwerk + Konsumgut 
_4BC273A133DAB366	driller_thefount_karavan_u2_100a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
_4BC273A133DAC766	driller_thefount_karavan_u2_150a.outpost_building	Angebot für großen Kristall-Tiefenbohrer	Rohmaterial Handwerk + Doppelportion Konsumgut 
