*HASH_VALUE	sbrick ID	name	ia	da	p	pia	pda	description	description2
_0D7A28D84337556F	BPPM48	Metabolism Upgrade 48	a	the				Increases your metabolism, your speed and the regeneration speed of your hit points.	
_4D7A28D84337596F	BPPM49	Metabolism Upgrade 49	a	the				Increases your metabolism, your speed and the regeneration speed of your hit points.	
_0B8A28D843373570	BPPM50	Metabolism Upgrade 50	a	the				Increases your metabolism, your speed and the regeneration speed of your hit points.	
_AD109D2A3CCB8D5F	BPPI01	Intelligence Upgrade 1	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCB9160	BPPI02	Intelligence Upgrade 2	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCB9561	BPPI03	Intelligence Upgrade 3	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCB9962	BPPI04	Intelligence Upgrade 4	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCB9D63	BPPI05	Intelligence Upgrade 5	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCBA164	BPPI06	Intelligence Upgrade 6	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCBA565	BPPI07	Intelligence Upgrade 7	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCBA966	BPPI08	Intelligence Upgrade 8	an	the				Increases your intelligence and your sap reserve.	
_AD109D2A3CCBAD67	BPPI09	Intelligence Upgrade 9	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C32CF	BPPI10	Intelligence Upgrade 10	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C3ACF	BPPI11	Intelligence Upgrade 11	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C42CF	BPPI12	Intelligence Upgrade 12	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C4ACF	BPPI13	Intelligence Upgrade 13	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C52CF	BPPI14	Intelligence Upgrade 14	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C5ACF	BPPI15	Intelligence Upgrade 15	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C62CF	BPPI16	Intelligence Upgrade 16	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C6ACF	BPPI17	Intelligence Upgrade 17	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C72CF	BPPI18	Intelligence Upgrade 18	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C7ACF	BPPI19	Intelligence Upgrade 19	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C32D1	BPPI20	Intelligence Upgrade 20	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C3AD1	BPPI21	Intelligence Upgrade 21	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C42D1	BPPI22	Intelligence Upgrade 22	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C4AD1	BPPI23	Intelligence Upgrade 23	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C52D1	BPPI24	Intelligence Upgrade 24	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C5AD1	BPPI25	Intelligence Upgrade 25	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C62D1	BPPI26	Intelligence Upgrade 26	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C6AD1	BPPI27	Intelligence Upgrade 27	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C72D1	BPPI28	Intelligence Upgrade 28	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C7AD1	BPPI29	Intelligence Upgrade 29	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C32D3	BPPI30	Intelligence Upgrade 30	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C3AD3	BPPI31	Intelligence Upgrade 31	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C42D3	BPPI32	Intelligence Upgrade 32	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C4AD3	BPPI33	Intelligence Upgrade 33	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C52D3	BPPI34	Intelligence Upgrade 34	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C5AD3	BPPI35	Intelligence Upgrade 35	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C62D3	BPPI36	Intelligence Upgrade 36	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C6AD3	BPPI37	Intelligence Upgrade 37	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C72D3	BPPI38	Intelligence Upgrade 38	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C7AD3	BPPI39	Intelligence Upgrade 39	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C32D5	BPPI40	Intelligence Upgrade 40	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C3AD5	BPPI41	Intelligence Upgrade 41	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C42D5	BPPI42	Intelligence Upgrade 42	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C4AD5	BPPI43	Intelligence Upgrade 43	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C52D5	BPPI44	Intelligence Upgrade 44	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C5AD5	BPPI45	Intelligence Upgrade 45	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C62D5	BPPI46	Intelligence Upgrade 46	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C6AD5	BPPI47	Intelligence Upgrade 47	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C72D5	BPPI48	Intelligence Upgrade 48	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C7AD5	BPPI49	Intelligence Upgrade 49	an	the				Increases your intelligence and your sap reserve.	
_C537CA35042C32D7	BPPI50	Intelligence Upgrade 50	an	the				Increases your intelligence and your sap reserve.	
_38AAF1B67B22B571	BPPW01	Wisdom Upgrade 1	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B32B971	BPPW02	Wisdom Upgrade 2	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B42BD71	BPPW03	Wisdom Upgrade 3	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B52C171	BPPW04	Wisdom Upgrade 4	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B62C571	BPPW05	Wisdom Upgrade 5	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B72C971	BPPW06	Wisdom Upgrade 6	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B82CD71	BPPW07	Wisdom Upgrade 7	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67B92D171	BPPW08	Wisdom Upgrade 8	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_38AAF1B67BA2D571	BPPW09	Wisdom Upgrade 9	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9048857E	BPPW10	Wisdom Upgrade 10	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD048897E	BPPW11	Wisdom Upgrade 11	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D10488D7E	BPPW12	Wisdom Upgrade 12	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5048917E	BPPW13	Wisdom Upgrade 13	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9148957E	BPPW14	Wisdom Upgrade 14	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD148997E	BPPW15	Wisdom Upgrade 15	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D11489D7E	BPPW16	Wisdom Upgrade 16	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5148A17E	BPPW17	Wisdom Upgrade 17	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9248A57E	BPPW18	Wisdom Upgrade 18	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD248A97E	BPPW19	Wisdom Upgrade 19	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9058857F	BPPW20	Wisdom Upgrade 20	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD058897F	BPPW21	Wisdom Upgrade 21	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D10588D7F	BPPW22	Wisdom Upgrade 22	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5058917F	BPPW23	Wisdom Upgrade 23	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9158957F	BPPW24	Wisdom Upgrade 24	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD158997F	BPPW25	Wisdom Upgrade 25	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D11589D7F	BPPW26	Wisdom Upgrade 26	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5158A17F	BPPW27	Wisdom Upgrade 27	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9258A57F	BPPW28	Wisdom Upgrade 28	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD258A97F	BPPW29	Wisdom Upgrade 29	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D90688580	BPPW30	Wisdom Upgrade 30	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD0688980	BPPW31	Wisdom Upgrade 31	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D10688D80	BPPW32	Wisdom Upgrade 32	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D50689180	BPPW33	Wisdom Upgrade 33	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D91689580	BPPW34	Wisdom Upgrade 34	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD1689980	BPPW35	Wisdom Upgrade 35	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D11689D80	BPPW36	Wisdom Upgrade 36	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5168A180	BPPW37	Wisdom Upgrade 37	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9268A580	BPPW38	Wisdom Upgrade 38	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD268A980	BPPW39	Wisdom Upgrade 39	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D90788581	BPPW40	Wisdom Upgrade 40	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD0788981	BPPW41	Wisdom Upgrade 41	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D10788D81	BPPW42	Wisdom Upgrade 42	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D50789181	BPPW43	Wisdom Upgrade 43	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D91789581	BPPW44	Wisdom Upgrade 44	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD1789981	BPPW45	Wisdom Upgrade 45	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D11789D81	BPPW46	Wisdom Upgrade 46	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D5178A181	BPPW47	Wisdom Upgrade 47	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D9278A581	BPPW48	Wisdom Upgrade 48	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34DD278A981	BPPW49	Wisdom Upgrade 49	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_3440F34D90888582	BPPW50	Wisdom Upgrade 50	a	the				Increases your wisdom and the regeneration speed of your sap reserve.	
_4653D42E7C7D57DB	BPPS01	Strength Upgrade 1	a	the				Increases your strength and stamina.	
_4653D42F7C7D5BDB	BPPS02	Strength Upgrade 2	a	the				Increases your strength and stamina.	
_4653D4307C7D5FDB	BPPS03	Strength Upgrade 3	a	the				Increases your strength and stamina.	
_4653D4317C7D63DB	BPPS04	Strength Upgrade 4	a	the				Increases your strength and stamina.	
_4653D4327C7D67DB	BPPS05	Strength Upgrade 5	a	the				Increases your strength and stamina.	
_4653D4337C7D6BDB	BPPS06	Strength Upgrade 6	a	the				Increases your strength and stamina.	
_4653D4347C7D6FDB	BPPS07	Strength Upgrade 7	a	the				Increases your strength and stamina.	
_4653D4357C7D73DB	BPPS08	Strength Upgrade 8	a	the				Increases your strength and stamina.	
_4653D4367C7D77DB	BPPS09	Strength Upgrade 9	a	the				Increases your strength and stamina.	
_96717B667E9C560C	BPPS10	Strength Upgrade 10	a	the				Increases your strength and stamina.	
_96717F667E9C5A0C	BPPS11	Strength Upgrade 11	a	the				Increases your strength and stamina.	
_967183667E9C5E0C	BPPS12	Strength Upgrade 12	a	the				Increases your strength and stamina.	
_967187667E9C620C	BPPS13	Strength Upgrade 13	a	the				Increases your strength and stamina.	
_96718B667E9C660C	BPPS14	Strength Upgrade 14	a	the				Increases your strength and stamina.	
_96718F667E9C6A0C	BPPS15	Strength Upgrade 15	a	the				Increases your strength and stamina.	
_967193667E9C6E0C	BPPS16	Strength Upgrade 16	a	the				Increases your strength and stamina.	
_967197667E9C720C	BPPS17	Strength Upgrade 17	a	the				Increases your strength and stamina.	
_96719B667E9C760C	BPPS18	Strength Upgrade 18	a	the				Increases your strength and stamina.	
_96719F667E9C7A0C	BPPS19	Strength Upgrade 19	a	the				Increases your strength and stamina.	
_96717B677E9C560D	BPPS20	Strength Upgrade 20	a	the				Increases your strength and stamina.	
_96717F677E9C5A0D	BPPS21	Strength Upgrade 21	a	the				Increases your strength and stamina.	
_967183677E9C5E0D	BPPS22	Strength Upgrade 22	a	the				Increases your strength and stamina.	
_967187677E9C620D	BPPS23	Strength Upgrade 23	a	the				Increases your strength and stamina.	
_96718B677E9C660D	BPPS24	Strength Upgrade 24	a	the				Increases your strength and stamina.	
_96718F677E9C6A0D	BPPS25	Strength Upgrade 25	a	the				Increases your strength and stamina.	
_967193677E9C6E0D	BPPS26	Strength Upgrade 26	a	the				Increases your strength and stamina.	
_967197677E9C720D	BPPS27	Strength Upgrade 27	a	the				Increases your strength and stamina.	
_96719B677E9C760D	BPPS28	Strength Upgrade 28	a	the				Increases your strength and stamina.	
_96719F677E9C7A0D	BPPS29	Strength Upgrade 29	a	the				Increases your strength and stamina.	
_96717B687E9C560E	BPPS30	Strength Upgrade 30	a	the				Increases your strength and stamina.	
_96717F687E9C5A0E	BPPS31	Strength Upgrade 31	a	the				Increases your strength and stamina.	
_967183687E9C5E0E	BPPS32	Strength Upgrade 32	a	the				Increases your strength and stamina.	
_967187687E9C620E	BPPS33	Strength Upgrade 33	a	the				Increases your strength and stamina.	
_96718B687E9C660E	BPPS34	Strength Upgrade 34	a	the				Increases your strength and stamina.	
_96718F687E9C6A0E	BPPS35	Strength Upgrade 35	a	the				Increases your strength and stamina.	
_967193687E9C6E0E	BPPS36	Strength Upgrade 36	a	the				Increases your strength and stamina.	
_967197687E9C720E	BPPS37	Strength Upgrade 37	a	the				Increases your strength and stamina.	
_96719B687E9C760E	BPPS38	Strength Upgrade 38	a	the				Increases your strength and stamina.	
_96719F687E9C7A0E	BPPS39	Strength Upgrade 39	a	the				Increases your strength and stamina.	
_96717B697E9C560F	BPPS40	Strength Upgrade 40	a	the				Increases your strength and stamina.	
_96717F697E9C5A0F	BPPS41	Strength Upgrade 41	a	the				Increases your strength and stamina.	
_967183697E9C5E0F	BPPS42	Strength Upgrade 42	a	the				Increases your strength and stamina.	
_967187697E9C620F	BPPS43	Strength Upgrade 43	a	the				Increases your strength and stamina.	
_96718B697E9C660F	BPPS44	Strength Upgrade 44	a	the				Increases your strength and stamina.	
_96718F697E9C6A0F	BPPS45	Strength Upgrade 45	a	the				Increases your strength and stamina.	
_967193697E9C6E0F	BPPS46	Strength Upgrade 46	a	the				Increases your strength and stamina.	
_967197697E9C720F	BPPS47	Strength Upgrade 47	a	the				Increases your strength and stamina.	
_96719B697E9C760F	BPPS48	Strength Upgrade 48	a	the				Increases your strength and stamina.	
_96719F697E9C7A0F	BPPS49	Strength Upgrade 49	a	the				Increases your strength and stamina.	
_96717B6A7E9C5610	BPPS50	Strength Upgrade 50	a	the				Increases your strength and stamina.	
_E15BB19636203A45	BPPB01	Balance Upgrade 1	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB19676203E45	BPPB02	Balance Upgrade 2	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB196B6204245	BPPB03	Balance Upgrade 3	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB196F7204645	BPPB04	Balance Upgrade 4	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB19637204A45	BPPB05	Balance Upgrade 5	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB19677204E45	BPPB06	Balance Upgrade 6	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB196B7205245	BPPB07	Balance Upgrade 7	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB196F8205645	BPPB08	Balance Upgrade 8	a	the				Increases your balance and your stamina regeneration speed.	
_E15BB19638205A45	BPPB09	Balance Upgrade 9	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93271FE5EC89	BPPB10	Balance Upgrade 10	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93281FE5F089	BPPB11	Balance Upgrade 11	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93291FE5F489	BPPB12	Balance Upgrade 12	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932A1FE5F889	BPPB13	Balance Upgrade 13	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932B1FE5FC89	BPPB14	Balance Upgrade 14	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932C1FE50089	BPPB15	Balance Upgrade 15	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932D1FE50489	BPPB16	Balance Upgrade 16	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932E1FE50889	BPPB17	Balance Upgrade 17	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932F1FE50C89	BPPB18	Balance Upgrade 18	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93301FE51089	BPPB19	Balance Upgrade 19	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93275FE5EC8A	BPPB20	Balance Upgrade 20	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93285FE5F08A	BPPB21	Balance Upgrade 21	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93295FE5F48A	BPPB22	Balance Upgrade 22	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932A5FE5F88A	BPPB23	Balance Upgrade 23	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932B5FE5FC8A	BPPB24	Balance Upgrade 24	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932C5FE5008A	BPPB25	Balance Upgrade 25	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932D5FE5048A	BPPB26	Balance Upgrade 26	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932E5FE5088A	BPPB27	Balance Upgrade 27	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932F5FE50C8A	BPPB28	Balance Upgrade 28	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93305FE5108A	BPPB29	Balance Upgrade 29	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93279FE5EC8B	BPPB30	Balance Upgrade 30	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93289FE5F08B	BPPB31	Balance Upgrade 31	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93299FE5F48B	BPPB32	Balance Upgrade 32	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932A9FE5F88B	BPPB33	Balance Upgrade 33	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932B9FE5FC8B	BPPB34	Balance Upgrade 34	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932C9FE5008B	BPPB35	Balance Upgrade 35	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932D9FE5048B	BPPB36	Balance Upgrade 36	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932E9FE5088B	BPPB37	Balance Upgrade 37	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932F9FE50C8B	BPPB38	Balance Upgrade 38	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF93309FE5108B	BPPB39	Balance Upgrade 39	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF9327E0E5EC8C	BPPB40	Balance Upgrade 40	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF9328E0E5F08C	BPPB41	Balance Upgrade 41	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF9329E0E5F48C	BPPB42	Balance Upgrade 42	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932AE0E5F88C	BPPB43	Balance Upgrade 43	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932BE0E5FC8C	BPPB44	Balance Upgrade 44	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932CE0E5008C	BPPB45	Balance Upgrade 45	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932DE0E5048C	BPPB46	Balance Upgrade 46	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932EE0E5088C	BPPB47	Balance Upgrade 47	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932FE0E50C8C	BPPB48	Balance Upgrade 48	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF9330E0E5108C	BPPB49	Balance Upgrade 49	a	the				Increases your balance and your stamina regeneration speed.	
_F5FF932720E5EC8D	BPPB50	Balance Upgrade 50	a	the				Increases your balance and your stamina regeneration speed.	
_9312F15682590CE2	BPPD01	Dexterity Upgrade 1	a	the				Increases your Dexterity and Focus.	
_9312F556825910E2	BPPD02	Dexterity Upgrade 2	a	the				Increases your Dexterity and Focus.	
_9312F956825914E2	BPPD03	Dexterity Upgrade 3	a	the				Increases your Dexterity and Focus.	
_9312FD56825918E2	BPPD04	Dexterity Upgrade 4	a	the				Increases your Dexterity and Focus.	
_9312015682591CE2	BPPD05	Dexterity Upgrade 5	a	the				Increases your Dexterity and Focus.	
_93120556825920E2	BPPD06	Dexterity Upgrade 6	a	the				Increases your Dexterity and Focus.	
_93120956825924E2	BPPD07	Dexterity Upgrade 7	a	the				Increases your Dexterity and Focus.	
_93120D56825928E2	BPPD08	Dexterity Upgrade 8	a	the				Increases your Dexterity and Focus.	
_9312115682592CE2	BPPD09	Dexterity Upgrade 9	a	the				Increases your Dexterity and Focus.	
_95D04758A21AAC3F	BPPD10	Dexterity Upgrade 10	a	the				Increases your Dexterity and Focus.	
_95E04758A21AB03F	BPPD11	Dexterity Upgrade 11	a	the				Increases your Dexterity and Focus.	
_95F04758A21AB43F	BPPD12	Dexterity Upgrade 12	a	the				Increases your Dexterity and Focus.	
_95004758A21AB83F	BPPD13	Dexterity Upgrade 13	a	the				Increases your Dexterity and Focus.	
_95104758A21ABC3F	BPPD14	Dexterity Upgrade 14	a	the				Increases your Dexterity and Focus.	
_95204758A21AC03F	BPPD15	Dexterity Upgrade 15	a	the				Increases your Dexterity and Focus.	
_95304758A21AC43F	BPPD16	Dexterity Upgrade 16	a	the				Increases your Dexterity and Focus.	
_95404758A21AC83F	BPPD17	Dexterity Upgrade 17	a	the				Increases your Dexterity and Focus.	
_95504758A21ACC3F	BPPD18	Dexterity Upgrade 18	a	the				Increases your Dexterity and Focus.	
_95604758A21AD03F	BPPD19	Dexterity Upgrade 19	a	the				Increases your Dexterity and Focus.	
_95D04B58A21AAC40	BPPD20	Dexterity Upgrade 20	a	the				Increases your Dexterity and Focus.	
_95E04B58A21AB040	BPPD21	Dexterity Upgrade 21	a	the				Increases your Dexterity and Focus.	
_95F04B58A21AB440	BPPD22	Dexterity Upgrade 22	a	the				Increases your Dexterity and Focus.	
_95004B58A21AB840	BPPD23	Dexterity Upgrade 23	a	the				Increases your Dexterity and Focus.	
_95104B58A21ABC40	BPPD24	Dexterity Upgrade 24	a	the				Increases your Dexterity and Focus.	
_95204B58A21AC040	BPPD25	Dexterity Upgrade 25	a	the				Increases your Dexterity and Focus.	
_95304B58A21AC440	BPPD26	Dexterity Upgrade 26	a	the				Increases your Dexterity and Focus.	
_95404B58A21AC840	BPPD27	Dexterity Upgrade 27	a	the				Increases your Dexterity and Focus.	
_95504B58A21ACC40	BPPD28	Dexterity Upgrade 28	a	the				Increases your Dexterity and Focus.	
_95604B58A21AD040	BPPD29	Dexterity Upgrade 29	a	the				Increases your Dexterity and Focus.	
_95D04F58A21AAC41	BPPD30	Dexterity Upgrade 30	a	the				Increases your Dexterity and Focus.	
_95E04F58A21AB041	BPPD31	Dexterity Upgrade 31	a	the				Increases your Dexterity and Focus.	
_95F04F58A21AB441	BPPD32	Dexterity Upgrade 32	a	the				Increases your Dexterity and Focus.	
_95004F58A21AB841	BPPD33	Dexterity Upgrade 33	a	the				Increases your Dexterity and Focus.	
_95104F58A21ABC41	BPPD34	Dexterity Upgrade 34	a	the				Increases your Dexterity and Focus.	
_95204F58A21AC041	BPPD35	Dexterity Upgrade 35	a	the				Increases your Dexterity and Focus.	
_95304F58A21AC441	BPPD36	Dexterity Upgrade 36	a	the				Increases your Dexterity and Focus.	
_95404F58A21AC841	BPPD37	Dexterity Upgrade 37	a	the				Increases your Dexterity and Focus.	
_95504F58A21ACC41	BPPD38	Dexterity Upgrade 38	a	the				Increases your Dexterity and Focus.	
_95604F58A21AD041	BPPD39	Dexterity Upgrade 39	a	the				Increases your Dexterity and Focus.	
_95D05358A21AAC42	BPPD40	Dexterity Upgrade 40	a	the				Increases your Dexterity and Focus.	
_95E05358A21AB042	BPPD41	Dexterity Upgrade 41	a	the				Increases your Dexterity and Focus.	
_95F05358A21AB442	BPPD42	Dexterity Upgrade 42	a	the				Increases your Dexterity and Focus.	
_95005358A21AB842	BPPD43	Dexterity Upgrade 43	a	the				Increases your Dexterity and Focus.	
_95105358A21ABC42	BPPD44	Dexterity Upgrade 44	a	the				Increases your Dexterity and Focus.	
_95205358A21AC042	BPPD45	Dexterity Upgrade 45	a	the				Increases your Dexterity and Focus.	
_95305358A21AC442	BPPD46	Dexterity Upgrade 46	a	the				Increases your Dexterity and Focus.	
_95405358A21AC842	BPPD47	Dexterity Upgrade 47	a	the				Increases your Dexterity and Focus.	
_95505358A21ACC42	BPPD48	Dexterity Upgrade 48	a	the				Increases your Dexterity and Focus.	
_95605358A21AD042	BPPD49	Dexterity Upgrade 49	a	the				Increases your Dexterity and Focus.	
_95D05758A21AAC43	BPPD50	Dexterity Upgrade 50	a	the				Increases your Dexterity and Focus.	
_488BC8179FA1B2D2	BPPL01	Will Upgrade 1	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1B6D3	BPPL02	Will Upgrade 2	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1BAD4	BPPL03	Will Upgrade 3	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1BED5	BPPL04	Will Upgrade 4	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1C2D6	BPPL05	Will Upgrade 5	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1C6D7	BPPL06	Will Upgrade 6	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1CAD8	BPPL07	Will Upgrade 7	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1CED9	BPPL08	Will Upgrade 8	a	the				Increases your will and the regeneration speed of your concentration.	
_488BC8179FA1D2DA	BPPL09	Will Upgrade 9	a	the				Increases your will and the regeneration speed of your concentration.	
